cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.17411052233156699,0.14301490889011595,0.19827586206896552,0.2,0.21899529042386184,0.14790174002047082,0.20413370757846389,0.2905405405405405,0.12612612612612611,0.20091064314171883,0.2347305389221557,0.24163857920663728,0.1382198952879581,0.09090909090909091,0.20078740157480315,0.2127659574468085,0.1975560081466395,0.12305295950155763,0.1522633744855967,0.23112012164216927,0.2949640287769784,0.10652920962199312,0.0743801652892562,0.24456521739130435,0.20754716981132076,0.2131844763423711,0.10431654676258993,0.3721590909090909,0.2054263565891473,0.18758815232722145,0.328125,0.1962134251290878,0.10759919300605246,0.047619047619047616,0.1916403785488959,0.3091884641180416,0.27344992050874406,0.09375,0.15151515151515152
-11,0.16012558869701726,0.13975155279503104,0.20833333333333334,0.20107962213225372,0.22873194221508827,0.14480408858603067,0.18661087866108786,0.2971246006389776,0.14782608695652175,0.20330679730557258,0.2187028657616893,0.23017356475300402,0.12919633774160733,0.625,0.26778242677824265,0.1935483870967742,0.21956521739130436,0.1414141414141414,0.168141592920354,0.2400744416873449,0.2631578947368421,0.12295081967213115,0.13924050632911392,0.21358428805237317,0.23106060606060605,0.21164846593863754,0.1718213058419244,0.34721189591078067,0.24545454545454545,0.19742489270386265,0.37222222222222223,0.2048643592142189,0.11273209549071618,0.0,0.19586942038640906,0.29676934635612323,0.3487179487179487,0.0847953216374269,0.20833333333333334
-10,0.17359413202933985,0.14631633178773829,0.19230769230769232,0.20914127423822715,0.22992392223161454,0.12293046357615894,0.1886903017872839,0.27350427350427353,0.15725806451612903,0.20795107033639143,0.2358642972536349,0.23444570135746606,0.1457905544147844,0.09090909090909091,0.22317596566523606,0.2215909090909091,0.20556745182012848,0.14096185737976782,0.1689497716894977,0.2833206397562833,0.3194444444444444,0.11637931034482758,0.08484848484848485,0.26229508196721313,0.19343065693430658,0.20156774916013437,0.11721611721611722,0.3615269461077844,0.17703349282296652,0.18571428571428572,0.34382566585956414,0.18819938962360122,0.09692832764505119,0.0,0.21618357487922704,0.30164403145103647,0.24191063174114022,0.12931034482758622,0.14705882352941177
-9,0.18579234972677597,0.1619047619047619,0.2222222222222222,0.21695402298850575,0.2653606411398041,0.1423650975889782,0.17007963594994313,0.2869318181818182,0.14583333333333334,0.2046894803548796,0.23734729493891799,0.22671252507881914,0.18327605956471935,0.13333333333333333,0.2579185520361991,0.22593320235756384,0.18801652892561985,0.12225705329153605,0.12380952380952381,0.24949290060851928,0.23770491803278687,0.10743801652892562,0.08759124087591241,0.25135135135135134,0.1619718309859155,0.22081497797356828,0.15151515151515152,0.3261355174981385,0.21393034825870647,0.16666666666666666,0.31025641025641026,0.19886363636363635,0.11198288159771755,0.0,0.2119382964453387,0.31195965417867433,0.2508038585209003,0.11631663974151858,0.19230769230769232
-8,0.15714285714285714,0.15612535612535614,0.1834862385321101,0.21777777777777776,0.24214417744916822,0.13366960907944514,0.19954053167049557,0.2440677966101695,0.14583333333333334,0.20617816091954022,0.20530973451327433,0.23189792663476874,0.1927570093457944,0.18181818181818182,0.2621359223300971,0.2217573221757322,0.1913265306122449,0.12086092715231789,0.1375,0.27879799666110183,0.30201342281879195,0.20388349514563106,0.07766990291262135,0.2215568862275449,0.2283464566929134,0.19013666072489602,0.15816326530612246,0.3165704863973619,0.215,0.18248175182481752,0.3469945355191257,0.212882096069869,0.09260642270351008,0.0,0.21970233876683204,0.33505535055350555,0.2658662092624357,0.10557768924302789,0.3
-7,0.1476923076923077,0.14483627204030228,0.17647058823529413,0.18445121951219512,0.2374429223744292,0.13570566948130278,0.17289402173913043,0.2898550724637681,0.16376306620209058,0.18980392156862744,0.1869747899159664,0.22278641701047286,0.1845965770171149,0.07692307692307693,0.2898550724637681,0.20824742268041238,0.17903930131004367,0.12258064516129032,0.19402985074626866,0.25984251968503935,0.31896551724137934,0.13615023474178403,0.4166666666666667,0.21522556390977443,0.23728813559322035,0.20405654578979718,0.10714285714285714,0.30546875,0.1407035175879397,0.1724137931034483,0.3816793893129771,0.17470525187566988,0.1076923076923077,0.0,0.20684292379471228,0.3301043219076006,0.26631393298059963,0.11561866125760649,0.13793103448275862
-6,0.14045936395759717,0.14521452145214522,0.23076923076923078,0.19193324061196107,0.24194880264244426,0.1256913021618904,0.1726278451078924,0.2696969696969697,0.18128654970760233,0.18436109345200255,0.1782178217821782,0.22579718471703533,0.17722878625134264,0.3076923076923077,0.21224489795918366,0.20517560073937152,0.18669527896995708,0.11806797853309481,0.20833333333333334,0.2549152542372881,0.30201342281879195,0.11678832116788321,0.19047619047619047,0.21514907332796132,0.19934640522875818,0.20290697674418604,0.09210526315789473,0.3204252088078967,0.18716577540106952,0.17316017316017315,0.414,0.13876651982378854,0.09849624060150376,0.0,0.2349476439790576,0.31010928961748635,0.21993127147766323,0.08520179372197309,0.23809523809523808
-5,0.17002629272567923,0.17315369261477045,0.2127659574468085,0.1871508379888268,0.24688279301745636,0.1261491317671093,0.1741432153803288,0.2617924528301887,0.1585014409221902,0.22137887413029728,0.1890625,0.21295524047817627,0.1820151679306609,0.25,0.22302158273381295,0.22242990654205608,0.18854415274463007,0.11550151975683891,0.21653543307086615,0.25,0.26119402985074625,0.14468085106382977,0.1625441696113074,0.21511111111111111,0.2027491408934708,0.1990436341900777,0.14869888475836432,0.34810126582278483,0.19402985074626866,0.16789396170839468,0.3514644351464435,0.15302491103202848,0.10158311345646438,0.0625,0.20930232558139536,0.3234657039711191,0.2031496062992126,0.11428571428571428,0.22857142857142856
-4,0.16521106259097526,0.13837837837837838,0.25252525252525254,0.21551724137931033,0.23324630113141862,0.1441937259218492,0.17391304347826086,0.28837209302325584,0.17329545454545456,0.2109426499670402,0.28161888701517707,0.21908127208480566,0.18695652173913044,0.11764705882352941,0.16736401673640167,0.186219739292365,0.22524271844660193,0.10726072607260725,0.18702290076335878,0.23829787234042554,0.22916666666666666,0.1377952755905512,0.24146341463414633,0.21335504885993486,0.18181818181818182,0.19440993788819877,0.10204081632653061,0.31955922865013775,0.21465968586387435,0.16983695652173914,0.39443155452436196,0.16159052453468697,0.10160771704180065,0.25,0.1859557867360208,0.2905405405405405,0.20081967213114754,0.13866231647634583,0.20689655172413793
-3,0.16536118363794605,0.1483695652173913,0.16101694915254236,0.1782608695652174,0.25787728026533996,0.13755020080321284,0.17307692307692307,0.3225806451612903,0.1925133689839572,0.18424317617866004,0.3224043715846995,0.2372093023255814,0.18430034129692832,0.2727272727272727,0.22695035460992907,0.2011070110701107,0.2151394422310757,0.11764705882352941,0.16423357664233576,0.25132275132275134,0.32167832167832167,0.12830188679245283,0.21748878923766815,0.23897707231040563,0.22267206477732793,0.19411764705882353,0.12442396313364056,0.31981981981981983,0.19753086419753085,0.20056899004267426,0.40755467196819084,0.16505706760316066,0.10559796437659033,0.21428571428571427,0.18299445471349354,0.27759197324414714,0.2416452442159383,0.09479553903345725,0.2631578947368421
