cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-13,0.13945712573545435,0.13396121976584252,0.13501134097219505,0.1444117137694301,0.10860659958598103,0.1538892243966418,0.1321698459094196,0.0792704947634525,0.1384098929790836,0.12072879950238441,0.1364437887693702,0.10518334711883098,0.20734856715407768,0.23361883613549048,0.16739794977205047,,0.13068674328216312,0.06796680685569575,0.11985009763755408,0.16266213294901818,0.10374787813812204,0.10106434002454541,0.06664879835611542,0.12549540623311115,0.1497496298028213,0.1336565250485896,0.0925363517426442,0.18447623804766664,0.10101313544552276,0.10793989960656628,0.08315822108925557,0.20805957710719616,0.11166928309785452,0.06710817917714469,0.16003543056439784,0.10739387516037262,0.14491390961979198,0.17121190181219464,0.08162888841203333,0.10985184731702838,0.12593656343656343
-12,0.09783198728981862,0.08476128857624803,0.08190446444506769,0.0949235657762071,0.07288379936894787,0.10791199382808972,0.09121545786420614,0.049688471204032775,0.09375907111756168,0.06953200954541437,0.0944510457661361,0.07398895084587032,0.13241555492478002,0.16262754312182745,0.13689881547024405,,0.10225442834138486,0.04075001883522941,0.08881919966825627,0.08782324640533597,0.06305223492723493,0.07940210817349232,0.03631257631257631,0.09298445456982042,0.10117786405211554,0.07888263189093064,0.046056540664681615,0.12543171114599685,0.07990136006589389,0.07434171130783797,0.0573135655553238,0.16364789057096749,0.0709564430381551,0.05074987677230421,0.12680545367161614,0.06779334649034753,0.09550695927677724,0.11874563928135357,0.05099182313749243,0.07087172526602455,0.09872121925693354
-11,0.10025480833478963,0.09055727312959304,0.08910446151449423,0.09042638192779837,0.07211464131106989,0.10994542370381297,0.0904803744523715,0.05011138041116628,0.11697271130356632,0.0730749274938137,0.09763688346537183,0.07202859542953147,0.12105785780484576,0.16784925186054192,0.11821662910592132,,0.09092118818681319,0.04477306612985005,0.0790717310212723,0.11025690930323083,0.0735809644900554,0.07395428727577928,0.05416350890488821,0.1081897050318103,0.09109565133661518,0.08201878766394895,0.06058139589630592,0.1309607135357818,0.07278249284265018,0.0875006234310319,0.05935307106918705,0.19016096968358273,0.060940857703447635,0.050926987123306136,0.1250626438993921,0.06879320325535465,0.09324131153399445,0.13134271295305094,0.05271016305200641,0.08189493433395872,0.08976833976833977
-10,0.09443178611645134,0.08909790774197554,0.08883541954734009,0.0928265592373078,0.0767250156641604,0.10722021920450212,0.09144986796149587,0.05533433356311586,0.10264784916872392,0.07275964432098261,0.09463086808931313,0.07321315048587776,0.11984052532833021,0.17742335053909752,0.14921837244973,,0.0877899877899878,0.03812093900649759,0.08552385114885115,0.09455452056104939,0.07453375727487402,0.07415983487412059,0.07450761798587886,0.08180897777171069,0.07292315645753522,0.08424753802550342,0.05894864983047346,0.14959897921983228,0.07012470206585061,0.08287051321608557,0.05664898456475131,0.1714882788621469,0.070561581275867,0.05870856785490932,0.12627944500518887,0.06450329985583213,0.09694195039559071,0.1353548921819403,0.05126021880988769,0.07863412340432943,0.08030219780219781
-9,0.10095825227404175,0.09272017380899902,0.09723169437146771,0.09401168836697336,0.11144553975436328,0.10949041143173545,0.09210154381387259,0.051319630693280806,0.1015835834106954,0.0872851507466892,0.09822580591107581,0.07467956114967424,0.10780719991246306,0.18109342655268967,0.14820813514843365,,0.09604833289043817,0.03912142386680467,0.09355118565644882,0.0953506107089725,0.07112974744553692,0.08158261415890318,0.042760989010989015,0.10701625563376717,0.08090876316878746,0.07159729300771232,0.06102089823020056,0.13391185250971036,0.07407978530578235,0.08082929387779272,0.05850044732533212,0.17072315705128205,0.07557457786116323,0.059539436672542474,0.1277413221119631,0.07058040515523899,0.10174480106529937,0.1352503567693441,0.04435046850777188,0.08678295814218144,0.09570503753672072
-8,0.1187471914702398,0.10092850051786305,0.11136653795242535,0.11358181355770555,0.1406348886715379,0.1311364615065631,0.1140571662380173,0.04845341748990019,0.11527768638547083,0.07576965019713111,0.11229277414745865,0.07640900347137772,0.14961190441036892,0.19924030796484293,0.15969198516368327,,0.12113396807274358,0.04144655092223002,0.11441549248297714,0.11645487571413497,0.08883616383616384,0.0908743770461038,0.045312282654054806,0.09729130518604202,0.1105913605913606,0.09293730585523899,0.07268161082893844,0.15643981177653352,0.09040267078282542,0.0784819279964911,0.06349433060308392,0.1968864468864469,0.07517939776004291,0.07301695354792699,0.1369764051921922,0.08462074159833183,0.11859743616500373,0.17917423694928303,0.05147332247682306,0.0932304874612567,0.07615521124837896
-7,0.1301644632862907,0.11971146644337836,0.1484104022820837,0.1246059052768318,0.11483796369183188,0.1432592794202701,0.13893215514758875,0.058280224151345865,0.12130633944888805,0.09857869403323949,0.19626680840189006,0.09917653041046358,0.24461688984219923,0.2447308569240953,0.18238088800478958,,0.12901946045268523,0.06982142217354141,0.13791054140873202,0.1680200926524456,0.10815140009492169,0.1016074072894607,0.08642757571917374,0.13368959807315972,0.1354020979020979,0.10925372455879177,0.08610317023204851,0.20894590289793627,0.1002580197362465,0.11228337488841691,0.08582188644688644,0.26776972113475406,0.11235718422576739,0.07620445887029116,0.189727150220197,0.1422563070732085,0.15799482979078258,0.21250494505494508,0.09468515241820327,0.1062122938906954,0.10294211602351137
-6,0.10381591447767918,0.08177342958198028,0.0973864711447493,0.08771227170778596,0.07687489193808512,0.14169616790976014,0.1347386073283994,0.050533873343151695,0.08478690621547764,0.16443841780812257,0.10455431775926961,0.13591772883497988,0.11582180967158073,0.18509355008933778,0.14282503806710817,0.25500635727908455,0.09547764012049727,0.04300587312456749,0.08205226277515434,0.07945341275384703,0.06623460194888767,0.07892087982170891,0.046397185325253026,0.09125249750249749,0.09420980407105282,0.07441079348295844,0.06958644476147977,0.14314621790019216,0.07905925689430844,0.08809547782060871,0.06059541706935844,0.1863562326338986,0.0779019479686517,0.07727413745244353,0.12775418104592515,0.08900981838227626,0.09308662092140799,0.1282750425587738,0.05692597542007142,0.12521658640697972,0.09724741278139336
-5,0.09439753270992439,0.08889574408642206,0.09755728142824918,0.09177754755246494,0.07834641148861332,0.11889582671009624,0.09024280938351191,0.05063521134949706,0.08937401883830455,0.059823796892762404,0.09740269898214585,0.08082513416815743,0.11909964260497627,0.1753989116956466,0.1345476557340964,0.11103821551582745,0.0966664362890778,0.03981386112202026,0.08109574447096889,0.09011992064730402,0.054840331206277834,0.0795091005869647,0.036484749225133846,0.08526336532665647,0.0991072821701625,0.06775496879663546,0.06740230171912971,0.12893859694807563,0.07331257987234664,0.07033517663438923,0.05623082066139788,0.16442199532750715,0.07267857142857144,0.060478893353342694,0.1288433943288854,0.08451945227776404,0.10171690362368328,0.14923191175554124,0.0508189385724844,0.08096160766185956,0.06803743131868131
-4,0.10107638165192122,0.0887409635465623,0.10826298950882561,0.09542782689891056,0.07571719924424798,0.11526379982203674,0.09271596805656752,0.05838900308324769,0.08878439079169007,0.07768168242906918,0.10131432035456803,0.07818136062410871,0.12001020278025762,0.18903917522792893,0.1441340349791054,0.11492904080843779,0.08760880063130867,0.041892543520928846,0.08177893192302414,0.07969552331786596,0.06051971900778267,0.07942772114344865,0.0553044699661241,0.1053155560036294,0.08880465526035146,0.07288688754854168,0.06557080202450198,0.1291515614969223,0.0709059623650371,0.07564505806693306,0.05402095893921142,0.1448472099782664,0.07251077651630138,0.05564196282759157,0.13174333089713136,0.09117799764730673,0.0959434898944853,0.152164162368244,0.05692175717259329,0.07665730259715223,0.2205107626455941
