cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-13,0.267186867664913,0.25483770481589935,0.2675965937976614,0.2766301346586806,0.21610992100682824,0.29414073788652345,0.2539471071097577,0.18166498993963784,0.2820029839612085,0.24556603773584906,0.25572938689217756,0.21813449394094556,0.3435749015975921,0.38415459448027917,0.3295135320315176,,0.27749909123954924,0.15264550264550264,0.24560726729716276,0.28777810304449647,0.2022260936895083,0.2050100861910875,0.1443670150987224,0.2722189695550351,0.26263931104356636,0.2533864924584494,0.2006946217886511,0.3581818181818182,0.22228714524207013,0.21307760141093476,0.17472383937901179,0.3599647266313933,0.19014361300075586,0.14923869234214063,0.27885210507376756,0.2174989372608837,0.27611408199643495,0.30996653419786657,0.17409337835853766,0.22651213688818145,0.275487012987013
-12,0.1866919104991394,0.1626078187357851,0.1661294332117998,0.19100622269296968,0.15370304887631622,0.20819777397260275,0.1790585163569344,0.11187898704813455,0.20083557951482478,0.14534661049406358,0.17893198724760892,0.15414386239249414,0.2519680196801968,0.2698771764381167,0.26110522130930297,,0.21534391534391534,0.0951658038337764,0.17914420485175203,0.1598081023454158,0.13564189189189188,0.16005949295218347,0.07139682539682539,0.1928048780487805,0.1789392643284859,0.1534588026081802,0.10233574900190939,0.24278231292517008,0.1791329328806477,0.14270460761624237,0.12573141144569716,0.2812287712287712,0.1271400778210117,0.10696852619675838,0.21619533048339362,0.14036128756914693,0.18761848838184716,0.21848356009070294,0.11309211348581427,0.1564019907250311,0.20922619047619045
-11,0.19358211947080048,0.17407017259541366,0.1729903411746378,0.1834034803723189,0.15180310760667903,0.21185553459314013,0.1788146120644278,0.11367900479249515,0.23959107806691451,0.14122276029055691,0.18933554817275747,0.14794963227100513,0.22867469879518074,0.2769514480206826,0.24047186932849365,,0.1833482142857143,0.10003915682307643,0.16286041939711662,0.18631763332035814,0.15115702479338844,0.1477886323268206,0.11419334975369458,0.2213533834586466,0.1620247222656861,0.1653197004608295,0.1369445464561146,0.2524762771350579,0.16716467244000793,0.16587421655500323,0.12810422887968403,0.3154343144292893,0.11245912361020274,0.10756792287467135,0.21710414502879805,0.13904224372351864,0.18697251258226869,0.23493041749502983,0.11258113370835136,0.17006968641114983,0.19162162162162164
-10,0.18331962014467412,0.17158393866020985,0.1776529485966572,0.18589376074980682,0.16103931704260652,0.20786712196338916,0.1751184939091916,0.124148655772272,0.2261005396194263,0.15287661533014693,0.18352908634409976,0.153370720188902,0.21827332559039878,0.2880203326283407,0.27611308385686967,,0.19168253968253965,0.09089464123524069,0.16372564935064934,0.17199595833981035,0.15843606478124245,0.152663139329806,0.14133885438233265,0.184220644779651,0.13835085300706532,0.16277814629439788,0.12750164252863713,0.28220040622884224,0.15755983456505523,0.1517587164455415,0.12313843463951456,0.2914710774348549,0.1333627087198516,0.12095818815331011,0.20900942524487157,0.13190287038350593,0.1933771890834741,0.2423586599789461,0.11182592242194891,0.1615519583427666,0.1774642857142857
-9,0.1923069036226931,0.1737760949652067,0.1881813275769023,0.1869989722507708,0.25012524240465417,0.2139842325849524,0.17874537943031094,0.12218451095340944,0.22641032837496491,0.16315934065934068,0.1947632117805951,0.15353681052388646,0.20983539930908351,0.29912768428596137,0.2757329424307036,,0.20925624872993295,0.08934848387304448,0.18258714969241285,0.17274500243783522,0.14205513784461155,0.16079696347146366,0.08932142857142857,0.22175773535220542,0.145287276514494,0.14518363889393113,0.13098979378049144,0.2614341354847684,0.16397270872898642,0.15955680193555483,0.12589148562650865,0.2770554315476191,0.13409843205574914,0.12710060133268325,0.21464866916544098,0.1431501915457909,0.2047322439734671,0.24568682606657288,0.09850633137149992,0.17365926953305594,0.20477369165487977
-8,0.22279385731987963,0.1954662271635287,0.22408614194073925,0.22367233778757403,0.3181937172774869,0.2542276591333195,0.22091793313069907,0.11583589469464119,0.26580410607356714,0.15893129770992365,0.2248511335700628,0.16387611382581202,0.2847683027145599,0.33176325446033156,0.29254267744833784,,0.24780015902464883,0.09890352856240411,0.22235977212971078,0.2122183029590437,0.17267857142857143,0.18405224993223093,0.10745931283905967,0.20375939849624058,0.19113041613041612,0.1843030829353018,0.15795387110812203,0.3049918315483754,0.20442746686303387,0.15921559562336263,0.14131868131868133,0.3356146179401993,0.14102627973595716,0.1595238095238095,0.23349569627010075,0.170478546482621,0.24625900031305437,0.32219246641496185,0.1143107184530755,0.1896238377007608,0.1834960070984916
-7,0.24777818064620097,0.23341239326908672,0.2913927517909819,0.24954206602768902,0.2552803929594761,0.2808739495798319,0.2636786696725889,0.13648141834299352,0.2751619870410367,0.20577331759149942,0.3614626775994911,0.20227690047741462,0.43904083697452834,0.4078244134448013,0.35730605071554106,,0.274934077865674,0.15516335085501365,0.28389626055488537,0.3143782513005202,0.20433080208827717,0.2043055268060443,0.19089197458225465,0.2729354207436399,0.23681818181818184,0.22241468459152017,0.19132287759972724,0.37541337702964395,0.2309168861738497,0.22730425503534749,0.18207738095238094,0.4600167206604661,0.20215605749486654,0.1692740926157697,0.32603395340437064,0.2799839034205231,0.3162671645386654,0.38887,0.1970019504977132,0.21569933396764984,0.25033222591362125
-6,0.20152788388082504,0.16112818345945532,0.20339009776095868,0.1775587037121802,0.1593260621246177,0.2646601941747573,0.24598728303832276,0.11651785714285715,0.19843789367598894,0.2711397395928847,0.20406268422086854,0.24548186736125024,0.2202573938868952,0.3064556504994584,0.27543524922489865,0.4922963400236128,0.204853833425262,0.09877773067684047,0.17375215146299483,0.1595623484293046,0.13110865968008825,0.1603862973760933,0.10296191819464035,0.19086038961038962,0.17621407333994055,0.15392461681121475,0.1544366016060355,0.2730344976749216,0.18001071093854598,0.1693997756170531,0.13269350085310996,0.32955351154546325,0.14763757643135075,0.16684001981178803,0.22193295157192158,0.17451578539608753,0.1927985047276992,0.25541960815420006,0.12518018708786996,0.2451444483118691,0.21279472954230233
-5,0.18888493438970042,0.16994362893462472,0.20263091746962714,0.1916507218646721,0.1636795543905636,0.23149608036357755,0.18071258469651008,0.11929327286470143,0.2022704081632653,0.11974726922253158,0.19551053610164237,0.15866279069767442,0.22576106602402807,0.2983251564879039,0.27471934844816204,0.2128997867803838,0.2027927523210542,0.09178788170696464,0.17450628366247756,0.17592292089249492,0.11584679615175168,0.16620102496280378,0.0832760989010989,0.17802893309222423,0.1787670240509997,0.14148754409171074,0.1484004361238166,0.26068043331076507,0.16839742699801008,0.1500255649861949,0.12074697273605231,0.29100112485939256,0.14171825396825397,0.13071900566393957,0.2257732780612245,0.168702539745741,0.2095877051385526,0.28518262219821766,0.11531296978147673,0.17377833753148614,0.15226004464285714
-4,0.19924476003612696,0.1672646819225357,0.22008660892738177,0.19506697681880167,0.15856989823245848,0.23075175223659466,0.18394533108429567,0.13062264474134977,0.19519030239833157,0.14272025883524142,0.1985374532588155,0.1639767357324609,0.23221163481334378,0.3210069526001785,0.2877710708696624,0.22243359655419956,0.18768182514163223,0.09681913903717126,0.17644435295732125,0.15733639016256773,0.12795566502463054,0.16562777844527213,0.12749731471535983,0.2164646133682831,0.1692209162145871,0.15711600429645542,0.1463823580382416,0.26186794305351,0.16175070481120304,0.15808137175324674,0.12158364283799825,0.2659026438216271,0.139017363851618,0.12200793218757292,0.23331353919239903,0.18103545658650927,0.19586523736600306,0.29120219516377976,0.12616296746731528,0.1672252058718224,0.3318084537185661
