cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-13,0.15846202310437438,0.15314537185448657,0.1548504875907011,0.16401462052666335,0.12426514441509756,0.17517799126025693,0.15017738285810572,0.09230001219437839,0.1599131938557526,0.13878951237441803,0.1551810768512671,0.12106471783891137,0.23459239302026982,0.2593581474040393,0.1934737923946557,,0.1516390733947986,0.07909785687563466,0.13741006380379203,0.1831621247604854,0.11910921057262522,0.11492339496190587,0.07876676169359097,0.14682243985522675,0.1674092751220411,0.15332011633289372,0.10716491231328557,0.212152133580705,0.11705385599375584,0.12317620650953984,0.0954789724382201,0.23240339907006574,0.12397100254243112,0.07808153184328734,0.1778730086034872,0.12272022568714323,0.1647510243766928,0.19251551279369727,0.09444058853103046,0.12615761675650253,0.1464236521054703
-12,0.11058910968549523,0.0966233376116224,0.09426884020851538,0.10873764789427441,0.08433164745045933,0.12318586272460415,0.10394596955801072,0.057461820993620724,0.11012006861063464,0.07970648654294767,0.10740680679575473,0.08511367444127413,0.1520383060973467,0.18099277151764673,0.15586222682697634,,0.11960181525398916,0.047718686798020785,0.10142658049497671,0.09880790850940105,0.07302452614952615,0.09035870816586214,0.040490620490620494,0.10787931580614508,0.11340695232910802,0.08993371773454761,0.05334705543545155,0.14317254174397032,0.09321802511930483,0.08462119618231548,0.06652870938585224,0.18364362909817455,0.07982338673000151,0.058604324435459,0.13980043304278753,0.07801198571622564,0.1090455346180537,0.1336038961038961,0.059255377168762995,0.08230249560415831,0.11408085961657391
-11,0.1133857956823345,0.10323220455097937,0.10214349445538104,0.10364531596826215,0.0828879589025693,0.12536692037125033,0.10316205533596838,0.05820286066538743,0.13543426833389657,0.08242272255589446,0.11161280579885231,0.08280487063638389,0.13716554529807543,0.18660502704998805,0.1366582600702383,,0.10540787337662338,0.052354452308769346,0.09055165018467771,0.12343412718072118,0.08455511430718042,0.08399806232843533,0.0625139946260636,0.12455912508544088,0.10282215046727641,0.0944700460829493,0.0705097708632413,0.1502251161031871,0.0847851824251639,0.0997038135842977,0.06836790990533403,0.21150802714873065,0.06865534726882012,0.05863078639152258,0.1393035252916284,0.0785735125874568,0.10720092915214866,0.14845989001058585,0.06096759147386582,0.09502956393200296,0.10391365391365391
-10,0.10683820619025804,0.10146837625651185,0.10207562856569478,0.10624151629211828,0.0883120443153338,0.12241592177741491,0.10419057686499546,0.0641060046964106,0.11998141023985955,0.08382014515843511,0.10810421333209537,0.0839969947407964,0.13650441699222188,0.1960959212389226,0.17038315413076405,,0.10336219336219336,0.044886879696144,0.09713695395513577,0.10684255896443057,0.08575603753268728,0.08467956206051444,0.08454106280193237,0.09615229491005889,0.08306440242507793,0.096596733785421,0.06826426922407726,0.17124084446359328,0.0818976941425921,0.09367432423587932,0.06540840369134106,0.19195746039213052,0.07969514251981784,0.0679970436067997,0.13951483510021673,0.07407956712822651,0.1117291233968272,0.15312093628088427,0.059434935925002146,0.09109689834729454,0.09353896103896103
-9,0.11419250605853476,0.10475291184460238,0.11118509121747114,0.10739560199991854,0.1294303123347241,0.1255104367766599,0.10464033683211767,0.060229727076379344,0.11801214502589749,0.09833499833499833,0.11268580458882381,0.085496087111596,0.1231364652417284,0.2006567640973453,0.16946113587904635,,0.1119968225231383,0.0457018195864523,0.10572143167836948,0.10745682076740097,0.080747322852586,0.0925580908043202,0.048717532467532465,0.12476060805553893,0.09144166890217924,0.08290703366942248,0.07042454716873321,0.15448159435501208,0.08587830190488979,0.09191385981224319,0.06750354100584514,0.18992660984848486,0.08404141590117199,0.06827785411403159,0.14159014349980806,0.08125999029620391,0.11716072715506465,0.1530540486236689,0.05173592533143095,0.09974309670911613,0.11098431271698599
-8,0.13400400714527108,0.11442233949077908,0.1283682461515676,0.12918524339691168,0.16355306996668253,0.1502026275611181,0.1297022658192871,0.0566799897950506,0.1351485341006299,0.0869039357588976,0.12903702416130713,0.0884201311766704,0.1708253358925144,0.22146293697445157,0.18189305453456397,,0.14026696865286847,0.04860079907458303,0.13011911401481954,0.1323196693567064,0.10115850059031878,0.10374901426846397,0.05328374157488081,0.11265664160401001,0.12325962325962327,0.106829037224174,0.08420159181721076,0.17970593574151386,0.10596088833846566,0.08980232281203154,0.07355747700575287,0.2187405617638176,0.08469015727080244,0.08476516109259472,0.15224254960359584,0.09722117230848314,0.1369636572339275,0.202376296107089,0.05990297625361803,0.10701798201798202,0.09000161329353876
-7,0.14706620226924794,0.13682437799879255,0.17058384093782322,0.14269048310581856,0.13318407157948706,0.16397812713602186,0.15746776750106706,0.0682696380787073,0.14078146475554684,0.1122142320489428,0.22263915574776535,0.11400082351239164,0.2769549502563745,0.2735039972898219,0.20954967703649602,,0.15094406136751412,0.0809828271402561,0.15954521955728226,0.19236899305176616,0.1221415627561807,0.11606386782333793,0.10034446607757974,0.15378046610923324,0.15130853994490356,0.1260106232960421,0.10020422430923624,0.23712809609577076,0.1173658628542897,0.12863327149041434,0.09865936147186147,0.3013614037754491,0.12525445122981058,0.08910488760301026,0.2117644523617975,0.163447960490214,0.1809065723483936,0.24322662337662337,0.10932417394281801,0.12244986222150826,0.12060178193899125
-6,0.11726074727411626,0.09318504834772648,0.11312928241736189,0.10044649358971693,0.08818824971778286,0.16085384165701908,0.1514008632714596,0.05915910764493239,0.09913763485192056,0.1811679975993198,0.11949123778559817,0.1525624912721687,0.13223618974763635,0.20583868532478472,0.16316154630011057,0.29306643769453683,0.1117372010229153,0.05014430014430014,0.09515261623695358,0.09132438820555679,0.07551521837236123,0.0902185346541214,0.05355998021724397,0.10625,0.10668593052141119,0.08607925102770464,0.08073043180064585,0.16421296341811104,0.09249138864883945,0.1003688719657306,0.06988098763343062,0.21045101779508218,0.08782115605350736,0.08963225976598933,0.14231328798623727,0.10187214973676334,0.10748935518047883,0.14798236189130137,0.06603938922601704,0.14314870649712277,0.11250157609380909
-5,0.10697967543721443,0.10106551287695355,0.11273565144532886,0.1056265008256659,0.09034231568635238,0.1358916487609991,0.10325983304252802,0.059059987631416205,0.10432513914656773,0.06826456901419421,0.11174359805053949,0.09228896103896103,0.13552395879982088,0.19642774751893347,0.1550837452224201,0.1283840537571881,0.11209466633994936,0.046740767661199216,0.0940800671500851,0.10335475883143226,0.0639160712222974,0.09136371150753693,0.042421120546120544,0.0992999616417338,0.11133795210874319,0.0781475468975469,0.07821278684085833,0.14941219917523235,0.08561037278238445,0.08140821240320166,0.06483882731932654,0.18570405971980775,0.08215728715728715,0.07039697637164598,0.14468434746057515,0.09724649728133702,0.11734475505661947,0.1701261876120099,0.0591080415695331,0.09355065589322517,0.0796976461038961
-4,0.11457280456626434,0.10080083213831269,0.1240536611955666,0.10965372826686695,0.0873736600838904,0.1321212941426344,0.10565726028941287,0.06754726089258463,0.10361171675040289,0.08697508937055975,0.1159606295758843,0.09004576848088298,0.13704603010813954,0.2112423502180161,0.1664278600898319,0.13034327481563662,0.10253894015951893,0.048935038221976854,0.09488722132814352,0.09183615467483747,0.07072668710599744,0.09119362555022774,0.06469094814959477,0.12129899916597163,0.1005774289002137,0.08480006835269993,0.07634596499335682,0.14886252064087116,0.082832647779267,0.08788601313459267,0.06271864024477265,0.16376117924966216,0.08147018727129224,0.06455860416121711,0.14729443656106364,0.10432068178929897,0.11025867955423851,0.17350056905879235,0.06615913730538237,0.08893337239201901,0.23914100880393013
