cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-13,0.11250208298616897,0.10720607475436751,0.1062550465025868,0.11592603142952096,0.08533704015814386,0.1242902757866464,0.10623456982422255,0.061661636485580144,0.1088323057682603,0.09645631837640717,0.10873914047648657,0.08287651978354066,0.16622856598068725,0.194260087454671,0.1302218729218306,,0.10239057455043085,0.052628211778538575,0.09497701519632243,0.132882456261193,0.08190999977226664,0.08178013182166319,0.050966728154676504,0.0978957156633145,0.12443009118541033,0.10534435697614622,0.07283914638433135,0.1462484993997599,0.07893057055877443,0.08586990351696235,0.06619293485419246,0.1706238050775866,0.09306389222355609,0.052200504026061835,0.1337891327815761,0.08534273152635814,0.11594316871133481,0.13895587517583902,0.06434732166247795,0.08710587298986447,0.0964158390628979
-12,0.07959552495697074,0.06809587758203312,0.06481409269044044,0.07548383579567138,0.0569370487468915,0.08643123345228503,0.07307413827149659,0.03897641600618596,0.07222134136673537,0.055559623313132224,0.0757552755427357,0.05882681454129736,0.10440633818102886,0.13474771650730813,0.11042858701922327,,0.07862420330451021,0.03155067119893991,0.0710495283018868,0.07200342823696643,0.04958267090620032,0.06392370322934773,0.02977591036414566,0.07174625947940151,0.08325617672218588,0.06206457686809164,0.036154619806610375,0.10052420968387354,0.06206984622002366,0.05940211136000792,0.04466122113180937,0.13309337721102427,0.0575632976926179,0.03958060796878118,0.10693905974096315,0.05352013263078413,0.07617550837128743,0.09631686007736427,0.03979282001514516,0.055145811293638596,0.07666816726690676
-11,0.0806524199951262,0.07224007016306239,0.06988100583744948,0.07190507931217813,0.05715922732729455,0.08817502970012427,0.07217663778849787,0.038885789861983336,0.09158570491393583,0.05943902984922783,0.07793018370138753,0.056555539532505666,0.09794978232256758,0.13956514035134227,0.09293644862663758,,0.07141215861344538,0.03477567363171856,0.06371906560789453,0.0903876536990818,0.058708938120702825,0.05953363583444035,0.042288467110982324,0.08567448031844317,0.07415759293859932,0.06357413933315262,0.04715819489749627,0.10287809391272433,0.05676935281285119,0.07056408039766587,0.046885713152422126,0.15781903213546725,0.04981973168600338,0.039866989740681556,0.10335565157986526,0.0548992173230514,0.07369793445833618,0.10560001336518704,0.041524550105632906,0.06366571018651364,0.06883942766295709
-10,0.07654933823781493,0.07123688458434221,0.07025293561133063,0.07400559246556762,0.06042852996461743,0.08572790609367519,0.07294931926258875,0.043112964743092806,0.07943097716223665,0.05750627388501869,0.07541309642713206,0.057976248350579906,0.09700587552094007,0.14790142167230283,0.1172775037357199,,0.06748210395269219,0.029292507193613142,0.06898634453781512,0.07667038523788187,0.05848227615919464,0.059426733656425534,0.06152315998863313,0.06261635088818136,0.059363311066284175,0.0663489541025359,0.04623445058887382,0.1189653112429806,0.053987708040026644,0.06665517178793764,0.04472415316018416,0.14033232956830857,0.05705827785659719,0.04564630730340917,0.10587909161077108,0.051168895231048395,0.07654536612404762,0.10770472037969935,0.04021370137458957,0.061405465514256415,0.06258403361344538
-9,0.08155432029271038,0.07533830150971564,0.07678781172479786,0.07527177999035807,0.0869834642001597,0.08728053332795654,0.07357449829246768,0.03964069429067524,0.0791509138036354,0.07146358543417367,0.07811807248059333,0.05925625500604118,0.08585952161803555,0.1505224300410356,0.11648689326476859,,0.07454845380541976,0.0302931898311375,0.07552722045756101,0.07797487595720883,0.05667477517322718,0.06584524374463921,0.033928571428571426,0.08286701777485188,0.06616753627331856,0.05592008086589146,0.048280594450225096,0.1054797771104547,0.057701219335592434,0.06494329833550049,0.04609505092359524,0.13852415966386555,0.0627049600327936,0.04597948394374815,0.10640327203614756,0.05558776341157595,0.08047075002141287,0.10799481536637158,0.03447633735141997,0.0683979902640668,0.07545344870621516
-8,0.09674864369539637,0.08146117265834765,0.08749258791185754,0.09134451755629927,0.10932147728201227,0.10439529948408971,0.09115725013409619,0.03734346872518886,0.08929829416796659,0.06033100263005966,0.08890852708196088,0.060372740645554,0.11960676785109438,0.16564074699853368,0.12671106178320385,,0.09443647588905692,0.03203947403345419,0.09124800226839203,0.09332457262740487,0.07027788388082506,0.07279989794779392,0.03465056908839485,0.07476780185758514,0.0907903702021349,0.07308880999208194,0.05678784945160562,0.12360255410931845,0.06949693537208698,0.062565155512043,0.04983839689722042,0.1627157839880138,0.06131449964467042,0.05642212637267296,0.11401155511247002,0.0668551471811076,0.09312446673336976,0.14224897088521948,0.040098594863849854,0.07294308255846717,0.058236338013466254
-7,0.10577251205050547,0.09562458328315598,0.11719776406137676,0.09944827771364137,0.08938102461615018,0.11465957280745116,0.11234492349133081,0.0450987077408529,0.09380274788100985,0.0796374748246406,0.1578291385826968,0.07806053012464625,0.1966258368862371,0.19875600832404353,0.1434035828742745,,0.09962225932718365,0.05460130023131749,0.10866759248934797,0.13355268578019444,0.08626357519752087,0.08124959774843492,0.06712652111915607,0.10570392540577875,0.11250954927425516,0.08528607927141901,0.0673427684518517,0.16932904548680786,0.07760087165505668,0.08984574221845601,0.06769520308123249,0.216962864150781,0.09339464738667541,0.0586289584669913,0.15693954572979635,0.11242868978577347,0.12568906145932235,0.16746806722689075,0.07456450094161958,0.08347192349822898,0.0791967949970686
-6,0.0846730403391303,0.06578358689536583,0.07624589570927709,0.07008332009509988,0.06084254697494164,0.11470736573534975,0.11095660983073416,0.0390347504981374,0.06589302387621716,0.13993241712602883,0.0834868748049426,0.11135435941557549,0.09244503394725047,0.15237127707022152,0.11321039267125882,0.2037554691298007,0.0736733882742286,0.03337724803076523,0.06457670082758674,0.06275814708038761,0.052526415971794124,0.06339667563453953,0.036493581917957596,0.07138559969442322,0.07644227165593691,0.05846095597460061,0.054447023858553226,0.11382069860495296,0.06107597678246557,0.07007292445774121,0.047926988384930515,0.15073635087837953,0.06371420163396098,0.060785978581625814,0.10633587122133163,0.07043959361780738,0.07270050144223929,0.1006064557971995,0.04447943876216335,0.09989338582631102,0.07579342416578282
-5,0.07629427420881697,0.07154985935051987,0.0765975011705562,0.07243239964275847,0.061216688510266494,0.09543499269366967,0.07183339698252789,0.03908507847583478,0.06996923769507803,0.0480295566502463,0.07722211715488798,0.06410738714090287,0.09516217799449227,0.14349652904640117,0.10587717367378384,0.08842342907312178,0.07582404030794708,0.030581180550440002,0.06364188404266553,0.07134931051528116,0.04254001473524607,0.0628793425123397,0.028485913596207713,0.0660700989256462,0.08124243612252204,0.05332017066085694,0.05275917142732,0.10032425292391839,0.056839742699801014,0.055369248630017506,0.04412147074118259,0.13252497849533515,0.05906279178338002,0.04707687039573539,0.10493650585234093,0.06664824998285199,0.07982105271487126,0.1185118187161443,0.03977723466998512,0.063605190186906,0.052028623949579834
-4,0.08223963228195137,0.07070977691232015,0.08504974274853179,0.07576865670468075,0.05936364904826419,0.09188390154625871,0.07440841913513815,0.045689498821111174,0.069182052382997,0.06441052030568326,0.08071028861868418,0.06156852053798619,0.09537482892659678,0.1555343775129256,0.11175878802225116,0.09498120856382754,0.06787763336845992,0.032574188400077204,0.0642744129352029,0.06273447269695706,0.04690390745157479,0.0631697422450898,0.04264547924432931,0.08239052501734638,0.07130668723185477,0.056426517975611296,0.05133976356413977,0.10225533512374022,0.054723118623055816,0.05871013177998472,0.042299471383300036,0.11654741324647414,0.06017224569385765,0.042970590522545433,0.10873657657837481,0.07273056499460515,0.07598843519030889,0.1212930550371409,0.04440604152880368,0.059690191866220176,0.19418216724892204
