cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-8,0.3801452784503632,0.2832699619771863,0.023255813953488372,0.09852216748768473,0.017857142857142856,0.31140350877192985,0.44341372912801486,0.15217391304347827,0.3875,0.2832369942196532,0.3277777777777778,0.11770524233432245,0.3878504672897196,,,0.2216867469879518,0.4823321554770318,0.3694581280788177,,0.61,0.0625,0.375,,0.27129337539432175,0.05714285714285714,0.10989010989010989,0.4583333333333333,0.5513513513513514,0.01948051948051948,0.2712765957446808,0.28650646950092423,0.29239766081871343,0.14285714285714285,0.24299065420560748,0.1099476439790576
-7,0.32063492063492066,0.3391915641476274,0.08108108108108109,0.09090909090909091,0.018518518518518517,0.2942073170731707,0.4497991967871486,,0.38922155688622756,0.2562962962962963,0.2597402597402597,0.1353001017293998,0.38636363636363635,,,0.3394919168591224,0.46325167037861914,0.3393665158371041,,0.54,,0.3310810810810811,,0.191044776119403,0.11851851851851852,0.01098901098901099,0.5416666666666666,0.4090909090909091,0.007633587786259542,0.26857142857142857,0.27677725118483415,0.2367601246105919,0.15,0.20454545454545456,0.1440677966101695
-6,0.41823056300268097,0.29259259259259257,,0.10552763819095477,0.04411764705882353,0.3253652058432935,0.40388349514563104,,0.34868421052631576,0.2971576227390181,0.2687224669603524,0.13803088803088803,0.45147679324894513,,,0.2416452442159383,0.4553014553014553,0.35670103092783506,,0.6611570247933884,,0.34626865671641793,0.36082474226804123,0.2572347266881029,0.15942028985507245,0.06666666666666667,0.6190476190476191,0.4306930693069307,0.02040816326530612,0.2611111111111111,0.2637013502779984,0.2565217391304348,0.038461538461538464,0.24509803921568626,0.14659685863874344
-5,0.3930635838150289,0.2988505747126437,0.06382978723404255,0.1411042944785276,0.047619047619047616,0.30173564753004006,0.44711538461538464,0.09090909090909091,0.38202247191011235,0.28657799274486095,0.3033175355450237,0.1111111111111111,,,,0.25162689804772237,0.5197255574614065,0.31362007168458783,,0.4959349593495935,0.02564102564102564,0.3911671924290221,0.24390243902439024,0.2608695652173913,0.1686746987951807,0.07207207207207207,0.5263157894736842,0.4444444444444444,0.022556390977443608,0.2956989247311828,0.27188226181254843,0.19775280898876405,0.08333333333333333,0.24,0.16666666666666666
-4,0.35236220472440943,0.31099656357388317,0.04,0.10476190476190476,0.03571428571428571,0.34346103038309117,0.4564459930313589,,0.43386243386243384,0.27344782034346105,0.3791469194312796,0.12097476066144473,0.4262948207171315,,,0.27114967462039047,0.48914858096828046,0.3929824561403509,,0.5203252032520326,0.047619047619047616,0.3628571428571429,0.2619047619047619,0.28135593220338984,0.14619883040935672,0.031578947368421054,0.4827586206896552,0.46859903381642515,0.02857142857142857,0.2198952879581152,0.26952526799387444,0.28118393234672306,0.0967741935483871,0.2184873949579832,0.11693548387096774
-3,0.2733485193621868,0.2870544090056285,,0.10416666666666667,0.07246376811594203,0.28060522696011003,0.4663023679417122,0.16666666666666666,0.4074074074074074,0.3129161118508655,0.3220338983050847,0.13143872113676733,0.43137254901960786,,,0.3503355704697987,0.5136436597110754,0.3431952662721893,,0.4642857142857143,0.08163265306122448,0.31767955801104975,0.3375,0.2689075630252101,0.0945945945945946,0.05785123966942149,0.4230769230769231,0.45698924731182794,0.04794520547945205,0.23923444976076555,0.25975039001560063,0.2263681592039801,0.1,0.29,0.12033195020746888
-2,0.33763440860215055,0.44155844155844154,0.05714285714285714,0.1111111111111111,0.11594202898550725,0.2922077922077922,0.39162112932604737,0.1320754716981132,0.375,0.25353925353925355,0.29914529914529914,0.1292083712465878,0.41596638655462187,,0.22857142857142856,0.26325088339222613,0.5055147058823529,0.39384615384615385,,0.5371900826446281,0.08888888888888889,0.328125,0.35714285714285715,0.20388349514563106,0.17777777777777778,0.07692307692307693,0.44,0.3877551020408163,0.033112582781456956,0.24257425742574257,0.25630914826498424,0.21921182266009853,,0.22340425531914893,0.14732142857142858
-1,0.2925170068027211,0.37446808510638296,0.09259259259259259,0.11398963730569948,0.03333333333333333,0.31266846361185985,0.42560553633217996,0.12727272727272726,0.3617021276595745,0.2595520421607378,0.2722222222222222,0.10488245931283906,0.438953488372093,,,0.34181240063593005,0.54421768707483,0.3357452966714906,,0.5157894736842106,,0.32407407407407407,,0.23452768729641693,0.0784313725490196,0.08256880733944955,0.6,0.5289256198347108,0.014492753623188406,0.3005181347150259,0.2702040816326531,0.23575129533678757,,0.27722772277227725,0.19838056680161945
0,0.27979274611398963,0.4254807692307692,0.02857142857142857,0.10256410256410256,0.11764705882352941,0.2950391644908616,0.4357142857142857,0.125,0.38073394495412843,0.27932960893854747,0.3137254901960784,0.1503267973856209,,0.5,0.41379310344827586,0.3132137030995106,0.49193548387096775,0.3424657534246575,,0.47619047619047616,0.06,0.3293051359516616,0.2891566265060241,0.22674418604651161,0.15432098765432098,0.06521739130434782,0.6,0.5275590551181102,0.05405405405405406,0.265,0.2818911685994648,0.2430939226519337,0.06666666666666667,0.22340425531914893,0.16299559471365638
1,0.34467120181405897,0.33906633906633904,,0.10576923076923077,0.09333333333333334,0.300132802124834,0.4354561101549053,0.13953488372093023,0.3514644351464435,0.28941176470588237,0.3611111111111111,0.11209964412811388,0.39692307692307693,,,0.30268199233716475,0.45569620253164556,0.32222222222222224,,0.46846846846846846,0.02,0.3256578947368421,,0.23237597911227154,0.19101123595505617,0.07857142857142857,0.7,0.4777777777777778,0.037267080745341616,0.24568965517241378,0.2418645558487247,0.2786458333333333,0.1111111111111111,0.23404255319148937,0.16428571428571428
2,0.36444444444444446,0.4217506631299735,0.08333333333333333,0.08808290155440414,0.06153846153846154,0.31734837799717913,0.4577205882352941,0.20833333333333334,0.45901639344262296,0.2509090909090909,0.31382978723404253,0.11882998171846434,0.42902208201892744,,,0.2787878787878788,0.5031315240083507,0.3423728813559322,0.16666666666666666,0.6296296296296297,,0.30194805194805197,0.21428571428571427,0.2841225626740947,0.12698412698412698,0.06428571428571428,0.574468085106383,0.48507462686567165,0.08771929824561403,0.23232323232323232,0.26945126945126946,0.22905027932960895,0.1388888888888889,0.3333333333333333,0.11764705882352941
3,0.35376044568245124,0.38154613466334164,0.03125,0.11650485436893204,0.1282051282051282,0.27522935779816515,0.4173728813559322,0.25,0.35545023696682465,0.3053545586107091,0.358974358974359,0.12197483059051308,,0.14285714285714285,,0.2807486631016043,0.4527272727272727,0.392578125,,0.5339805825242718,0.029411764705882353,0.346875,0.2638888888888889,0.2543859649122807,0.1337579617834395,0.07246376811594203,0.4166666666666667,0.5229357798165137,0.05442176870748299,0.29064039408866993,0.25683512841756423,0.2702702702702703,0.06666666666666667,0.24528301886792453,0.13636363636363635
4,0.2840095465393795,0.4612903225806452,0.02631578947368421,0.1,0.021739130434782608,0.3001555209953344,0.43106796116504853,0.05555555555555555,0.3438914027149321,0.2865583456425406,0.37755102040816324,0.12858555885262116,0.5203252032520326,,0.3333333333333333,0.2520107238605898,0.44933078393881454,0.34941763727121466,,0.5258620689655172,0.019230769230769232,0.30633802816901406,0.3023255813953488,0.2413793103448276,0.13125,0.04477611940298507,0.4583333333333333,0.5523809523809524,0.03125,0.2975609756097561,0.2700534759358289,0.23460410557184752,0.08333333333333333,0.2647058823529412,0.1444866920152091
5,0.3626062322946176,0.422680412371134,0.02564102564102564,0.14615384615384616,,0.3057553956834532,0.46555323590814196,0.09836065573770492,0.4339622641509434,0.2564102564102564,0.3241758241758242,0.12133891213389121,,,,0.24610591900311526,0.48623853211009177,0.34365325077399383,,0.6276595744680851,0.025,0.2938775510204082,0.3466666666666667,0.2798507462686567,0.15441176470588236,0.10434782608695652,0.7058823529411765,0.5350877192982456,0.06796116504854369,0.22916666666666666,0.27309236947791166,0.22727272727272727,0.1875,0.26744186046511625,0.14553990610328638
6,0.26063829787234044,0.35984848484848486,,0.13259668508287292,0.0851063829787234,0.2621035058430718,0.3925925925925926,0.1346153846153846,0.39622641509433965,0.2667844522968198,0.3128834355828221,0.14231738035264482,0.39896373056994816,,0.5294117647058824,0.24496644295302014,0.5,0.3694915254237288,,0.6144578313253012,0.17647058823529413,0.3037383177570093,0.1864406779661017,,0.09322033898305085,0.046511627906976744,0.5294117647058824,0.5098039215686274,0.038834951456310676,0.2975206611570248,0.2958715596330275,0.2846441947565543,0.09375,0.18333333333333332,0.1256544502617801
7,0.28846153846153844,0.45209580838323354,,0.05970149253731343,0.08333333333333333,0.28615863141524106,0.4875886524822695,,0.3744292237442922,0.2936046511627907,0.27722772277227725,0.12581344902386118,,,,0.24857142857142858,0.497907949790795,0.3446244477172312,,0.625,0.08333333333333333,0.311284046692607,0.22058823529411764,0.24067796610169492,0.14049586776859505,0.08333333333333333,0.5142857142857142,0.4576271186440678,0.016,0.29473684210526313,0.26990692864529475,0.2183288409703504,0.07317073170731707,0.16049382716049382,0.16165413533834586
8,0.3836477987421384,0.42045454545454547,0.02857142857142857,0.0821256038647343,0.08163265306122448,0.2800632911392405,0.43622920517560076,,0.3644859813084112,0.27564102564102566,0.3157894736842105,0.14866204162537167,0.4641509433962264,,,0.18214285714285713,0.48141263940520446,0.3556851311953353,,0.5725190839694656,0.11764705882352941,0.3416370106761566,,0.24232081911262798,0.08333333333333333,0.07228915662650602,0.6451612903225806,0.5357142857142857,0.04716981132075472,0.3,0.24112303881090008,0.23291139240506328,0.13333333333333333,0.25,0.13058419243986255
9,0.33406593406593404,0.41794871794871796,0.046511627906976744,0.09523809523809523,0.02702702702702703,0.2908545727136432,0.4442446043165468,0.1875,0.33488372093023255,0.29239766081871343,0.3786407766990291,0.11885245901639344,0.4581818181818182,,,0.2029598308668076,0.48013816925734026,0.3489736070381232,,0.43119266055045874,0.06818181818181818,0.33858267716535434,0.2413793103448276,0.20630372492836677,0.15714285714285714,0.10179640718562874,0.6071428571428571,0.4796747967479675,0.05555555555555555,0.23243243243243245,0.27327586206896554,0.19471947194719472,0.1320754716981132,0.23863636363636365,0.10921501706484642
10,0.3761467889908257,0.4392764857881137,0.08108108108108109,0.09743589743589744,0.07692307692307693,0.2870229007633588,0.44265232974910396,,0.3744075829383886,0.34108527131782945,0.37155963302752293,0.13716814159292035,0.48226950354609927,,0.3877551020408163,0.2,0.49295774647887325,0.3417015341701534,0.1111111111111111,0.5847457627118644,,0.3474903474903475,,0.25217391304347825,0.20422535211267606,0.09696969696969697,0.2857142857142857,0.48322147651006714,0.038834951456310676,0.30625,0.2847222222222222,0.21262458471760798,0.1724137931034483,0.3287671232876712,0.11894273127753303
11,0.32891832229580575,0.41597796143250687,0.047619047619047616,0.10476190476190476,0.05555555555555555,0.30280649926144754,0.4280639431616341,0.046511627906976744,0.4353448275862069,0.28438948995363217,0.39325842696629215,0.13003095975232198,0.45357142857142857,,,0.1951219512195122,0.4840764331210191,0.3473227206946454,,0.47058823529411764,0.020833333333333332,0.33641975308641975,,0.2313167259786477,0.14414414414414414,0.1152073732718894,0.36363636363636365,0.5307692307692308,0.05555555555555555,0.3231707317073171,0.281437125748503,0.21637426900584794,0.06896551724137931,0.19387755102040816,0.1067193675889328
12,0.3304157549234136,0.47354497354497355,0.06666666666666667,0.0912863070539419,0.09375,0.300709219858156,0.4134948096885813,,0.3789954337899543,0.3122238586156112,0.3942857142857143,0.1204954954954955,0.4669603524229075,,0.5161290322580645,0.18233082706766918,0.5064935064935064,0.3453757225433526,,0.5378151260504201,,0.3215547703180212,,0.25412541254125415,0.11377245508982035,0.06,0.6153846153846154,0.5566037735849056,0.04504504504504504,0.2302158273381295,0.2926829268292683,0.22491349480968859,0.08333333333333333,0.16901408450704225,0.12624584717607973
13,0.3204819277108434,0.44696969696969696,0.07142857142857142,0.08994708994708994,0.1388888888888889,0.29985007496251875,0.4351395730706076,0.09433962264150944,0.3953488372093023,0.30625,0.4367816091954023,0.12625,,,,0.16561844863731656,0.5,0.3724137931034483,,0.45689655172413796,0.07142857142857142,0.32061068702290074,,0.2616822429906542,0.0995850622406639,0.06965174129353234,0.4411764705882353,0.5084745762711864,0.03875968992248062,0.2198581560283688,0.2730696798493409,0.2529411764705882,0.08108108108108109,0.2911392405063291,0.13574660633484162
14,0.35714285714285715,0.4721549636803874,0.045454545454545456,0.09130434782608696,0.3333333333333333,0.272887323943662,0.45898778359511344,,0.3080568720379147,0.3010590015128593,0.42424242424242425,0.16094986807387862,0.4715447154471545,,,0.1710261569416499,0.4690265486725664,0.36588921282798836,,0.6363636363636364,0.08571428571428572,0.33448275862068966,,0.2613981762917933,0.1342281879194631,0.06132075471698113,0.35714285714285715,0.5,0.05454545454545454,0.3149171270718232,0.24779627815866798,0.23104693140794225,0.13636363636363635,0.21428571428571427,0.11307420494699646
15,0.3752913752913753,0.42424242424242425,0.08,0.05429864253393665,,0.28599221789883267,0.515695067264574,0.15555555555555556,0.372972972972973,0.28825622775800713,0.3916083916083916,0.12556053811659193,0.4700460829493088,,,0.19230769230769232,0.4977168949771689,0.3560606060606061,,0.6106194690265486,0.045454545454545456,0.3333333333333333,0.28846153846153844,0.20567375886524822,0.1297709923664122,0.06521739130434782,0.7272727272727273,0.5294117647058824,0.009433962264150943,0.33088235294117646,0.2771213748657358,0.21212121212121213,0.13559322033898305,0.23255813953488372,0.16818181818181818
16,0.38258575197889183,0.38412698412698415,0.037037037037037035,0.1111111111111111,,0.2824427480916031,0.4906976744186046,0.15555555555555556,0.3769633507853403,0.3384279475982533,0.36024844720496896,0.1180327868852459,,,,0.23658536585365852,0.5322128851540616,0.41091492776886035,0.5,0.5913978494623656,0.05,0.336283185840708,0.30952380952380953,0.3024193548387097,0.1724137931034483,0.08133971291866028,0.35294117647058826,0.49557522123893805,0.010309278350515464,0.27586206896551724,0.2710495963091119,0.18723404255319148,,0.2459016393442623,0.13389121338912133
