cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-9,0.02733485193621868,0.03214285714285714,0.5833333333333334,0.5181818181818182,0.22,0.02340702210663199,0.003194888178913738,,0.07236842105263158,0.035856573705179286,0.017857142857142856,0.007858546168958742,0.011194029850746268,,,0.028328611898016998,0.03090909090909091,0.042352941176470586,,0.09322033898305085,,0.0625,,0.03206997084548105,0.2804878048780488,0.075,0.13333333333333333,0.026041666666666668,0.5661764705882353,0.0189873417721519,0.055505004549590536,0.013793103448275862,0.07407407407407407,0.05042016806722689,0.011406844106463879
-8,0.024213075060532687,0.026615969581749048,0.6744186046511628,0.5369458128078818,0.23214285714285715,0.019005847953216373,0.0074211502782931356,0.021739130434782608,0.075,0.031791907514450865,0.016666666666666666,0.009891196834817012,0.004672897196261682,,,0.09156626506024096,0.024734982332155476,0.054187192118226604,,0.05,0.4375,0.03676470588235294,,0.01892744479495268,0.28,0.13186813186813187,0.20833333333333334,0.016216216216216217,0.6233766233766234,0.026595744680851064,0.08502772643253234,0.008771929824561403,0.14285714285714285,0.04672897196261682,0.010471204188481676
-7,0.031746031746031744,0.02460456942003515,0.6216216216216216,0.5795454545454546,0.09259259259259259,0.025914634146341462,0.006024096385542169,,0.07784431137724551,0.025185185185185185,0.025974025974025976,0.009155645981688708,0.004545454545454545,,,0.04849884526558892,0.013363028953229399,0.03619909502262444,,0.09,,0.04054054054054054,,0.023880597014925373,0.2814814814814815,0.13186813186813187,0.08333333333333333,0.032467532467532464,0.5877862595419847,0.005714285714285714,0.08341232227488152,0.012461059190031152,0.15,0.07954545454545454,0.012711864406779662
-6,0.03753351206434316,0.025925925925925925,,0.5025125628140703,0.20588235294117646,0.02656042496679947,0.005825242718446602,,0.07236842105263158,0.03229974160206718,0.01762114537444934,0.011583011583011582,0.004219409282700422,,,0.043701799485861184,0.033264033264033266,0.026804123711340205,,0.08264462809917356,,0.041791044776119404,0.010309278350515464,0.022508038585209004,0.2463768115942029,0.11666666666666667,0.14285714285714285,0.04455445544554455,0.5714285714285714,0.022222222222222223,0.07704527402700556,0.006521739130434782,0.15384615384615385,0.08823529411764706,0.020942408376963352
-5,0.023121387283236993,0.034482758620689655,0.6170212765957447,0.4723926380368098,0.14285714285714285,0.0267022696929239,0.003205128205128205,0.01818181818181818,0.06741573033707865,0.02418379685610641,0.052132701421800945,0.014756944444444444,,,,0.08026030368763558,0.030874785591766724,0.04659498207885305,,0.16260162601626016,0.23076923076923078,0.03470031545741325,0.024390243902439025,0.015527950310559006,0.24096385542168675,0.08108108108108109,0.13157894736842105,0.023148148148148147,0.6691729323308271,0.010752688172043012,0.08288148721920992,0.015730337078651686,0.1111111111111111,0.048,0.0035460992907801418
-4,0.027559055118110236,0.029209621993127148,0.8,0.5476190476190477,0.21428571428571427,0.01453104359313078,0.003484320557491289,,0.08994708994708994,0.036988110964332896,0.03317535545023697,0.014795474325500435,0.00398406374501992,,,0.08893709327548807,0.0333889816360601,0.02280701754385965,,0.056910569105691054,0.2619047619047619,0.04285714285714286,0.03571428571428571,0.023728813559322035,0.3216374269005848,0.09473684210526316,0.10344827586206896,0.03864734299516908,0.6071428571428571,0.010471204188481676,0.07503828483920368,0.006342494714587738,0.0967741935483871,0.06722689075630252,0.008064516129032258
-3,0.0387243735763098,0.020637898686679174,,0.5520833333333334,0.10144927536231885,0.008253094910591471,0.0018214936247723133,0.027777777777777776,0.07407407407407407,0.033288948069241014,0.029661016949152543,0.0053285968028419185,0.006535947712418301,,,0.0912751677852349,0.019261637239165328,0.014792899408284023,,0.16071428571428573,0.10204081632653061,0.03867403314917127,0.0125,0.01680672268907563,0.3310810810810811,0.09090909090909091,0.11538461538461539,0.043010752688172046,0.5342465753424658,0.019138755980861243,0.08034321372854915,0.01990049751243781,0.05,0.07,0.02074688796680498
-2,0.023655913978494623,0.023376623376623377,0.6,0.47619047619047616,0.2608695652173913,0.01818181818181818,0.009107468123861567,0.03773584905660377,0.07954545454545454,0.04504504504504504,0.03418803418803419,0.01091901728844404,0.004201680672268907,,0.02857142857142857,0.11130742049469965,0.022058823529411766,0.033846153846153845,,0.09090909090909091,0.26666666666666666,0.041666666666666664,0.04081632653061224,0.022653721682847898,0.2962962962962963,0.0989010989010989,0.16,0.04081632653061224,0.5629139072847682,0.01485148514851485,0.09305993690851735,0.027093596059113302,,0.031914893617021274,0.013392857142857142
-1,0.02040816326530612,0.03829787234042553,0.6296296296296297,0.46632124352331605,0.25,0.016172506738544475,0.0017301038062283738,0.01818181818181818,0.08936170212765958,0.030303030303030304,0.011111111111111112,0.012658227848101266,0.0029069767441860465,,,0.0794912559618442,0.017006802721088437,0.041968162083936326,,0.1368421052631579,,0.046296296296296294,,0.035830618892508145,0.27450980392156865,0.13761467889908258,0.13333333333333333,0.08264462809917356,0.644927536231884,0.010362694300518135,0.08244897959183674,0.012953367875647668,,0.06930693069306931,0.020242914979757085
0,0.015544041450777202,0.028846153846153848,0.5714285714285714,0.5333333333333333,0.25,0.013054830287206266,0.005357142857142857,0.017857142857142856,0.04128440366972477,0.025139664804469275,0.014705882352941176,0.017740429505135387,,0.05555555555555555,0.034482758620689655,0.13539967373572595,0.020161290322580645,0.0410958904109589,,0.10476190476190476,0.3,0.04833836858006042,0.012048192771084338,0.03488372093023256,0.2654320987654321,0.10869565217391304,0.2,0.09448818897637795,0.6554054054054054,0.005,0.09455842997323818,0.008287292817679558,0.1,0.07446808510638298,0.030837004405286344
1,0.034013605442176874,0.03194103194103194,,0.4807692307692308,0.25333333333333335,0.01859229747675963,0.0051635111876075735,0.046511627906976744,0.09623430962343096,0.03176470588235294,0.031746031746031744,0.014234875444839857,0.003076923076923077,,,0.044061302681992334,0.0189873417721519,0.04285714285714286,,0.11711711711711711,0.28,0.04276315789473684,,0.03655352480417755,0.29775280898876405,0.17857142857142858,0.06666666666666667,0.1111111111111111,0.5341614906832298,0.017241379310344827,0.079155672823219,0.010416666666666666,0.05555555555555555,0.02127659574468085,0.0035714285714285713
2,0.024444444444444446,0.01856763925729443,0.6111111111111112,0.5129533678756477,0.3230769230769231,0.012693935119887164,0.001838235294117647,0.020833333333333332,0.03825136612021858,0.027878787878787878,0.031914893617021274,0.013711151736745886,0.0031545741324921135,,,0.09090909090909091,0.022964509394572025,0.022033898305084745,0.16666666666666666,0.08333333333333333,,0.06493506493506493,0.011904761904761904,0.025069637883008356,0.2857142857142857,0.12142857142857143,0.14893617021276595,0.06716417910447761,0.6140350877192983,0.020202020202020204,0.09009009009009009,0.013966480446927373,0.2222222222222222,0.050505050505050504,0.02100840336134454
3,0.027855153203342618,0.02743142144638404,0.625,0.5242718446601942,0.20512820512820512,0.010703363914373088,0.01059322033898305,0.022727272727272728,0.08056872037914692,0.0361794500723589,0.035897435897435895,0.013552758954501452,,0.14285714285714285,,0.0374331550802139,0.02909090909090909,0.029296875,,0.0970873786407767,0.14705882352941177,0.0375,0.013888888888888888,0.014619883040935672,0.33121019108280253,0.10144927536231885,0.25,0.08256880733944955,0.6054421768707483,0.014778325123152709,0.10024855012427507,0.009009009009009009,0.1,0.04716981132075472,0.02097902097902098
4,0.028639618138424822,0.016129032258064516,0.631578947368421,0.5777777777777777,0.1956521739130435,0.01088646967340591,0.003883495145631068,0.05555555555555555,0.049773755656108594,0.050221565731166914,0.04591836734693878,0.010880316518298714,0.02032520325203252,,0.03333333333333333,0.045576407506702415,0.040152963671128104,0.04159733777038269,,0.07758620689655173,0.07692307692307693,0.03873239436619718,0.011627906976744186,0.034482758620689655,0.36875,0.13432835820895522,0.3333333333333333,0.047619047619047616,0.59375,0.014634146341463415,0.08377896613190731,0.002932551319648094,0.25,0.0784313725490196,0.0038022813688212928
5,0.0169971671388102,0.01718213058419244,0.6923076923076923,0.46153846153846156,,0.014388489208633094,0.0041753653444676405,0.03278688524590164,0.07547169811320754,0.0392156862745098,0.01098901098901099,0.008368200836820083,,,,0.04361370716510903,0.04128440366972477,0.03715170278637771,,0.1276595744680851,0.25,0.044897959183673466,0.02666666666666667,0.018656716417910446,0.25735294117647056,0.14782608695652175,0.11764705882352941,0.07894736842105263,0.5631067961165048,0.020833333333333332,0.0853413654618474,0.012987012987012988,0.08333333333333333,0.06976744186046512,0.004694835680751174
6,0.023936170212765957,0.003787878787878788,,0.47513812154696133,0.19148936170212766,0.01669449081803005,0.0049382716049382715,0.057692307692307696,0.04245283018867924,0.04240282685512368,0.0736196319018405,0.007556675062972292,0.0051813471502590676,,0.029411764705882353,0.05704697986577181,0.02631578947368421,0.030508474576271188,,0.08433734939759036,0.29411764705882354,0.056074766355140186,0.01694915254237288,,0.3644067796610169,0.11627906976744186,0.11764705882352941,0.0392156862745098,0.6213592233009708,0.01652892561983471,0.10091743119266056,0.018726591760299626,0.09375,0.08333333333333333,0.010471204188481676
7,0.021367521367521368,0.023952095808383235,,0.5124378109452736,0.1875,0.02177293934681182,0.008865248226950355,,0.0593607305936073,0.030523255813953487,0.04455445544554455,0.015184381778741865,,,,0.037142857142857144,0.01882845188284519,0.036818851251840944,,0.125,0.2222222222222222,0.04669260700389105,0.014705882352941176,0.01694915254237288,0.32231404958677684,0.09615384615384616,0.17142857142857143,0.03389830508474576,0.64,0.005263157894736842,0.09720785935884178,0.0215633423180593,0.04878048780487805,0.1111111111111111,0.015037593984962405
8,0.025157232704402517,0.022727272727272728,0.6857142857142857,0.5120772946859904,0.20408163265306123,0.03322784810126582,0.0073937153419593345,,0.07009345794392523,0.038461538461538464,0.039473684210526314,0.01288404360753221,0.011320754716981131,,,0.35892857142857143,0.03345724907063197,0.026239067055393587,,0.08396946564885496,0.23529411764705882,0.05693950177935943,,0.034129692832764506,0.4166666666666667,0.10240963855421686,0.16129032258064516,0.07857142857142857,0.6132075471698113,0.023529411764705882,0.08835672997522709,0.017721518987341773,0.08888888888888889,0.08333333333333333,0.030927835051546393
9,0.013186813186813187,0.028205128205128206,0.6976744186046512,0.5095238095238095,0.13513513513513514,0.026986506746626688,0.00539568345323741,0.015625,0.037209302325581395,0.03976608187134503,0.02912621359223301,0.00819672131147541,0.0036363636363636364,,,0.21141649048625794,0.024179620034542316,0.021994134897360705,,0.06422018348623854,0.18181818181818182,0.03543307086614173,0.017241379310344827,0.02005730659025788,0.4,0.0718562874251497,0.21428571428571427,0.07317073170731707,0.5476190476190477,0.010810810810810811,0.0939655172413793,0.009900990099009901,0.018867924528301886,0.10227272727272728,0.010238907849829351
10,0.016055045871559634,0.002583979328165375,0.7297297297297297,0.49743589743589745,0.25,0.022900763358778626,0.007168458781362007,,0.061611374407582936,0.03565891472868217,0.01834862385321101,0.01032448377581121,0.010638297872340425,,0.02040816326530612,0.17435897435897435,0.030985915492957747,0.029288702928870293,0.1111111111111111,0.11016949152542373,,0.02702702702702703,,0.028985507246376812,0.1619718309859155,0.09696969696969697,0.09523809523809523,0.06040268456375839,0.5922330097087378,0.0125,0.09027777777777778,0.026578073089700997,0.06896551724137931,0.1095890410958904,0.01762114537444934
11,0.03090507726269316,0.01928374655647383,0.7619047619047619,0.4523809523809524,0.16666666666666666,0.04874446085672083,0.003552397868561279,0.06976744186046512,0.04741379310344827,0.04327666151468315,0.028089887640449437,0.018575851393188854,0.010714285714285714,,,0.313588850174216,0.036093418259023353,0.020260492040520984,,0.10588235294117647,0.2916666666666667,0.046296296296296294,,0.021352313167259787,0.32432432432432434,0.0967741935483871,0.22727272727272727,0.05384615384615385,0.5648148148148148,0.006097560975609756,0.1086398631308811,0.011695906432748537,0.1724137931034483,0.11224489795918367,0.015810276679841896
12,0.0262582056892779,0.021164021164021163,0.6,0.46473029045643155,0.15625,0.05531914893617021,0.012110726643598616,,0.0547945205479452,0.06921944035346098,0.017142857142857144,0.018018018018018018,0.00881057268722467,,0.03225806451612903,0.26879699248120303,0.03463203463203463,0.02745664739884393,,0.08403361344537816,,0.053003533568904596,,0.0231023102310231,0.25149700598802394,0.125,0.07692307692307693,0.018867924528301886,0.6216216216216216,0.02158273381294964,0.10975609756097561,0.0034602076124567475,0.16666666666666666,0.08450704225352113,0.029900332225913623
13,0.01927710843373494,0.010101010101010102,0.7142857142857143,0.48148148148148145,0.1111111111111111,0.037481259370314844,0.0016420361247947454,0.03773584905660377,0.040697674418604654,0.0421875,0.028735632183908046,0.0125,,,,0.27044025157232704,0.039473684210526314,0.023448275862068966,,0.15517241379310345,0.07142857142857142,0.05343511450381679,,0.037383177570093455,0.23236514522821577,0.05970149253731343,0.11764705882352941,0.0423728813559322,0.6356589147286822,0.014184397163120567,0.1120527306967985,0.014705882352941176,0.16216216216216217,0.08860759493670886,0.01809954751131222
14,0.024553571428571428,0.009685230024213076,0.6590909090909091,0.4,0.16666666666666666,0.03169014084507042,0.012216404886561954,,0.061611374407582936,0.03177004538577912,0.030303030303030304,0.0158311345646438,0.008130081300813009,,,0.23742454728370221,0.0420353982300885,0.04081632653061224,,0.0743801652892562,0.2,0.041379310344827586,,0.0182370820668693,0.2483221476510067,0.08018867924528301,0.17857142857142858,0.07142857142857142,0.6454545454545455,0.027624309392265192,0.13124387855044076,0.01444043321299639,0.1590909090909091,0.08333333333333333,0.02120141342756184
15,0.03496503496503497,0.021212121212121213,0.48,0.46153846153846156,,0.027237354085603113,0.004484304932735426,0.022222222222222223,0.032432432432432434,0.05871886120996441,0.013986013986013986,0.025411061285500747,0.004608294930875576,,,0.2873303167420814,0.0410958904109589,0.030303030303030304,,0.07079646017699115,0.3181818181818182,0.027450980392156862,0.019230769230769232,0.010638297872340425,0.3053435114503817,0.07391304347826087,0.045454545454545456,0.09243697478991597,0.660377358490566,0.007352941176470588,0.10741138560687433,0.007575757575757576,0.11864406779661017,0.09302325581395349,0.00909090909090909
16,0.029023746701846966,0.0380952380952381,0.6296296296296297,0.3888888888888889,,0.022900763358778626,0.009302325581395349,0.022222222222222223,0.04712041884816754,0.048034934497816595,0.018633540372670808,0.02459016393442623,,,,0.22439024390243903,0.03081232492997199,0.03691813804173355,0.25,0.053763440860215055,0.05,0.04424778761061947,0.07142857142857142,0.020161290322580645,0.23275862068965517,0.07177033492822966,0.17647058823529413,0.04424778761061947,0.6494845360824743,0.006896551724137931,0.1314878892733564,0.00425531914893617,,0.04918032786885246,0.02092050209205021
