cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-9,0.9281183932346723,0.9722222222222222,1.0,0.995475113122172,1.0,1.0,0.9796557120500783,,1.0,0.9894875164257556,0.9385474860335196,0.9931707317073171,1.0,,,0.9915730337078652,0.9945750452079566,0.9976525821596244,,0.9915966386554622,,0.9047619047619048,,0.9554317548746518,0.9879518072289156,0.9836065573770492,1.0,0.9230769230769231,0.9927007299270073,0.9875,0.9883093525179856,0.9977064220183486,1.0,0.9834710743801653,1.0
-8,0.9365079365079365,0.9704797047970479,1.0,0.6207951070336392,1.0,0.9985401459854014,0.9944649446494465,1.0,0.9876543209876543,0.9942528735632183,0.9574468085106383,0.9931237721021611,0.9907407407407407,,,0.9975961538461539,0.9947275922671354,0.9950980392156863,,1.0,1.0,0.9036544850498339,,0.9664634146341463,0.9943181818181818,0.9891304347826086,1.0,0.9788359788359788,0.9871794871794872,0.9947089947089947,0.9809610154125114,0.9970845481049563,1.0,0.963963963963964,1.0
-7,0.9130434782608695,0.9709897610921502,1.0,0.704,0.9818181818181818,1.0,0.9822485207100592,,1.0,0.9897360703812317,0.9871794871794872,0.983,0.995475113122172,,,0.9931192660550459,0.9846491228070176,0.9954954954954955,,0.9900990099009901,,0.8888888888888888,,0.9738372093023255,0.9926470588235294,0.9479166666666666,1.0,0.9447852760736196,0.9776119402985075,0.9943181818181818,0.9887535145267105,1.0,0.9523809523809523,0.967032967032967,1.0
-6,0.951530612244898,0.9800362976406534,,0.6838487972508591,1.0,1.0,0.9865900383141762,,0.987012987012987,0.993581514762516,0.9578059071729957,0.9782813975448537,0.9957983193277311,,,0.989821882951654,0.9979253112033195,0.9857723577235772,,1.0,,0.8723958333333334,1.0,0.9688473520249221,0.9928057553956835,0.9836065573770492,1.0,0.9619047619047619,0.9932432432432432,0.9836065573770492,0.9859044635865309,1.0,0.9629629629629629,0.9714285714285714,1.0
-5,0.9351351351351351,0.9666666666666667,1.0,0.657258064516129,0.984375,1.0,0.9826771653543307,1.0,1.0,0.9939903846153846,0.9547511312217195,0.993103448275862,,,,0.9956803455723542,0.9965811965811966,0.9946524064171123,,1.0,0.9512195121951219,0.8929577464788733,1.0,0.9526627218934911,0.9880952380952381,0.9652173913043478,1.0,0.9642857142857143,0.9925373134328358,0.9841269841269841,0.9750755287009063,0.6846153846153846,1.0,0.9689922480620154,1.0
-4,0.9883268482490273,0.9732441471571907,1.0,0.6687898089171974,1.0,1.0,0.9896551724137931,,0.9895287958115183,1.0,0.9461883408071748,0.9905172413793103,0.996031746031746,,,0.9935344827586207,0.9803600654664485,0.9947643979057592,,1.0,0.9130434782608695,0.8883248730964467,0.9545454545454546,0.9247648902821317,0.9941860465116279,1.0,1.0,0.9627906976744186,0.9859154929577465,0.9845360824742269,0.9819548872180451,0.8647166361974405,0.9393939393939394,0.9916666666666667,1.0
-3,1.0,0.9569120287253142,,0.6666666666666666,1.0,0.9958904109589041,0.987410071942446,0.96,1.0,0.99734395750332,0.9402390438247012,0.9885864793678666,0.996742671009772,,,0.9920106524633822,0.9764890282131662,0.9955817378497791,,1.0,0.9245283018867925,0.9187817258883249,0.9876543209876543,0.952,1.0,0.9758064516129032,1.0,0.9637305699481865,0.9864864864864865,0.9858490566037735,0.9786259541984733,0.8088531187122736,1.0,0.9803921568627451,1.0
-2,0.9935897435897436,0.9846547314578005,1.0,0.65625,0.9857142857142858,1.0,0.9821109123434705,0.9464285714285714,0.9887640449438202,0.9936061381074168,0.9512195121951219,0.9945701357466064,0.99581589958159,,1.0,0.9860627177700348,0.9819494584837545,0.9908536585365854,,1.0,0.9,0.9297820823244553,1.0,0.9420731707317073,1.0,0.978494623655914,1.0,0.930379746835443,0.993421052631579,0.9853658536585366,0.9814241486068112,0.8071570576540755,,0.9591836734693877,1.0
-1,0.9954853273137697,0.9771309771309772,0.9818181818181818,0.6266233766233766,1.0,0.9973118279569892,0.9948364888123924,0.9166666666666666,1.0,0.9908616187989556,0.9473684210526315,0.990152193375112,0.9913544668587896,,,0.9921135646687698,0.9865771812080537,0.9871428571428571,,1.0,,0.9050279329608939,,0.9246987951807228,1.0,0.9646017699115044,1.0,0.968,0.9787234042553191,0.9948453608247423,0.98,0.8195329087048833,,0.9528301886792453,1.0
0,1.0,0.9742388758782201,1.0,0.6914893617021277,1.0,1.0,0.9911504424778761,0.9180327868852459,0.990909090909091,0.9944444444444445,0.9714285714285714,0.9907493061979649,,1.0,1.0,0.9887096774193549,0.9880478087649402,0.9915110356536503,,1.0,1.0,0.8826666666666667,1.0,0.9529085872576177,1.0,0.9787234042553191,1.0,0.9694656488549618,0.9801324503311258,0.9950248756218906,0.9850615114235501,0.905,1.0,0.9791666666666666,1.0
1,0.9954853273137697,0.980722891566265,,0.7428571428571429,1.0,0.996031746031746,0.9880952380952381,0.9347826086956522,0.9958333333333333,0.9918319719953326,0.9692307692307692,0.9859649122807017,0.9969325153374233,,,0.9961832061068703,0.9890453834115805,1.0,,1.0,0.9090909090909091,0.881159420289855,,0.9318734793187348,1.0,0.9722222222222222,1.0,0.9473684210526315,0.9817073170731707,0.9957081545064378,0.9660152931180969,0.7901234567901234,0.972972972972973,0.9791666666666666,1.0
2,1.0,0.9843342036553525,1.0,0.6724738675958188,1.0,0.9957865168539326,0.9890909090909091,1.0,1.0,0.9915865384615384,0.9494949494949495,0.9900452488687783,0.9937304075235109,,,0.9959758551307847,0.9937759336099585,0.9966216216216216,1.0,1.0,,0.8627450980392157,0.9655172413793104,0.9547872340425532,1.0,0.9790209790209791,1.0,0.950354609929078,0.9827586206896551,0.9949748743718593,0.9862681744749596,0.8364485981308412,1.0,0.9611650485436893,1.0
3,0.9755434782608695,0.9901234567901235,1.0,0.7030716723549488,0.975,0.9969512195121951,0.9874476987447699,0.88,0.9906103286384976,0.9899713467048711,0.9701492537313433,0.9875717017208413,,1.0,,0.9946808510638298,0.9945750452079566,0.9903288201160542,,1.0,0.8717948717948718,0.9384164222873901,0.9863013698630136,0.9661016949152542,1.0,0.971830985915493,1.0,0.9316239316239316,0.9735099337748344,0.9950980392156863,0.9789132197891321,0.8242574257425742,0.967741935483871,1.0,0.9965156794425087
4,0.9976190476190476,0.9904153354632588,1.0,0.7346938775510204,1.0,0.9968992248062015,0.9903846153846154,0.9473684210526315,0.9954954954954955,0.9883211678832117,0.9702970297029703,0.9911764705882353,0.9879518072289156,,0.967741935483871,0.9920212765957447,0.9924098671726755,0.986863711001642,,0.9914529914529915,0.8524590163934426,0.8875,0.945054945054945,0.9637462235649547,1.0,0.9852941176470589,1.0,0.9545454545454546,0.9922480620155039,0.9951456310679612,0.9807692307692307,0.8461538461538461,0.96,0.9902912621359223,1.0
5,0.9832869080779945,0.9831081081081081,1.0,0.5990783410138248,,1.0,0.9896694214876033,0.9682539682539683,0.9695121951219512,0.9895522388059701,0.9680851063829787,0.9886246122026887,,,,0.9968944099378882,0.9954337899543378,0.9923195084485407,,1.0,0.9523809523809523,0.9040590405904059,0.9868421052631579,0.9537366548042705,1.0,1.0,1.0,0.9661016949152542,1.0,1.0,0.9861386138613861,0.7897435897435897,0.96,0.9772727272727273,1.0
6,1.0,0.9814126394052045,,0.7015503875968992,1.0,0.9966722129783694,0.9806295399515739,0.9285714285714286,0.9769585253456221,0.9929824561403509,0.9532163742690059,0.9937421777221527,0.9948453608247423,,0.918918918918919,0.9933333333333333,1.0,0.9949409780775716,,1.0,0.9714285714285714,0.8594377510040161,0.9672131147540983,,0.9915966386554622,0.9923076923076923,1.0,0.9272727272727272,0.9809523809523809,0.9918032786885246,0.9819819819819819,0.8503184713375797,0.9696969696969697,1.0,0.9947916666666666
7,0.9852631578947368,0.9852507374631269,,0.6525974025974026,0.9795918367346939,0.9984472049689441,0.9894736842105263,,0.9909502262443439,0.9942196531791907,0.9665071770334929,0.9892703862660944,,,,0.9971509971509972,0.9815195071868583,0.9912408759124087,,1.0,0.9473684210526315,0.8595317725752508,0.9714285714285714,0.9455128205128205,1.0,0.9873417721518988,1.0,0.9516129032258065,0.9920634920634921,0.9947643979057592,0.984725050916497,0.8262806236080178,0.9761904761904762,0.9642857142857143,1.0
8,0.9958246346555324,0.9805013927576601,0.9722222222222222,0.696969696969697,0.98,0.9952755905511811,0.9926605504587156,,0.9907407407407407,0.9974424552429667,0.9681528662420382,0.9931102362204725,0.9925093632958801,,,0.9911504424778761,0.990791896869245,0.9870503597122302,,1.0,0.9444444444444444,0.9243421052631579,,0.9451612903225807,1.0,0.9822485207100592,1.0,0.9655172413793104,0.9906542056074766,0.9883720930232558,0.983753046303818,0.854978354978355,1.0,1.0,1.0
9,0.9934497816593887,0.972568578553616,1.0,0.7167235494880546,1.0,1.0,0.9928571428571429,0.9846153846153847,1.0,0.9941860465116279,0.9671361502347418,0.9898580121703854,0.9963768115942029,,,0.9936974789915967,0.9965576592082617,0.9956204379562044,,0.990909090909091,0.9777777777777777,0.8610169491525423,0.9354838709677419,0.9483695652173914,0.9859154929577465,0.9766081871345029,1.0,0.9609375,0.984375,0.9788359788359788,0.9880749574105622,0.8123324396782842,0.9636363636363636,0.967032967032967,1.0
10,0.9977116704805492,0.989769820971867,1.0,0.6456953642384106,1.0,0.9939301972685888,0.9964285714285714,,0.9906103286384976,0.9817351598173516,0.9646017699115044,0.9826086956521739,1.0,,1.0,0.9948979591836735,1.0,0.9972183588317107,1.0,1.0,,0.8961937716262975,,0.9400544959128065,1.0,0.9880239520958084,1.0,0.9612903225806452,0.9903846153846154,1.0,0.9846153846153847,0.7659033078880407,0.9354838709677419,0.9733333333333334,1.0
11,0.9912472647702407,0.9864130434782609,1.0,0.6774193548387096,1.0,0.9970544918998527,0.9894551845342706,0.9772727272727273,0.9872340425531915,0.9908116385911179,0.967391304347826,0.9938461538461538,0.9929078014184397,,,0.9930795847750865,0.9978813559322034,0.9985549132947977,,1.0,0.8888888888888888,0.9126760563380282,,0.939799331103679,1.0,0.9908675799086758,1.0,0.9629629629629629,0.9908256880733946,1.0,0.9823529411764705,0.8571428571428571,1.0,0.9607843137254902,1.0
12,0.9891774891774892,0.9792746113989638,1.0,0.7046783625730995,1.0,0.9971711456859972,0.9914236706689536,,0.9864864864864865,0.9941434846266471,0.9722222222222222,0.9910714285714286,0.9869565217391304,,1.0,0.9925373134328358,0.9935483870967742,0.9971181556195965,,0.9916666666666667,,0.8984126984126984,,0.9680511182108626,0.9709302325581395,0.9950248756218906,1.0,0.9464285714285714,0.9823008849557522,0.972027972027972,0.9833948339483395,0.7243107769423559,0.8571428571428571,0.9342105263157895,1.0
13,0.9975961538461539,0.9826302729528535,0.9655172413793104,0.6428571428571429,1.0,0.9985029940119761,0.9838449111470113,0.9464285714285714,0.9772727272727273,0.9984399375975039,0.9206349206349206,0.9852216748768473,,,,0.99375,0.9848812095032398,0.9986225895316805,,0.9914529914529915,0.9032258064516129,0.8972602739726028,,0.9277456647398844,1.0,0.9901477832512315,1.0,0.9291338582677166,0.9772727272727273,0.9791666666666666,0.9815157116451017,0.8232445520581114,1.0,0.9294117647058824,1.0
14,0.9846153846153847,0.9786729857819905,1.0,0.6906906906906907,1.0,1.0,0.9879310344827587,,0.9906103286384976,0.9954819277108434,0.9496402877697842,0.9869791666666666,0.9919354838709677,,,0.9920159680638723,0.9826086956521739,0.9927641099855282,,1.0,0.7954545454545454,0.8734939759036144,,0.9619883040935673,0.9933333333333333,0.9953051643192489,1.0,0.9064748201438849,0.9565217391304348,1.0,0.9789069990412272,0.8147058823529412,1.0,0.9655172413793104,1.0
15,0.9953596287703016,0.9792284866468842,1.0,0.7152103559870551,,0.9980582524271845,0.9911111111111112,0.9183673469387755,1.0,0.9929328621908127,0.9470198675496688,0.9896449704142012,1.0,,,1.0,0.9931972789115646,0.9969788519637462,,0.9912280701754386,0.8979591836734694,0.8528428093645485,0.9285714285714286,0.9494949494949495,0.9849624060150376,0.9956709956709957,1.0,0.9153846153846154,0.9906542056074766,0.9855072463768116,0.98,0.832807570977918,0.9516129032258065,0.9555555555555556,1.0
16,0.9844155844155844,0.9782608695652174,1.0,0.6792452830188679,,0.9949367088607595,0.9728506787330317,0.9574468085106383,0.9896373056994818,0.9978213507625272,0.9640718562874252,0.991869918699187,,,,0.9879518072289156,0.9944289693593314,0.9936204146730463,1.0,1.0,0.6451612903225806,0.8625954198473282,0.9545454545454546,0.9538461538461539,1.0,0.990521327014218,1.0,0.9338842975206612,1.0,0.9931506849315068,0.9796610169491525,0.746031746031746,,0.9838709677419355,1.0
