cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.02513227513227513,0.03279503105590062,0.023809523809523808,0.016986062717770038,0.018691588785046728,0.01678647904557969,0.03594809445873276,0.0,0.02912087912087912,0.02478448275862069,0.0,0.021118012422360246,0.03205128205128205,0.0,0.0,0.021739130434782608,0.0,0.0,0.016405617067242778,0.0,0.03278688524590164,0.021052631578947368,0.007285974499089253,0.02564102564102564,0.013379369874838154,0.018604651162790697,0.018867924528301886,0.045454545454545456,0.024699599465954604,0.005780346820809248,0.10212765957446808,0.007357049729931086,0.0625,0.05863095238095238,0.0,0.0,0.047619047619047616
-11,0.025494159928122193,0.020262621688929137,0.0,0.016591676040494937,0.019083969465648856,0.03521289725393397,0.028727770177838577,0.007246376811594203,0.0,0.014861995753715499,0.015625,0.038461538461538464,0.06009615384615385,0.0,0.006161570059333638,0.007223113964686999,0.05257936507936508,0.0,0.019029233314947602,0.0,0.015151515151515152,0.01694915254237288,0.0,0.0,0.0027247956403269754,0.015789473684210527,0.027522935779816515,0.05263157894736842,0.019428571428571427,0.00946969696969697,0.0641304347826087,0.014269406392694063,0.0,0.040592334494773515,0.0,0.006944444444444444,0.05555555555555555
-10,0.018394437420986093,0.01414691437112962,0.0,0.014842300556586271,0.009903961584633855,0.028712348071164347,0.029286832103733514,0.0,0.0,0.03332836266030421,0.02459016393442623,0.06948051948051948,0.03728813559322034,0.02040816326530612,0.0,0.013513513513513514,0.009174311926605505,0.0,0.021107072966172768,0.043478260869565216,0.016129032258064516,0.034782608695652174,0.011336692353289863,0.029411764705882353,0.002857142857142857,0.01785714285714286,0.04201680672268908,0.27232142857142855,0.017766497461928935,0.0013692377909630305,0.0875,0.007339089481946625,0.0,0.06270200387847447,0.014705882352941176,0.013130252100840335,0.0
-9,0.02444794952681388,0.028665413533834585,0.0,0.029896574014221074,0.0052693208430913355,0.03547854785478548,0.04376924899312959,0.00819672131147541,0.0,0.027186588921282798,0.0078125,0.0900974025974026,0.055848513902205174,0.0,0.0,0.03571428571428571,0.0,0.0,0.017287990893568583,0.0,0.017543859649122806,0.008771929824561403,0.008888888888888889,0.031746031746031744,0.013245033112582781,0.0136986301369863,0.026785714285714284,0.12959183673469388,0.04171428571428572,0.005319148936170213,0.08309331797235023,0.00688360450563204,0.09523809523809523,0.06262011531069826,0.0,0.006235827664399093,0.0
-8,0.026285714285714284,0.026607538802660754,0.0,0.03803888419273035,0.045345104333868375,0.02940809190809191,0.04111842105263158,0.0,0.014285714285714285,0.032761904761904756,0.010869565217391304,0.07428571428571429,0.07261410788381743,0.0,0.0,0.0,0.028021978021978023,0.029411764705882353,0.013297872340425532,0.038461538461538464,0.05,0.017241379310344827,0.0005562972852692479,0.020833333333333332,0.002792475014697237,0.0,0.0,0.13636363636363635,0.018086080586080584,0.0,0.09796488427773344,0.010720208481402512,0.0,0.06928181108508978,0.015625,0.0,0.0
-7,0.01533457249070632,0.023965141612200435,0.018867924528301886,0.0489167230873392,0.009615384615384616,0.029842125529457066,0.026937618147448016,0.0,0.0,0.028103044496487123,0.0,0.06741573033707865,0.029850746268656716,0.0,0.0044444444444444444,0.012987012987012988,0.0012987012987012987,0.020833333333333332,0.014575702075702076,0.0,0.037037037037037035,0.02,0.006557377049180328,0.045454545454545456,0.0,0.010906757912745936,0.0,0.045454545454545456,0.035936113575865125,0.0,0.08085106382978724,0.01774704949797428,0.0,0.07213578500707213,0.0,0.0404551201011378,0.0
-6,0.03209459459459459,0.011576753878212548,0.0,0.0176678445229682,0.027777777777777776,0.020396736522156456,0.022531939605110338,0.0,0.0,0.02768607442977191,0.024193548387096774,0.037001287001287006,0.039231601731601735,0.007598784194528876,0.0,0.010869565217391304,0.02197802197802198,0.0,0.017163048965169108,0.034482758620689655,0.015384615384615385,0.004936120789779326,0.009302325581395349,0.03284072249589491,0.015775635407537247,0.019455252918287938,0.0,0.015527950310559006,0.0182648401826484,0.004473452625403345,0.053642010163749296,0.006088506088506088,0.0,0.02710843373493976,0.0,0.006535947712418301,0.0
-5,0.012441679626749611,0.026235612728503725,0.021739130434782608,0.023123486682808714,0.024242424242424242,0.03023983315954119,0.01818289504856669,0.0,0.0,0.012064710721140664,0.018018018018018018,0.07017543859649122,0.031073446327683617,0.0,0.0,0.0,0.01488095238095238,0.0,0.013097623819066704,0.06896551724137931,0.014705882352941176,0.0,0.001851851851851852,0.03571428571428571,0.0058997050147492625,0.005128205128205128,0.0,0.11544850498338871,0.01694915254237288,0.00018083182640144665,0.07096273291925466,0.011917293233082707,0.0,0.06529443838604145,0.0,0.008928571428571428,0.0
-4,0.019230769230769232,0.016093092349591484,0.0,0.009202453987730062,0.02097902097902098,0.02211874272409779,0.03835770528683915,0.02247191011235955,0.0,0.016478212906784334,0.011363636363636364,0.06188423645320197,0.03557312252964427,0.0,0.003884711779448622,0.0,0.037037037037037035,0.01818181818181818,0.030818619582664526,0.029411764705882353,0.07936507936507936,0.006993006993006993,0.002053388090349076,0.022727272727272728,0.006935817805383023,0.005376344086021506,0.027901785714285716,0.03225806451612903,0.0162936142198815,0.0009605309116311561,0.11451507208387943,0.006979990693345742,0.043478260869565216,0.04609429978888107,0.00510204081632653,0.0,0.0
-3,0.02413302277432712,0.01467220154594904,0.0,0.008902077151335312,0.015503875968992248,0.014420716740304368,0.023396982555398398,0.0,0.0,0.019184652278177457,0.043478260869565216,0.028338509316770188,0.04973435655253838,0.0,0.008485309017223911,0.029485049833887042,0.01904761904761905,0.0,0.02729528535980149,0.0,0.0,0.007518796992481203,0.002352941176470588,0.03409090909090909,0.0,0.009389671361502348,0.03333333333333333,0.08333333333333333,0.012658227848101266,0.0026954177897574125,0.06371562709590879,0.01335113484646195,0.05,0.00966183574879227,0.0,0.014285714285714285,0.0
