cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-13,0.10544661426680713,0.11926359728365835,0.11417330880850193,0.11259819256169622,0.11270935960591134,0.1351847521047708,0.11653600972021105,0.06247813411078717,0.12099682539682541,0.1256163708086785,0.09462908973113056,0.18440012368583797,0.19283426907881057,0.16255411255411256,,0.13849878934624696,0.10742402488633644,0.1463065964090554,0.1033068783068783,0.09206557377049181,0.11861702127659575,0.13827726809378185,0.11152560889402995,0.07635275754422477,0.18579243513597998,0.09715793207413319,0.09389082462253194,0.07520385363164156,0.1979029304029304,0.1014202172096909,0.07668048749842946,0.16122500359660483,0.09147048916501367,0.12169837561192702,0.1575727513227513,0.053753412192902646,0.11536004645760745,0.12296206618240517
-12,0.08458449346755194,0.07557109957230114,0.08684807256235827,0.07845688485576388,0.06211287477954145,0.09565828402366863,0.08393567834883446,0.03786360698125404,0.07138696255201109,0.08382359407290156,0.06741898877821208,0.11688631172026005,0.11513857251328778,0.13067765567765569,,0.08515211640211641,0.0822362667938628,0.07908078654347311,0.053948896631823465,0.06688403486394558,0.05652014652014652,0.07149919289749798,0.06386578604044359,0.034822457603863675,0.13238773357444245,0.06358885017421603,0.06832237302364629,0.048549808534417996,0.15277902959290973,0.06628538979475948,0.057552693208430906,0.13530795551753635,0.057891396629260704,0.07065970333297066,0.10993402180149169,0.03605792832596956,0.07207700101317123,0.09846705805609915
-11,0.08082283570088448,0.0805107635793966,0.056624102154828417,0.07705714711074246,0.07382230499561789,0.09750692116085581,0.08302080033787351,0.032980177717019825,0.08211180124223602,0.08317792530279228,0.06555847185768446,0.10829317269076306,0.13316131498470948,0.09007092198581561,,0.08677811550151975,0.07576047141264533,0.09961723108862074,0.08401360544217688,0.06715555135912044,0.08858585858585859,0.07339149400218102,0.07408291508548578,0.04933508056688021,0.14410103785103784,0.060114923567579456,0.08558338273068562,0.051880196523053666,0.19822404371584698,0.05266781411359725,0.058149049093321546,0.13518302889163816,0.05912966677397254,0.07157399891774892,0.1235106535106535,0.02541608876560333,0.08360209496244228,0.0918452380952381
-10,0.07727002164502164,0.07917877320419693,0.07499684223822155,0.06651514188229808,0.07462108130923602,0.09573487968783871,0.07941791526234414,0.048065066246884426,0.07604302194466128,0.08382017343678685,0.06853645412967448,0.10702026067879726,0.13241583257506825,0.1694047619047619,,0.10548941798941798,0.07136243386243386,0.08475050520752371,0.06754850088183421,0.06507602598169471,0.0640120415982485,0.05116336389628315,0.06912698412698413,0.0462900981781908,0.15126262626262627,0.059381110934940015,0.07361485474693022,0.048517425519955026,0.19517064616214758,0.06453948997276554,0.06195578231292517,0.13812568505663134,0.05571463279189227,0.07763188608776844,0.11732008013561412,0.025734175734175732,0.08296347665279705,0.1033849684452094
-9,0.08407889313045505,0.08321394460362942,0.10203793381759484,0.07027639474020171,0.08185718185718185,0.09946038488210818,0.07830852074754514,0.0435505645557192,0.09123948304276172,0.08753781004234724,0.07016321569648826,0.09566145092460882,0.15767162760300626,0.14238765928906774,,0.11416256157635467,0.0822388303520379,0.08573866406630912,0.05426267281105991,0.07362458038045505,0.08608181527644615,0.0587432498772705,0.05627915569719644,0.049133460606306786,0.13881768041637535,0.07003273809523809,0.07242230225423503,0.05309905197777051,0.1584588251254918,0.07594608011608814,0.05588952380952381,0.1320128351941979,0.0623012266168056,0.07884234656663541,0.12341599281221922,0.02340233005316141,0.09238842469940901,0.11577739529546759
-8,0.09734367484367484,0.09018567145278135,0.11364922206506364,0.07545161008814033,0.08542963284604622,0.11745790514787476,0.10039364060230833,0.031532243893867516,0.08427911580336522,0.10252752263696177,0.07125812293597528,0.1329951558358468,0.1689033189033189,0.12338017174082748,,0.12018140589569161,0.09500905507616918,0.1035893918609968,0.11921768707482994,0.08135981295481585,0.08502304147465438,0.0968189964157706,0.06743306764765993,0.056622763872190035,0.1588366240805265,0.07320093956865256,0.07342374924653405,0.05874277237913601,0.20508241758241758,0.06803893971381655,0.07702166452166452,0.1472915438527543,0.07355055836010403,0.09429068873513317,0.14699731524657342,0.024695238095238096,0.09488411293721027,0.07530612244897959
-7,0.11827271591051118,0.10631647276177161,0.13305764411027568,0.08943459299107834,0.09693629276528129,0.12877204738740528,0.1252383756800718,0.058488326078353775,0.09339195721485137,0.17970701583321724,0.09161373158534937,0.21784076739744623,0.2664304646508357,0.19229776247848537,,0.14401967359713838,0.12391779716790864,0.1488987261571295,0.10352380952380953,0.09069302829855401,0.10065901360544217,0.11102222222222222,0.09270282186948853,0.07124804499018336,0.17714285714285716,0.08723766911686374,0.10046184738955824,0.07394763009612197,0.2132009016624401,0.10769869665218502,0.07564001747487986,0.19865002918855806,0.11520182566236493,0.12856292517006804,0.1853277710256326,0.02948717948717949,0.10275310834813499,0.08759103641456582
-6,0.08732130360891732,0.07289529955569213,0.07900824412452319,0.05789795125201266,0.08099302309828625,0.1342555798397245,0.09438276776986454,0.04754482128582848,0.17377141405342625,0.09450160627232494,0.1290145898678833,0.10150216336534613,0.16829131652661064,0.11662631154156577,0.22596418732782367,0.09818163552340768,0.07150829890555918,0.07021130599890964,0.05,0.07134880591994619,0.07802955665024632,0.0765603328710125,0.05855875996721067,0.057498090874379536,0.14457292055203283,0.06204226371399624,0.0684712441314554,0.054815868655154365,0.16169694810592566,0.07093548498327644,0.06289253539253539,0.13217239527389904,0.07304080666700474,0.07472318228366616,0.11087890533787886,0.027023540793292486,0.08402014652014653,0.08371546149323927
-5,0.07889999537229858,0.07934763418079097,0.07393353174603175,0.0763915547024952,0.07280348759221998,0.10855180644900271,0.07902070649136739,0.04889244254915897,0.05398486702007159,0.08868416755729724,0.07405496766607877,0.10225357503655039,0.15517361564937046,0.12924430641821946,0.09822316986496091,0.09644059644059644,0.06914046275257152,0.0797401719308413,0.051890756302521004,0.06974457892825241,0.06672771672771673,0.0759464916708733,0.05486194477791117,0.05802021169478622,0.134221257563799,0.06263663149890694,0.057008814976372224,0.04943756426192778,0.14936159079016223,0.06706775900324287,0.06523958566212087,0.1341034103410341,0.07261004313774763,0.0843138153272855,0.11258181759701517,0.026645735217163787,0.07898076135898485,0.06874236874236875
-4,0.08733801975215451,0.07875904120072083,0.07704225352112676,0.08017083740387264,0.0816937441643324,0.10440498359492772,0.08251790204125303,0.05371014492753623,0.07884804301742412,0.08939972683288192,0.06901986183074266,0.10339538593215064,0.17224184545613117,0.12327188940092165,0.10362526920315865,0.07187118437118437,0.06890580275826177,0.07026737331030787,0.061054421768707484,0.0727562324023265,0.07473389355742296,0.06055764411027569,0.059508218628892155,0.054401134414984835,0.13613510520487263,0.06018456300676432,0.06418670916642519,0.04692846835703978,0.11887838468720822,0.06932662353223101,0.055569064505234717,0.1316972217341221,0.08200831059600991,0.07790103212115365,0.1458613779021402,0.06767004437379959,0.07808132988939666,0.1151360544217687
-3,0.08085151563412434,0.08435766382247754,0.07552264808362369,0.07334873572070338,0.0750889271371199,0.07564814036267832,0.07990665953029713,0.044323523400776624,0.07040016501650165,0.08690376402027701,0.07891750690492828,0.10834663756576333,0.14566153697251258,0.12230679156908665,0.09525147137506688,0.06899309342057433,0.06980840461534363,0.07715575169808579,0.05738498789346247,0.07135098643774056,0.05303611377436881,0.08183404054691183,0.0580423795613669,0.05470634468927013,0.1460448642266824,0.06200759373516848,0.06645643883836902,0.05703418969767744,0.16142141066953097,0.059454975466836105,0.06159719206831668,0.12646068466670823,0.07714294176885256,0.07869240850892227,0.11879244230635153,0.039593144950287804,0.08661483641075478,0.08434650455927052
-2,0.07902366652366653,0.08325401958972464,0.07341931216931216,0.07435524529765367,0.07603666245259166,0.10120845086001881,0.08296243120363724,0.04285714285714286,0.06961174713787954,0.08791175424441958,0.07977714556661926,0.10562413524731926,0.1482631189948263,0.09084886128364389,0.05468036529680365,0.08520809898762655,0.07132070949185043,0.06726949241234956,0.07368845843422114,0.06758135151615943,0.07944700460829493,0.07127594627594629,0.0560573476702509,0.0528659871967655,0.13887506222000995,0.056491464510332434,0.07364459637759385,0.050371871236532896,0.13452380952380955,0.06142672572905131,0.06517998641611954,0.1314154433703306,0.07494301150539372,0.0830724986623863,0.11978973407544836,0.04468367346938776,0.0718671679197995,0.07860496311200536
-1,0.0854902072963747,0.08171535447096545,0.07573765702600058,0.1529429797670141,0.07512038523274478,0.10429483313228789,0.0798339172181134,0.043225623582766444,0.04844672515587927,0.09010353120082047,0.07808187007731773,0.10077133680829779,0.14085942152826328,0.16806465705548274,0.06398639455782314,0.06328502415458938,0.07507548069283332,0.07675197296573323,0.05536723163841808,0.06921083421083421,0.07885849375211076,0.07800829875518672,0.049806610407876234,0.054648384751220525,0.1263222789115646,0.06623622900487629,0.07629597946963217,0.05088948787061995,0.13309589763883392,0.07159216188342403,0.056959706959706966,0.13367698748516804,0.07147607285361418,0.08130434782608696,0.11347172719391196,0.038124117571556926,0.07666263115415657,0.11699507389162563
0,0.08126869593338185,0.08041617310274027,0.07742806885287096,0.08325837742504409,0.07483317611710863,0.10421684089806361,0.08238263929053402,0.037559385703237205,0.061572167669728645,0.09187328584313509,0.0796843194180265,0.09968712753277711,0.1423221410435774,0.11556055493063366,0.09101123595505617,0.07891649413388543,0.07065797847320218,0.08639717781086154,0.08256528417818741,0.06712310251611563,0.08181680315438276,0.0946860599078341,0.03927733065057009,0.05321632803647192,0.14500680272108843,0.06738686445232721,0.08738680465717981,0.05198874755381604,0.13424159854677564,0.06624714800912637,0.06846063540978796,0.1204712591925559,0.07829157214994047,0.08116207648107787,0.10802576575772452,0.03398084446243087,0.07938775510204081,0.08242481203007519
1,0.08037523661062242,0.08345177274997119,0.07245421245421245,0.08596467267595374,0.0736973323360758,0.10501821391016974,0.08135845204810722,0.043943999263148195,0.07215455891483977,0.09417534309321213,0.06969030365769496,0.10587752537395731,0.14159593453469138,0.13223706748886604,0.10427661510464058,0.07065359477124182,0.06906484557647348,0.08525536347767329,0.03717357910906298,0.06507589315304567,0.08199023199023199,0.0756950456950457,0.03997397421820992,0.0536649590030373,0.13503006872852233,0.06924806883739121,0.07915050317647719,0.05368246124886026,0.12262562483556959,0.06273612396722549,0.06425946756655418,0.13129321860757504,0.0764615787835602,0.08575657894736842,0.10946584354983624,0.03519980856664274,0.0852576647097195,0.09672324375294672
2,0.2512986455843599,0.08219636876432224,0.08436828413075444,0.08874594743740084,0.06919353177464209,0.10347912585513508,0.08007951384240045,0.05421101774042951,0.054614433185861753,0.08345350616617157,0.07554299841073636,0.10671103768094174,0.14190344037707592,0.1211996336996337,0.0884430176565008,0.07864214992927865,0.07530790203544399,0.07722601832724191,0.054625850340136055,0.06629494071447635,0.08632778264680105,0.08577142857142857,0.03085267607880673,0.05293217176495322,0.13658740898253754,0.06482180610087587,0.07416826379674676,0.054869218116901354,0.12336236933797909,0.07058105293399411,0.06398295581969052,0.13154288468822092,0.07195209774649027,0.07586367880485527,0.12322833120229378,0.04406429238362011,0.09119691119691119,0.10351037851037852
