cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-13,0.11154311412596803,0.12613922586042703,0.12094902338617851,0.11929837628482048,0.12014133239502697,0.14295677344838778,0.12313733602493776,0.06635776759683465,0.12806802721088437,0.13300024151672504,0.10052061640982923,0.19513649615690432,0.20289858301399163,0.17416512059369202,,0.14597025250778276,0.11384088811403958,0.15408058715289394,0.10870181405895692,0.09711274673803948,0.12708966565349544,0.1443939961305623,0.1190751604285439,0.08122119815668202,0.1971598267315679,0.10329969976817542,0.09934046789447486,0.07972055366936538,0.2079866562009419,0.10611005535817566,0.08178073340154003,0.1682421080214563,0.09701362861099377,0.12877586782376502,0.16593147675736963,0.056804887560119595,0.12230587356893978,0.13174507090971982
-12,0.08914324725392406,0.07990464133986426,0.09205110615674843,0.0836606010923753,0.06634920634920635,0.10128947288974761,0.08872424842881509,0.04024494413149875,0.07566871408757678,0.08865051098925258,0.07145333861700019,0.12418417551522454,0.1209947817395751,0.13736263736263735,,0.091234410430839,0.08719890293346053,0.08320958980607168,0.057802389248382276,0.07073273505830904,0.060557299843014126,0.07554695607056382,0.06833808009505171,0.03704173755556775,0.14009622836476363,0.0674850079404584,0.07247046712906514,0.051764414884845816,0.16060966973540206,0.06985319681535306,0.061663599866175985,0.14093369383681617,0.06150368355638813,0.07500155431555715,0.1158316941234325,0.03833894382495266,0.07664278477348387,0.10452194576460722
-11,0.08535915304207987,0.08524213712711404,0.0606686808801733,0.08185482768364157,0.07837149430324276,0.10332082672001151,0.08792592424996606,0.03527487550043941,0.08642413487133983,0.08808395653401481,0.06973012302033674,0.11432259650848291,0.13916225894027337,0.09650455927051671,,0.09221667390360401,0.07997747594020885,0.1046161652671968,0.09001457725947522,0.07100930259744347,0.09361471861471861,0.07727060289764762,0.07920841858594338,0.05261535307192183,0.15305713631606488,0.06403179054531744,0.09014311118638327,0.055115200842241654,0.2073087431693989,0.055505549896378514,0.06176154672395274,0.141570586461788,0.06268726939553773,0.07593634044526902,0.1303211374639946,0.027058153358430752,0.08926356360199651,0.09840561224489795
-10,0.081389146567718,0.08384281678773205,0.08012369403995019,0.07079620900429598,0.0794331431202618,0.10146480443467219,0.08417294738498063,0.05149828526451903,0.08052674621761273,0.08887005281345765,0.07265363772627695,0.11301919141640394,0.13880475757181854,0.17971938775510204,,0.1123630007558579,0.07529261704681874,0.08941062823388334,0.07237339380196524,0.06886568843657923,0.06858433028383767,0.054226348924663034,0.07386621315192743,0.04931035258645906,0.1605467944753659,0.06343575165915423,0.07784623283275574,0.05150114430257769,0.20443574030178646,0.06826963887808157,0.06612609329446065,0.1440132574769038,0.05913598128755876,0.08247882486327864,0.12437916914338551,0.027572331143759714,0.08819595799484843,0.10990902385050406
-9,0.0887499711966081,0.08774048301268932,0.10872103078519545,0.07454268570699057,0.08685796185796187,0.10556317490588468,0.08299753382505996,0.04647722491058279,0.09593509534961525,0.09284695729471462,0.07439352222201552,0.10133320753621505,0.1652847976370835,0.15054613394653635,,0.12046973961998593,0.0867478209122414,0.09027535929047388,0.058138578011849906,0.07778891582742758,0.09175112998219422,0.06220281927203872,0.060128367544884105,0.052208514910086865,0.14773029929753304,0.07457270408163265,0.07640437127231844,0.05638864241348713,0.16626693412407698,0.07953578384040064,0.05972244897959183,0.13788674287350208,0.06633766031408019,0.08371849834025513,0.13107239122063918,0.02507392505695865,0.09818699234329965,0.12318662404720924
-8,0.10269918573490003,0.09527467615908311,0.12035259648413821,0.0799480757483201,0.09082356346794036,0.12464125467816306,0.10635421102630459,0.03378454702914376,0.08904416269972193,0.10878770112696241,0.07565744418572798,0.1409034823142309,0.1770355271295121,0.13102208096353296,,0.12791545189504372,0.10088800620919508,0.10960989334005206,0.1277332361516035,0.08609212133429782,0.09109611586570111,0.10069673030502524,0.07173878134944965,0.060284691535374677,0.16858511697361872,0.07832280894420549,0.07774799793335055,0.0624099926047978,0.2146536499215071,0.07175530310646426,0.08227040816326531,0.15391039496954215,0.0781128536774967,0.10026745741031455,0.1560512929207291,0.026459183673469385,0.1009301065558967,0.08068513119533528
-7,0.12480694377488528,0.1126381171133256,0.14101772287862513,0.09497125209916603,0.10338947883637292,0.1365784239338543,0.13222438563175565,0.06266606365537905,0.09857517521047295,0.18987352567437338,0.09740939895352653,0.2303426839744847,0.2804557642822369,0.20517273174329972,,0.15363610232825525,0.13184101103660367,0.1579274566969645,0.10948979591836736,0.0961341174996476,0.10675564868804666,0.11648299319727892,0.0989296512255696,0.07584517035325661,0.18775510204081633,0.09293818198420307,0.10608864027538727,0.07866435437283963,0.22434639536287887,0.11309143514293016,0.0809118142669912,0.2083739143643447,0.12278938341721257,0.13634596695821186,0.1971260106709964,0.03159340659340659,0.10944919708558379,0.09384753901560625
-6,0.09194563059653532,0.07708211006908815,0.08428255022939408,0.06147830294185299,0.08599986936453102,0.14176376392003254,0.10011371117361902,0.050598296872705915,0.18111856022896963,0.1000855287861331,0.1356177950222005,0.1074650842479849,0.177267863667206,0.12435143548945002,0.23944805194805194,0.10459183673469388,0.076036198345396,0.07454961850512017,0.053571428571428575,0.07544018616528347,0.08360309641097818,0.08062132620038306,0.06249800389639424,0.06131434532575917,0.15375392977034155,0.06624640737754069,0.0726254850531762,0.058113681599013235,0.17000229019288515,0.07470924647918545,0.06672986762272476,0.1383803897498849,0.07766032398049742,0.07963023919245117,0.1181041556864655,0.028953793707099093,0.08902407116692831,0.08969513731418494
-5,0.08342010273497155,0.08384182592528536,0.0789686968537415,0.08107691253084727,0.07782229088818626,0.11492885174460608,0.0838196921758203,0.05238475987409889,0.05701324297559176,0.094072058374472,0.07864701436130007,0.10829180796050138,0.163846462647273,0.1379584442472641,0.10417301248857752,0.10146103896103896,0.07365106124543198,0.08459349256944157,0.055597238895558225,0.07406793886385724,0.07106881214024072,0.07964051344919593,0.05850840336134454,0.061671806422414245,0.14311788251212088,0.06682553260825287,0.060740088019940804,0.05262928568140114,0.15742318905584213,0.07067515178114256,0.06914103669636869,0.1409870259985182,0.07721941019151723,0.08970461179981935,0.11990226688446401,0.028549002018389776,0.08394245950529208,0.07365253793825223
-4,0.09207094330466664,0.08350657525840818,0.08194164989939638,0.08481304147119131,0.08692476990796318,0.11074950730491717,0.0874417412607797,0.05742236024844721,0.08255223913669701,0.09477179301472656,0.07340627313101405,0.10965566782268463,0.18128597592883308,0.13207702435813035,0.10887344887703826,0.07700484039769755,0.07339968774395005,0.07471118918597035,0.06541545189504373,0.07719781913628637,0.07965186074429771,0.06394813564523555,0.06362516943166414,0.05796469557352027,0.14438775510204083,0.06425307658340854,0.06837821335430724,0.04991267236165195,0.1254876950780312,0.07258762599216537,0.05937907077724707,0.13827806645413393,0.08694388917298126,0.08254902230980171,0.15443261740905997,0.07200689733473362,0.08304830972722886,0.12336005830903791
