cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-13,0.09524087570365639,0.10720607475436751,0.10264363256032026,0.10122983499969332,0.10005795421616924,0.12186544402606692,0.10517565991793432,0.0560881495455325,0.1092717086834734,0.11252444764888203,0.08462242039673012,0.1658743042671614,0.17565593923158784,0.14343009931245224,,0.1261928500213645,0.09622165449094211,0.132882456261193,0.09191176470588235,0.0832903981264637,0.10466207759699624,0.1276115950967543,0.09840494902414407,0.06824124030465463,0.1662927753158156,0.08703034286340235,0.0844742775158844,0.06759943465503203,0.17987233354880414,0.09324499030381382,0.06828008248154142,0.14872965802635255,0.08179847784017982,0.1097173682557135,0.14277836134453784,0.048045014184017555,0.10365341258454601,0.10849594074918104
-12,0.07684760560896023,0.06809587758203312,0.07820186898288727,0.06979284006923649,0.05502489884842826,0.0859632166476058,0.07567947205915482,0.03392714551884102,0.06413070082401894,0.07557270368904717,0.06061285944209988,0.10440633818102886,0.10488050573304492,0.11832040508511096,,0.0751342203548086,0.0738275276721707,0.07200342823696643,0.04760196761631482,0.060348514405762305,0.049870717517776345,0.06465425153112092,0.056431305398871874,0.03113166126996323,0.11945537708754388,0.05690080910412946,0.06129062790640252,0.043195346626530566,0.13919226996792408,0.060233633487466534,0.050781788125086096,0.12513523373421226,0.05165767984157476,0.06322841398554851,0.0995747696669029,0.0320627219960149,0.06428273437034387,0.08797628640497296
-11,0.07300518706544531,0.07224007016306239,0.04996244307778977,0.06894678371571943,0.06622319173068,0.08759817778929335,0.07456026756600645,0.029100156809135136,0.07490683229813665,0.07487457558404703,0.05853863855253388,0.09794978232256758,0.12266064682753836,0.07947434292866083,,0.07782048989808689,0.06881481689665833,0.0903876536990818,0.0741296518607443,0.060406449427094035,0.08021390374331551,0.06674177304509589,0.06556890108228382,0.04389740753610705,0.12878757272139624,0.05344528111475537,0.07764827922870393,0.046502767773776175,0.18250906920145107,0.047867339706967126,0.05178278741837292,0.12391212215910306,0.05297074628083162,0.06432331455309397,0.11106316400434046,0.022711511789181692,0.07427732308552944,0.08103991596638656
-10,0.070289820473644,0.07123688458434221,0.06623498205648307,0.059422834554382506,0.06665301092233832,0.08594636640695733,0.07129509126706043,0.04241035257078038,0.06818355757603588,0.07526631525879787,0.06140309231037047,0.09700587552094007,0.12135229888133599,0.15141806722689075,,0.09416822284469344,0.06467636074037458,0.07667038523788187,0.059601618425147836,0.058597907719332196,0.056481213174925146,0.045961863006071996,0.061173358232181764,0.04119627454068728,0.1354016354016354,0.05265624562810696,0.0664869721473495,0.04353663893888078,0.17891065774751827,0.058217307720315165,0.05508703481392557,0.12763008016505833,0.049847107210231036,0.0695079502389191,0.10465040385086073,0.02270662564780212,0.07422289304071143,0.09263946542472411
-9,0.07613075339281365,0.07533830150971564,0.09103047998860563,0.06311626527286518,0.07329369094074976,0.089173214795627,0.07027613706236376,0.03873018279476739,0.0834557866862592,0.07851804968811481,0.06295052205020568,0.08585952161803555,0.14440885524515482,0.12895017161794295,,0.10315850478122283,0.0740915577208585,0.07797487595720883,0.04787882895093522,0.0664936993073992,0.07674412046697873,0.0530451355800052,0.04977218821573246,0.043993997940376034,0.12369254390173688,0.06238182773109244,0.06548109439854373,0.04757610137876661,0.143862673274438,0.06946082362375584,0.04939159663865546,0.12145404253885923,0.05554299523845168,0.07055360437391586,0.11049151736166164,0.020649114752789476,0.08234335103513588,0.10357395970436367
-8,0.08827879636703166,0.08146117265834765,0.10260837008070556,0.06773894652546418,0.07620069304317471,0.10515908491055997,0.0901547135708216,0.027822568141647804,0.07585828788790343,0.09196756678047416,0.06387353599157784,0.11960676785109438,0.1540063393778564,0.11079349772695964,,0.10744297719087635,0.08490778861880323,0.09332457262740487,0.1051920768307323,0.07330968412931703,0.07502033071293034,0.08907675973615252,0.06029321599884589,0.050499733175596175,0.14237463277994125,0.06476491942068308,0.06614455908945857,0.052411492251064444,0.1889274940745529,0.06191787059651447,0.06802653493829965,0.135690589853548,0.06578599774007814,0.08439871675165793,0.1309108213018145,0.021789915966386554,0.08421209191641259,0.06644657863145259
-7,0.10722281038399611,0.09562458328315598,0.1190734188412207,0.0800497325848052,0.08626808387588612,0.11567578734064857,0.11318555690827567,0.051607346539723924,0.08469154400421076,0.16202573800100903,0.08170817996072602,0.19625657687669035,0.23795337900400598,0.1710919307482029,,0.12818084980471062,0.11055028342143813,0.13355268578019444,0.09369747899159664,0.08155549249630781,0.08986719687875151,0.10164145658263306,0.08195222533457827,0.06357794690203125,0.15960031071252032,0.07764414490628466,0.09097144882049206,0.06594615804558482,0.19397966287106558,0.09851212399092017,0.06695705805257883,0.18163254794036704,0.1024036656583515,0.11551120448179272,0.16520218112538185,0.02601809954751131,0.09129140110751228,0.0772862086010875
-6,0.07947615715285414,0.06578358689536583,0.07032115171650055,0.05196660864112454,0.07230417060138422,0.12142555214018848,0.0846586288474334,0.04251556737803035,0.16131955831112932,0.0849801313826364,0.11722982606216138,0.09124918349692818,0.15283371660684736,0.10390257798034469,0.2037554691298007,0.08712725596567741,0.06395998277545417,0.06275814708038761,0.044117647058823525,0.06444428427274038,0.06884960880904085,0.06945350955916346,0.05203771649504872,0.051137895020551175,0.12925104767755666,0.055100763709739216,0.06131087998579714,0.049258645765998706,0.14668161528950732,0.06451298839593766,0.056441630706336586,0.12134485373096608,0.06524015356941498,0.06645319418089816,0.0988500663423264,0.023844300699963957,0.07518853695324283,0.07386658367050523
-5,0.07134826719803568,0.07154985935051987,0.06526829481792717,0.06855554121840675,0.06436412593206296,0.09772655876284243,0.07081512345518813,0.04314039048455203,0.04885503202232368,0.07948091954986483,0.06630874572051043,0.09183902840356066,0.14049778191239898,0.11489160881744001,0.08842342907312178,0.08747135217723452,0.06151829638987458,0.07134931051528116,0.04578596144340089,0.06240461552586402,0.05887739711269123,0.06925720818362681,0.04869006426099851,0.051835716235952865,0.11956799294303357,0.055626142672637914,0.050774985566745784,0.04406890052185876,0.13566811339920584,0.06089425017318756,0.05857037650741048,0.12206454363923787,0.06486552404603002,0.07527449722672905,0.10020036383347665,0.02351094283867393,0.0703570826611447,0.06065503124326654
-4,0.07938651021835418,0.07070977691232015,0.06897265948632975,0.07237897789310357,0.0728736200362498,0.09369362270047683,0.07418181523933598,0.04746437705516989,0.07229764870117428,0.0802962896388502,0.06156659555013715,0.09271845993299281,0.15667420814479638,0.10876931417728382,0.09498120856382754,0.06341575091575091,0.06128369380539101,0.06273447269695706,0.053871548619447776,0.06521717448308628,0.0666337123084528,0.054384911859480634,0.05264285321237943,0.0485084615563677,0.12207348055501271,0.05336292560297872,0.05711047096323316,0.04193215747837596,0.10736941835557752,0.0638105709573549,0.049198402765361464,0.12039563672947652,0.07369580038077961,0.07005827314045132,0.1313002967200644,0.06028447540351329,0.06987704678533445,0.1015906362545018
-3,0.07326319602534435,0.07637008085315734,0.06699631071940972,0.06583954336451561,0.06726738888326414,0.06807967448309518,0.0718489541593204,0.039361452735600676,0.06401062900407688,0.07806426845675403,0.07094703709576074,0.0975525165505444,0.13217787114845936,0.10888207742113239,0.08668917005004248,0.06177432805183142,0.06251616483190926,0.06928045817869481,0.05063381284717277,0.06425077436814759,0.046796570977384246,0.07388717863382978,0.05144297251519887,0.048538140355743886,0.13100446790286363,0.054984784611519025,0.059690611357479335,0.05114143750143109,0.14744318780143637,0.05409079866194069,0.0549858241168808,0.11575804481548185,0.06897715546143818,0.07023508062363971,0.10629759956691315,0.03527564872102688,0.07706511175898931,0.07442338637582693
-2,0.07172193201604966,0.07500108711013513,0.06577380952380953,0.06725866611915272,0.06752993232691307,0.09079271952683513,0.07445078187227065,0.037815126050420166,0.06315453010472483,0.07907717650733093,0.07139121651505553,0.09500420931084298,0.13477053792692242,0.08034344172451588,0.04905318291700242,0.07675511149341627,0.06389703532419679,0.06033059377597193,0.06501922803019514,0.06089306502577748,0.07010029818378964,0.0649285355167708,0.04958886780518659,0.046889245084826385,0.12397153983544638,0.04989495798319328,0.06582192070782973,0.044969183845787124,0.12213465267763911,0.055836753305973555,0.05825753439252088,0.1205576967629157,0.06711286097552478,0.07428772070626004,0.1071660482374768,0.03976290516206483,0.06378077546808197,0.07101432122144632
-1,0.07795152502330528,0.07361781994593349,0.0679099860803217,0.13921448407689255,0.06696905209793512,0.09370121691619952,0.07152855692685793,0.03814025610244098,0.043655121376476425,0.08131219439131018,0.07087227910891215,0.09053888495850086,0.12717452396945728,0.14937167527561485,0.0578031212484994,0.05727073438070881,0.06700021499144708,0.06841412462864851,0.04885343968095713,0.06221636074577251,0.06958102389892128,0.07145036437811639,0.04415310427968656,0.04854322533001982,0.11294267707082833,0.05900147669687344,0.06816534997232426,0.045612378742234456,0.11932307549058403,0.0650021024092983,0.05086633315533571,0.1222922173100552,0.064012361547317,0.07274996955303861,0.10159539203408943,0.033797481256653605,0.06798176897877796,0.10460736018545348
0,0.073651574381875,0.07204662959711247,0.06862929868517327,0.07487064270152505,0.0669864424126217,0.09379277713467285,0.07400748761042879,0.03355495330382733,0.05603094896495183,0.0830530318041403,0.07121657352499515,0.08943125820053886,0.12975489434076132,0.10289155032091576,0.08559153998678122,0.0696322007063695,0.06345856180938383,0.07790814558718821,0.07417321767416643,0.06034686800484386,0.07443932987207622,0.08684179316888045,0.03476003077287253,0.04731424944078351,0.12963085234093638,0.0597957015763416,0.07839694739474055,0.0463602221710602,0.12209488700112199,0.060435688958736515,0.06117685903328974,0.1099474458851528,0.07069007562871836,0.0727863961118428,0.09674891512368772,0.029983098055086057,0.07096938775510205,0.07272777532065458
