cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,1063,1701,96,403,450,1138,1690,98,67,584,453,365,496,0,17,140,234,24,1754,14,0,996,89,298,207,910,7,366,139,716,601,338,208,255,0
-11,1163,1771,92,394,440,1043,1646,65,61,575,482,384,548,0,26,146,230,19,1756,22,0,702,91,296,222,939,11,393,159,673,627,326,182,276,0
-10,1156,1769,103,430,374,1002,1529,53,77,559,464,322,467,0,25,167,282,25,1703,26,0,695,86,289,218,835,9,357,157,637,560,333,167,308,0
-9,1061,1855,98,412,388,1054,1540,62,81,540,492,300,510,0,33,144,210,15,1729,8,0,704,100,280,236,802,13,369,172,674,621,297,207,268,0
-8,786,1223,75,328,315,785,1173,56,62,452,372,235,340,0,19,120,237,10,1227,22,0,466,87,214,181,536,10,219,113,451,430,227,89,212,0
-7,884,1381,104,368,315,969,1854,72,58,1572,442,5062,1081,32,80,419,736,13,1427,29,47,620,114,957,158,651,39,294,140,857,519,1254,156,218,1068
-6,1202,1803,107,499,458,1604,2603,56,169,1366,725,3508,681,8,83,453,742,18,1952,38,32,765,119,1160,246,1020,29,415,180,936,629,956,181,284,603
-5,1249,1765,99,400,432,1327,2330,74,181,1393,647,3560,757,13,65,461,722,17,1756,42,19,826,121,1127,252,1084,32,415,162,860,630,955,197,266,361
-4,1302,2081,83,372,384,1385,2196,135,164,1285,593,3421,701,9,63,422,701,14,1219,37,33,764,110,1203,211,1225,28,377,175,834,547,990,263,268,624
-3,1162,1932,79,371,406,1909,2169,100,117,1293,510,3356,696,14,63,423,718,20,1175,24,34,748,136,1107,206,1241,34,369,157,768,554,901,275,328,666
-2,1120,1744,105,316,335,1168,2097,98,153,1102,524,3009,573,11,45,430,693,19,1063,31,32,742,115,1081,137,1171,16,363,165,720,480,769,264,306,495
-1,1002,1663,90,304,369,1156,1905,83,137,1057,447,2866,608,12,52,359,708,20,972,31,21,666,94,1022,144,1195,30,359,160,663,478,845,277,272,535
