cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV,WY
-19,4.606106480025166,4.066919481207116,8.598214285714286,6.296317921989092,21.98844537815126,7.131909724673113,7.348990075586029,3.501313025210084,3.0184947779616897,4.856323044552562,1.9157359212485012,1.4753850463537137,4.6182415332545235,1.8851324237560192,0.0,1.7663438256658597,1.0433212849216877,3.1115352466765924,0.963235294117647,5.592856859783715,2.1323529411764706,6.724964985994397,12.933115380983855,87.18198529411765,1.5785549361999804,1.72873713472252,3.733962063086104,7.727728174603175,5.921672077922078,3.979160600209952,10.114495798319327,6.96197151383536,5.282129829774785,6.417361726341074,9.14390756302521,6.173529411764705,7.699499165275459,1.21875
-18,5.640801240282209,4.906981085116974,12.392857142857142,6.743644920970503,26.392857142857142,8.718817987978436,8.403319492537994,4.0625,3.483931577681578,5.602154954552335,2.2247832413960724,1.5841385477542738,5.105168804162886,2.465489566613162,0.0,2.0520581113801453,1.204356225213594,3.4105198405141275,1.1785714285714286,6.495913290689411,2.5,6.860644257703081,13.836476725521669,61.625,1.729564955592353,1.9749709407449287,4.546428571428572,7.453528399311533,6.827922077922078,4.293987086359968,11.0,7.291817452210711,6.341242711596131,6.271770573213155,9.625,7.129464285714286,7.699499165275459,1.0535714285714286
-17,5.166011324315822,4.680578023892484,10.928571428571429,7.102275873351455,23.464285714285715,8.14248745576555,8.299152825871328,3.7526151732882504,3.2696458633958634,4.747389420289849,2.052802985879232,1.5555671191828453,4.633154998640678,2.715489566613162,0.0,1.8913438256658597,1.1225893079203608,3.3116020915963786,1.3214285714285714,6.193829957356077,2.982142857142857,7.28921568627451,13.223381487426431,64.53571428571429,1.8449495709769683,2.1066673693163573,3.8785714285714286,7.743348393574298,6.077922077922078,4.118061160434041,10.142857142857142,7.3382460236392815,5.982413274941119,6.191413430356012,7.102678571428571,7.1875,7.699499165275459,1.0357142857142858
-16,5.607187794904058,4.786438928860532,12.178571428571429,7.571025873351455,23.607142857142858,8.79605888433698,8.668200444918947,3.3719621724429416,3.3142887205387206,5.0100382298136585,2.0081601287363746,1.5539798175955437,4.852542753742719,2.1797752808988764,0.0,2.069915254237288,1.322777277845173,3.8999137799080668,1.4285714285714286,6.400675195451315,2.9107142857142856,6.741596638655461,14.306714820759764,69.5,1.7817627577901551,2.240595940744929,4.271350078492936,7.444783404713256,6.220779220779221,4.320442112814994,11.321428571428571,7.806103166496424,6.151720085343876,6.539627716070298,7.968571428571429,7.8125,7.699499165275459,1.1964285714285714
-15,5.801515525996495,4.644308440301471,11.535714285714286,7.478763968589551,22.839285714285715,8.463916027194122,8.437049651268152,3.70678360101437,3.3678601491101494,4.867925134575564,2.184945843022089,1.4777893414050676,4.579583570069249,2.090489566613162,0.0,2.248486682808717,1.1517246462662256,3.60337698337127,1.0892857142857142,6.344127576403697,2.517857142857143,6.991596638655461,12.628143392188335,69.05357142857143,1.7790155050429024,2.0463995121735,4.181318681318682,6.696101804880341,6.64935064935065,4.181553223926105,11.875,7.70431745221071,5.918179542690033,5.218897009994764,8.218571428571428,7.160714285714286,7.699499165275459,1.25
-14,3.9226871544622046,3.375512886365611,8.428571428571429,5.979694028113359,16.054945054945055,6.491596913723323,6.436796803917092,2.190042529585799,2.8074052580190973,3.810003205232247,1.6223696754852235,1.4985155958881524,3.0332308298389576,1.6536455117915791,0.0,2.05014754842615,1.0540249412207616,2.8286741773297903,0.7142857142857143,4.502880560770519,1.9642857142857142,5.077153938498476,8.00579096699181,44.69642857142857,1.2560468871223611,1.5481014133116218,2.9330241387825655,4.754934713043606,5.074675324675325,2.893074732246948,8.107142857142858,5.683196508547632,5.07006218907618,4.629747652895279,5.665,5.510124362244897,7.699499165275459,1.1275510204081631
-13,5.358265809479866,4.834799667280068,11.25,8.191967431793014,22.820054945054945,8.526018323718924,9.947784029835269,3.885355029585799,3.287331302956303,8.439593012001549,2.183141754377975,5.672356825360028,5.214407575428969,2.3997252747252746,0.0,3.267857142857143,3.7479742683401733,6.7595238095238095,1.1964285714285714,7.586947645016675,2.392857142857143,13.246525533290239,13.423992673992673,63.32142857142857,1.9459161754999479,3.976834001532325,4.143543956043956,6.568243095607157,6.714285714285714,4.658730158730159,12.107142857142858,8.332967032967032,5.481735974300205,9.143472906403941,7.932857142857143,7.25,70.56773193417601,1.0535714285714286
-12,5.783613445378151,5.224644403215832,11.0,9.085720049071378,25.732142857142858,9.477900643046274,11.641217932956316,3.510355029585799,6.082717051467052,8.958333333333334,2.8953621357768453,6.104761904761904,5.307136613609126,3.125,4.75,4.017857142857143,3.461779448621554,7.076190476190476,1.3571428571428572,8.354166666666666,2.875,17.345238095238095,15.011904761904763,66.28571428571429,2.0741758241758244,4.524553571428571,4.892857142857143,9.22409279977051,7.303571428571429,4.7896825396825395,12.178571428571429,8.88642857142857,5.932916761404134,9.57204433497537,8.290000000000001,8.044642857142858,100.55357142857143,1.2142857142857142
-11,6.029411764705882,5.491390306122449,13.0,8.33551472390758,24.714285714285715,9.326934523809523,11.852843915343914,3.943417159763314,7.504464285714286,8.953869047619047,2.6899994846423416,5.743122747106811,5.43663677592249,2.5357142857142856,6.642857142857143,3.4107142857142856,3.5067669172932328,6.563561076604555,1.2857142857142858,7.820867839889579,2.517857142857143,16.214285714285715,13.380952380952381,67.55357142857143,1.728021978021978,4.45844494047619,4.764285714285714,9.288690476190476,7.642857142857143,5.2103174603174605,11.571428571428571,8.776785714285714,5.58124082643179,8.851806239737275,9.129285714285714,6.794642857142857,66.46616541353383,1.4642857142857142
-10,5.987394957983193,5.128985969387755,12.25,8.806815744315745,22.589285714285715,14.7625,11.111441798941799,4.4375,6.8125,8.80952380952381,2.550556586270872,5.749397590361446,5.321428571428571,2.6607142857142856,7.107142857142857,2.9285714285714284,3.755639097744361,6.972153209109731,1.2321428571428572,7.5481797791580405,2.8035714285714284,16.197619047619046,13.023809523809524,65.80357142857143,1.9120879120879122,4.667410714285714,4.371428571428571,8.848639455782314,7.160714285714286,5.035714285714286,13.196428571428571,8.157142857142857,5.943437283393079,9.776683087027916,11.97,7.9375,89.21428571428571,1.4642857142857142
-9,6.042016806722689,4.938775510204081,10.535714285714286,8.571696696696696,21.589285714285715,9.373969780219781,11.801587301587302,4.366071428571429,6.535714285714286,8.741071428571429,2.5009534116676972,5.584920634920635,5.563775510204081,3.0892857142857144,6.178571428571429,2.6964285714285716,3.5864661654135337,6.980952380952381,1.0357142857142858,8.080357142857142,3.125,16.316666666666666,12.333333333333334,65.10714285714286,1.864010989010989,4.383928571428571,4.064285714285714,9.190051020408163,7.571428571428571,5.123015873015873,11.285714285714286,9.45,5.549758901571907,9.702380952380953,13.285714285714286,7.526785714285714,95.17857142857143,1.2678571428571428
-8,5.348739495798319,4.479591836734694,11.678571428571429,8.430685787828645,21.125,9.013873626373625,10.563492063492063,3.9642857142857144,6.34375,8.141369047619047,2.498402391259534,5.360714285714286,4.76530612244898,2.5535714285714284,6.428571428571429,2.9107142857142856,3.5601503759398496,6.347619047619047,0.9285714285714286,7.526785714285714,2.392857142857143,16.071428571428573,11.428571428571429,59.19642857142857,1.6675824175824177,3.9464285714285716,3.6035714285714286,8.770161290322582,6.892857142857143,5.003968253968254,11.982142857142858,8.582142857142857,5.516314100821143,9.755952380952381,13.142857142857142,6.875,86.92857142857143,1.0714285714285714
-7,4.682773109243698,4.146683673469388,10.678571428571429,9.16966966966967,20.875,8.201476648351647,9.867724867724867,3.5982142857142856,6.397321428571429,7.686011904761905,2.1952802986077944,5.084920634920635,4.924744897959184,2.267857142857143,6.25,2.625,3.43796992481203,5.988095238095238,1.1607142857142858,6.587797619047619,2.4642857142857144,15.333333333333334,11.547619047619047,60.982142857142854,1.61770921386306,3.835565476190476,3.5464285714285713,8.502016129032258,6.767857142857143,4.4563492063492065,10.732142857142858,7.414285714285715,5.125751605470188,8.678571428571429,12.357142857142858,6.330357142857143,80.42857142857143,1.1964285714285714
-6,5.080882352941177,4.48469387755102,11.75,9.607142857142858,24.053571428571427,9.279336734693878,10.406084656084657,4.4375,6.642857142857143,7.883184523809524,2.5678210678210682,5.276190476190476,5.221938775510204,2.8839285714285716,6.107142857142857,2.892857142857143,3.725563909774436,5.8880952380952385,1.2053571428571428,7.901041666666667,3.1785714285714284,14.642857142857142,14.303571428571429,66.85714285714286,1.9505494505494505,4.024925595238096,3.8857142857142857,9.040322580645162,6.75,4.571428571428571,11.892857142857142,7.7375,5.718847714116414,10.278996598639456,12.928571428571429,7.224489795918367,82.91964285714286,1.1785714285714286
