cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MN,MO,MS,MT,NC,ND,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.5299539170506913,0.45422535211267606,0.4406779661016949,0.5523520485584219,0.49,0.5328317373461012,0.5417201540436457,0.4808743169398907,0.5039370078740157,0.6821608040201005,0.5026737967914439,0.6966292134831461,0.6062271062271062,0.6086956521739131,0.4580152671755725,0.6170212765957447,0.5737704918032787,0.359375,0.48812095032397407,0.14285714285714285,0.6578947368421053,0.3263157894736842,0.30463242698892246,0.6245210727969349,0.5907079646017699,0.7619047619047619,0.553475935828877,0.7317073170731707,0.37142857142857144,0.40947075208913647,0.6491228070175439,0.5893599334995844,0.7619047619047619,0.7011494252873564,0.4703748488512696,0.4108527131782946,0.8125
-11,0.5306748466257669,0.4602446483180428,0.5,0.5832167832167832,0.4536082474226804,0.4798439531859558,0.5581113801452785,0.4486486486486487,0.4817073170731707,0.6178861788617886,0.4052631578947368,0.7303370786516854,0.5772495755517827,0.5,0.4831730769230769,0.6742424242424242,0.5267857142857143,0.32786885245901637,0.46061269146608314,0.7,0.7121212121212122,0.3482142857142857,0.4737295434969854,0.6418439716312057,0.565843621399177,0.6994219653179191,0.56282722513089,0.75,0.3181818181818182,0.43209876543209874,0.6324626865671642,0.5506172839506173,0.5833333333333334,0.6666666666666666,0.459954233409611,0.464,0.8
-10,0.5258764607679466,0.4616564417177914,0.5178571428571429,0.594632768361582,0.4023809523809524,0.5215660252156602,0.5442708333333334,0.4368932038834951,0.4925373134328358,0.6474358974358975,0.5297619047619048,0.7402597402597403,0.6021897810218978,0.5221238938053098,0.46,0.6423841059602649,0.5693430656934306,0.3770491803278688,0.4669379450661241,0.5555555555555556,0.6354679802955665,0.4716981132075472,0.454336147352264,0.6162361623616236,0.5573770491803278,0.7427184466019418,0.5159059474412172,0.6323529411764706,0.29,0.40350877192982454,0.6145833333333334,0.5523076923076923,0.8888888888888888,0.6894409937888198,0.4406779661016949,0.43410852713178294,0.5
-9,0.5139318885448917,0.43882544861337686,0.6451612903225806,0.5685131195335277,0.35121951219512193,0.4771505376344086,0.5306633291614519,0.41450777202072536,0.3795620437956204,0.6468682505399568,0.3858695652173913,0.6781609195402298,0.6167247386759582,0.592,0.4840764331210191,0.6818181818181818,0.4666666666666667,0.3372093023255814,0.49641760491299897,0.16666666666666666,0.632768361581921,0.4368932038834951,0.43189102564102566,0.6254980079681275,0.5625,0.6310679611650486,0.47953216374269003,0.5692307692307692,0.3080568720379147,0.5106382978723404,0.6018518518518519,0.5401459854014599,0.9090909090909091,0.6655948553054662,0.40971488912354803,0.5517241379310345,0.5
-8,0.4740740740740741,0.4308300395256917,0.5263157894736842,0.5602409638554217,0.4608433734939759,0.4624889673433363,0.5303030303030303,0.35443037974683544,0.4434782608695652,0.6174785100286533,0.45348837209302323,0.6,0.5729166666666666,0.5470085470085471,0.3799392097264438,0.6703296703296703,0.5583333333333333,0.37735849056603776,0.4142312579415502,0.125,0.6060606060606061,0.42105263157894735,0.38976377952755903,0.6113744075829384,0.5509641873278237,0.6739130434782609,0.488245931283906,0.6444444444444445,0.29931972789115646,0.3884297520661157,0.5647668393782384,0.5544747081712063,0.6428571428571429,0.6868327402135231,0.4223776223776224,0.49523809523809526,0.6363636363636364
-7,0.6227436823104693,0.5613126079447323,0.7454545454545455,0.6806201550387597,0.6182965299684543,0.6617161716171617,0.6805755395683454,0.5135135135135135,0.625,0.7479579929988331,0.5357142857142857,0.82,0.6837209302325581,0.7477477477477478,0.5994397759103641,0.7482993197278912,0.7087378640776699,0.48333333333333334,0.6064757160647571,0.5,0.7354497354497355,0.6666666666666666,0.5966562173458725,0.7835497835497836,0.6767441860465117,0.8056872037914692,0.6337579617834395,0.7619047619047619,0.5081967213114754,0.6351351351351351,0.7391304347826086,0.7193732193732194,0.782608695652174,0.827433628318584,0.5598650927487352,0.6666666666666666,0.75
-6,0.5562805872756933,0.3997050147492625,0.45714285714285713,0.5450928381962865,0.44282744282744285,0.5260514752040176,0.5486111111111112,0.34959349593495936,0.44886363636363635,0.6117764471057884,0.5046728971962616,0.6808510638297872,0.631578947368421,0.6912751677852349,0.44874715261959,0.6544117647058824,0.5586206896551724,0.43283582089552236,0.45417925478348437,0.38461538461538464,0.6802973977695167,0.504950495049505,0.48066298342541436,0.6394984326018809,0.5536062378167641,0.6698113207547169,0.5197368421052632,0.6176470588235294,0.40669856459330145,0.6059907834101382,0.6235489220563848,0.5866569978245105,0.6956521739130435,0.7554744525547445,0.4697720515361744,0.42168674698795183,0.7
-5,0.5269168026101142,0.4483221476510067,0.5588235294117647,0.5524079320113314,0.4303030303030303,0.5088640840446487,0.565068493150685,0.3904109589041096,0.5094339622641509,0.6313645621181263,0.45918367346938777,0.7263157894736842,0.5943396226415094,0.6641221374045801,0.47651006711409394,0.632258064516129,0.5821917808219178,0.4383561643835616,0.4813695871097684,0.16666666666666666,0.696969696969697,0.5267857142857143,0.48068350668647847,0.6148409893992933,0.5788423153692615,0.6758241758241759,0.5152671755725191,0.5370370370370371,0.4236453201970443,0.44495412844036697,0.584870848708487,0.5780470420527442,0.7692307692307693,0.8136986301369863,0.44360189573459713,0.46258503401360546,0.5
-4,0.5797788309636651,0.4629080118694362,0.5230769230769231,0.5707154742096506,0.43356643356643354,0.5153256704980843,0.5530393325387366,0.34265734265734266,0.4583333333333333,0.6503340757238307,0.45161290322580644,0.6571428571428571,0.6351851851851852,0.5203252032520326,0.4579646017699115,0.7,0.532258064516129,0.2911392405063291,0.5100401606425703,0.2857142857142857,0.696969696969697,0.4528301886792453,0.4563106796116505,0.5658362989323843,0.572429906542056,0.7109004739336493,0.49801324503311256,0.5942028985507246,0.36818181818181817,0.4431818181818182,0.6143667296786389,0.5883244882486732,0.9130434782608695,0.6931506849315069,0.46910994764397906,0.43333333333333335,0.6470588235294118
-3,0.4938080495356037,0.4711815561959654,0.5370370370370371,0.6081967213114754,0.4722838137472284,0.354656632173095,0.5827067669172933,0.3875,0.37404580152671757,0.6430155210643016,0.4587628865979381,0.6551724137931034,0.6211538461538462,0.5847457627118644,0.4669926650366748,0.6308724832214765,0.6466666666666666,0.3783783783783784,0.5354659248956884,0.16666666666666666,0.7489361702127659,0.4367816091954023,0.48284313725490197,0.6608996539792388,0.5374732334047109,0.7368421052631579,0.5382585751978892,0.6268656716417911,0.3862433862433862,0.4473007712082262,0.5834862385321101,0.5862068965517241,0.8421052631578947,0.729903536977492,0.42424242424242425,0.4830508474576271,0.625
