cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-3,0.9666666666666667,0.9767441860465116,,,0.9777777777777777,0.9943820224719101,0.9824561403508771,,0.9863945578231292,0.9885057471264368,0.9411764705882353,0.978494623655914,1.0,,,1.0,0.9692307692307692,1.0,0.9787234042553191,,0.9253731343283582,1.0,0.9682539682539683,1.0,0.9696969696969697,1.0,0.8837209302325582,1.0,0.9787234042553191,0.9913793103448276,0.9875,,,1.0
-2,0.9402985074626866,0.8823529411764706,,0.9428571428571428,0.96875,0.9925925925925926,0.9860724233983287,,0.9929577464788732,0.9819819819819819,,0.9753086419753086,,1.0,,0.9906542056074766,0.9682539682539683,0.95,1.0,1.0,0.9722222222222222,,0.9736842105263158,1.0,0.926829268292683,,0.9514563106796117,1.0,1.0,0.9782608695652174,1.0,0.8571428571428571,1.0,
-1,1.0,,,,1.0,0.9903381642512077,0.9902912621359223,,0.993006993006993,1.0,0.9210526315789473,0.972972972972973,0.9433962264150944,,,0.991304347826087,0.9523809523809523,0.9727272727272728,0.9767441860465116,,0.9367088607594937,,0.970873786407767,1.0,0.9565217391304348,,0.9523809523809523,1.0,1.0,0.9868995633187773,1.0,,,
0,0.9523809523809523,,,0.6491228070175439,1.0,0.9909638554216867,0.9827160493827161,,0.988950276243094,0.9834710743801653,,0.9504950495049505,,,,0.9777777777777777,1.0,0.963963963963964,0.9534883720930233,1.0,0.9375,1.0,0.946236559139785,1.0,0.9795918367346939,1.0,0.9102564102564102,0.9861111111111112,0.9818181818181818,0.969811320754717,0.9930555555555556,,,
1,0.9433962264150944,0.9649122807017544,,0.6521739130434783,1.0,0.9930555555555556,0.9826302729528535,1.0,0.9740932642487047,0.9876543209876543,1.0,0.9590909090909091,0.9534883720930233,,,1.0,1.0,0.9902912621359223,1.0,0.9767441860465116,0.8554216867469879,1.0,0.9523809523809523,1.0,,1.0,0.9468085106382979,1.0,1.0,0.9896907216494846,0.984,1.0,,
2,0.971830985915493,0.8717948717948718,,,1.0,1.0,0.9857549857549858,,0.9593908629441624,0.9823529411764705,0.9583333333333334,0.9708333333333333,,,,0.984,0.9775280898876404,1.0,1.0,,0.9021739130434783,,0.9354838709677419,0.9545454545454546,0.9318181818181818,1.0,0.912621359223301,0.9571428571428572,0.971830985915493,0.9655172413793104,0.9696969696969697,1.0,,
3,1.0,1.0,,0.7931034482758621,1.0,0.9967213114754099,0.9814814814814815,,0.9900990099009901,1.0,,0.9642857142857143,,,0.8888888888888888,0.9805825242718447,0.9545454545454546,1.0,0.9803921568627451,0.9818181818181818,0.8958333333333334,,0.9175257731958762,1.0,0.9347826086956522,1.0,0.8802816901408451,0.9876543209876543,0.9605263157894737,0.9667774086378738,0.9928571428571429,0.8666666666666667,,
4,0.9861111111111112,0.967741935483871,,0.559322033898305,1.0,0.9880239520958084,0.989010989010989,,0.9861751152073732,0.9868421052631579,1.0,0.9628099173553719,,,,0.9908256880733946,0.9305555555555556,0.9924242424242424,1.0,0.9795918367346939,0.8849557522123894,0.9459459459459459,0.9243697478991597,1.0,0.9333333333333333,1.0,0.8857142857142857,0.9857142857142858,0.9830508474576272,0.9812734082397003,0.9699248120300752,,1.0,
5,1.0,1.0,1.0,,1.0,0.988950276243094,0.9898734177215189,1.0,0.9781659388646288,0.9855072463768116,,0.958974358974359,,,,0.9897959183673469,0.9285714285714286,0.99375,1.0,,0.9196428571428571,0.9565217391304348,,0.9666666666666667,0.9814814814814815,1.0,0.9819819819819819,0.9705882352941176,0.9393939393939394,0.9700598802395209,0.9791666666666666,0.9473684210526315,,1.0
6,1.0,0.9361702127659575,,,1.0,0.9836601307189542,1.0,,0.9947643979057592,0.9945054945054945,,0.949438202247191,,,,1.0,0.9166666666666666,0.9805194805194806,0.96,0.9743589743589743,0.9357798165137615,1.0,0.911504424778761,0.96875,0.9508196721311475,1.0,0.9333333333333333,1.0,0.9322033898305084,0.9641693811074918,0.9772727272727273,,,1.0
7,1.0,0.9230769230769231,,,1.0,0.9937304075235109,0.9948979591836735,,0.9777777777777777,0.9943820224719101,0.9722222222222222,0.9952830188679245,,,,0.9797979797979798,0.9555555555555556,0.9862068965517241,0.9772727272727273,0.98,0.9439252336448598,0.9655172413793104,0.9375,1.0,0.926829268292683,1.0,0.9833333333333333,1.0,0.9838709677419355,0.9711815561959655,0.9722222222222222,0.9444444444444444,,1.0
8,1.0,0.918918918918919,,,1.0,0.9868421052631579,0.994475138121547,,0.9853658536585366,0.994475138121547,,0.9736842105263158,1.0,,,0.9552238805970149,0.9516129032258065,0.9931506849315068,0.9811320754716981,1.0,0.9291338582677166,0.9047619047619048,0.941747572815534,1.0,0.975609756097561,1.0,0.9545454545454546,0.9285714285714286,0.9833333333333333,0.9735973597359736,0.9834710743801653,0.8571428571428571,,
9,1.0,0.9375,,0.8333333333333334,1.0,0.9878419452887538,0.992462311557789,1.0,0.9863013698630136,0.993103448275862,,0.9640718562874252,,,,0.9906542056074766,1.0,0.9869281045751634,1.0,,0.9322033898305084,1.0,0.9363636363636364,1.0,1.0,1.0,0.9605263157894737,0.9807692307692307,,0.978978978978979,0.9829059829059829,,,1.0
10,,0.9393939393939394,,0.6428571428571429,1.0,0.9922779922779923,0.9969135802469136,,0.985781990521327,0.9716312056737588,,0.9414634146341463,0.9782608695652174,,,0.9902912621359223,1.0,0.9788732394366197,1.0,,0.9098360655737705,1.0,0.963963963963964,1.0,0.9591836734693877,1.0,0.9482758620689655,1.0,1.0,0.9673202614379085,0.967741935483871,,,1.0
11,,,,,,0.976,0.9846938775510204,,0.9878048780487805,0.9905660377358491,,0.9746192893401016,1.0,,,0.956989247311828,0.987012987012987,0.9831932773109243,1.0,0.9487179487179487,0.9126984126984127,0.9565217391304348,0.935064935064935,1.0,0.9761904761904762,1.0,0.9285714285714286,0.9692307692307692,0.9811320754716981,0.9813432835820896,1.0,0.95,,1.0
12,1.0,,,,1.0,0.9885496183206107,0.9915492957746479,,1.0,0.9906542056074766,0.90625,0.9607843137254902,1.0,,,0.9885057471264368,0.9824561403508771,0.9734513274336283,1.0,1.0,0.9509803921568627,,0.9711538461538461,0.16129032258064516,0.96875,1.0,0.90625,,0.9464285714285714,0.9881422924901185,0.9763779527559056,0.95,,1.0
13,0.9545454545454546,1.0,1.0,0.6,1.0,0.9889705882352942,1.0,,0.986046511627907,0.9844961240310077,0.9743589743589743,0.973404255319149,,,,0.9795918367346939,0.9850746268656716,0.9928571428571429,0.98,0.92,0.9302325581395349,0.9375,0.9444444444444444,1.0,1.0,,0.918918918918919,0.9814814814814815,0.9433962264150944,0.9753846153846154,0.9663865546218487,0.9444444444444444,,1.0
14,0.9850746268656716,1.0,,0.7954545454545454,1.0,0.9870550161812298,0.9910514541387024,0.9375,0.985,0.9787234042553191,0.9655172413793104,0.963963963963964,1.0,,,1.0,1.0,0.9925925925925926,0.9629629629629629,0.9666666666666667,0.8676470588235294,1.0,0.926605504587156,1.0,0.9811320754716981,1.0,0.9514563106796117,0.9857142857142858,0.9833333333333333,0.9839743589743589,0.9841269841269841,1.0,,
15,1.0,0.975,,,0.98,0.9679715302491103,0.9760869565217392,,0.9783549783549783,0.9864864864864865,0.967741935483871,0.9577464788732394,,,,0.9626168224299065,1.0,0.9864864864864865,1.0,0.9833333333333333,0.9142857142857143,,0.9519230769230769,0.967741935483871,1.0,,0.8921568627450981,0.9861111111111112,0.9508196721311475,0.994579945799458,0.9925373134328358,0.9130434782608695,,1.0
16,1.0,,,,1.0,0.9785714285714285,0.9796839729119639,,1.0,0.9747899159663865,0.9555555555555556,0.9662921348314607,0.9387755102040817,,1.0,0.9914529914529915,1.0,0.9927007299270073,1.0,,0.8840579710144928,,0.9701492537313433,1.0,,1.0,0.9270833333333334,,0.9117647058823529,0.9766233766233766,0.9551282051282052,0.9428571428571428,,1.0
17,0.9814814814814815,1.0,,,,0.9680511182108626,0.9834123222748815,,1.0,1.0,0.9444444444444444,0.9590163934426229,,,,0.9894736842105263,0.96,0.9864864864864865,1.0,0.9833333333333333,0.9153846153846154,,0.935251798561151,1.0,0.9705882352941176,1.0,0.9428571428571428,1.0,0.9180327868852459,0.9739130434782609,0.9583333333333334,1.0,,1.0
18,0.9814814814814815,,,,1.0,0.9881656804733728,0.9667519181585678,,1.0,0.9851851851851852,1.0,0.9662921348314607,,,,0.9833333333333333,,0.9931972789115646,1.0,0.9722222222222222,0.9032258064516129,,0.956989247311828,1.0,0.9736842105263158,,0.9337349397590361,,0.8909090909090909,0.9734748010610079,0.9928057553956835,,1.0,1.0
19,1.0,0.975609756097561,,0.5,1.0,0.9844236760124611,0.9806763285024155,,0.9773755656108597,0.9791666666666666,0.9285714285714286,0.9714285714285714,,,,1.0,0.9821428571428571,1.0,1.0,0.9811320754716981,0.9318181818181818,,0.943089430894309,0.9705882352941176,,,0.9032258064516129,,0.9565217391304348,0.9883720930232558,0.9285714285714286,,1.0,1.0
20,1.0,1.0,,,,0.9748201438848921,0.9773299748110831,1.0,0.9904306220095693,0.9863013698630136,0.9130434782608695,0.9823529411764705,,,,0.9833333333333333,1.0,0.9872611464968153,0.98,0.9682539682539683,0.9324324324324325,,0.93,1.0,,1.0,0.916030534351145,1.0,0.9285714285714286,0.9823321554770318,0.9523809523809523,0.9285714285714286,,1.0
21,1.0,,,,,0.9608433734939759,0.9785202863961814,0.9285714285714286,0.9903846153846154,0.9726027397260274,0.8928571428571429,0.9576719576719577,0.9565217391304348,,,0.9741379310344828,0.9649122807017544,0.9831932773109243,0.9545454545454546,,0.875,,0.9565217391304348,1.0,0.9850746268656716,1.0,0.8548387096774194,1.0,0.96,0.9753424657534246,0.984375,0.9090909090909091,,
22,0.9692307692307692,0.9534883720930233,1.0,,,0.9695945945945946,0.9917582417582418,,0.9802955665024631,0.975,,0.9266666666666666,0.9615384615384616,,,1.0,0.9838709677419355,0.9841269841269841,1.0,,0.8625,,0.9603174603174603,0.975609756097561,0.9807692307692307,1.0,0.8717948717948718,,0.9253731343283582,0.9774193548387097,0.9748427672955975,,1.0,
