cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
1,0.2,0.5636363636363636,,0.06666666666666667,0.023809523809523808,0.26223776223776224,0.4621212121212121,0.26666666666666666,0.5212765957446809,0.325,0.21621621621621623,0.16113744075829384,0.5609756097560976,,,0.12264150943396226,0.7283950617283951,0.49019607843137253,0.4888888888888889,0.023809523809523808,0.4225352112676056,0.5151515151515151,0.4125,0.043478260869565216,,0.5,0.47191011235955055,0.031746031746031744,0.22033898305084745,0.24305555555555555,0.5040650406504065,0.36363636363636365,,
2,0.2898550724637681,0.5294117647058824,,,0.06976744186046512,0.2732732732732733,0.4161849710982659,,0.5555555555555556,0.2754491017964072,0.17391304347826086,0.15879828326180256,,,,0.2032520325203252,0.4827586206896552,0.5087719298245614,0.3939393939393939,,0.42168674698795183,,0.3706896551724138,0.047619047619047616,0.04878048780487805,0.5833333333333334,0.4787234042553192,0.014925373134328358,0.11594202898550725,0.25396825396825395,0.45625,0.18181818181818182,,
3,0.2037037037037037,0.44,,0.021739130434782608,0.0625,0.2631578947368421,0.42138364779874216,,0.51,0.2847222222222222,,0.20164609053497942,,,0.5,0.21782178217821782,0.5476190476190477,0.5285714285714286,0.4,0.018518518518518517,0.3488372093023256,,0.42696629213483145,0.2857142857142857,0.023255813953488372,0.3333333333333333,0.536,0.05,0.1780821917808219,0.2542955326460481,0.5323741007194245,0.07692307692307693,,
4,0.352112676056338,0.4,,0.12121212121212122,0.1111111111111111,0.23333333333333334,0.4861111111111111,,0.616822429906542,0.3466666666666667,0.32432432432432434,0.2145922746781116,,,,0.17592592592592593,0.582089552238806,0.44274809160305345,0.47368421052631576,0.041666666666666664,0.36,0.34285714285714286,0.509090909090909,0.12,0.09523809523809523,0.1111111111111111,0.5053763440860215,0.08695652173913043,0.1206896551724138,0.2748091603053435,0.49612403100775193,,0.35294117647058826,
5,0.44594594594594594,0.6052631578947368,0.25,,0.10638297872340426,0.2346368715083799,0.4578005115089514,0.14285714285714285,0.5892857142857143,0.34558823529411764,,0.13903743315508021,,,,0.21649484536082475,0.6666666666666666,0.49056603773584906,0.4634146341463415,,0.44660194174757284,0.13636363636363635,,0.10344827586206896,0.09433962264150944,0.5,0.5412844036697247,0.030303030303030304,0.24193548387096775,0.2777777777777778,0.4326241134751773,0.2222222222222222,,0.11764705882352941
6,0.2153846153846154,0.45454545454545453,,,0.10909090909090909,0.26245847176079734,0.4665127020785219,,0.5421052631578948,0.3259668508287293,,0.17751479289940827,,,,0.16831683168316833,0.6515151515151515,0.45695364238410596,0.4791666666666667,0.02631578947368421,0.38235294117647056,0.38461538461538464,0.3883495145631068,0.06451612903225806,0.05172413793103448,0.25,0.5476190476190477,0.02,0.23636363636363636,0.25675675675675674,0.3953488372093023,,,0.07692307692307693
7,0.3333333333333333,0.5555555555555556,,,0.23809523809523808,0.27129337539432175,0.4,,0.5772727272727273,0.3728813559322034,0.2857142857142857,0.17535545023696683,,,,0.2268041237113402,0.686046511627907,0.5594405594405595,0.4186046511627907,0.02040816326530612,0.44554455445544555,0.25,0.4666666666666667,0.2127659574468085,0.05263157894736842,0.3125,0.559322033898305,0.043478260869565216,0.16393442622950818,0.3086053412462908,0.49523809523809526,0.058823529411764705,,0.06666666666666667
8,0.38461538461538464,0.6176470588235294,,,0.08333333333333333,0.25066666666666665,0.4222222222222222,,0.504950495049505,0.3055555555555556,,0.21621621621621623,0.5882352941176471,,,0.1796875,0.6949152542372882,0.46206896551724136,0.5192307692307693,0.023809523809523808,0.3813559322033898,0.2631578947368421,0.3711340206185567,0.20689655172413793,0.075,0.2222222222222222,0.49206349206349204,0.02564102564102564,0.15254237288135594,0.23389830508474577,0.5462184873949579,0.08333333333333333,,
9,0.44776119402985076,0.5333333333333333,,0.02,0.2,0.24615384615384617,0.4151898734177215,0.14285714285714285,0.5648148148148148,0.3611111111111111,,0.15527950310559005,,,,0.2358490566037736,0.7088607594936709,0.5165562913907285,0.5306122448979592,,0.34545454545454546,0.1111111111111111,0.33980582524271846,0.25806451612903225,0.09090909090909091,0.375,0.4520547945205479,0.058823529411764705,,0.2607361963190184,0.4782608695652174,,,0.11428571428571428
10,,0.5806451612903226,,0.07407407407407407,0.024390243902439025,0.23346303501945526,0.46439628482972134,,0.5192307692307693,0.34306569343065696,,0.19170984455958548,0.4222222222222222,,,0.10784313725490197,0.6666666666666666,0.4892086330935252,0.56,,0.4774774774774775,0.16666666666666666,0.38317757009345793,0.14285714285714285,0.0425531914893617,0.26666666666666666,0.509090909090909,0.03125,0.14035087719298245,0.23986486486486486,0.49166666666666664,,,0.043478260869565216
11,,,,,,0.26229508196721313,0.4274611398963731,,0.5432098765432098,0.37142857142857144,,0.18229166666666666,0.4634146341463415,,,0.23595505617977527,0.5263157894736842,0.4188034188034188,0.35,0.02702702702702703,0.41739130434782606,0.3181818181818182,0.2777777777777778,0.15625,0.0975609756097561,0.7142857142857143,0.6,0.047619047619047616,0.19230769230769232,0.3155893536121673,0.42574257425742573,0.10526315789473684,,0.16666666666666666
12,0.375,,,,0.05128205128205128,0.25096525096525096,0.4772727272727273,,0.5705882352941176,0.39622641509433965,0.1724137931034483,0.2108843537414966,0.5818181818181818,,,0.19767441860465115,0.6428571428571429,0.42727272727272725,0.45454545454545453,0.05405405405405406,0.38144329896907214,,0.4158415841584158,0.28,0.03225806451612903,0.42857142857142855,0.46551724137931033,,0.20754716981132076,0.272,0.49193548387096775,0.2631578947368421,,0.13793103448275862
13,0.35714285714285715,0.6538461538461539,0.4,0.07407407407407407,0.03125,0.275092936802974,0.4383561643835616,,0.5707547169811321,0.4015748031496063,0.21052631578947367,0.15300546448087432,,,,0.13541666666666666,0.5454545454545454,0.48201438848920863,0.3877551020408163,0.043478260869565216,0.4,0.2,0.35294117647058826,0.12,0.1282051282051282,,0.6470588235294118,0.03773584905660377,0.24,0.3312302839116719,0.4608695652173913,0.11764705882352941,,0.14285714285714285
14,0.3181818181818182,0.5652173913043478,,0.11428571428571428,0.12244897959183673,0.2721311475409836,0.48306997742663654,0.2,0.4619289340101523,0.2971014492753623,0.07142857142857142,0.16355140186915887,0.5,,,0.17391304347826086,0.625,0.5,0.4230769230769231,0.017241379310344827,0.3983050847457627,0.2,0.44554455445544555,0.14814814814814814,0.07692307692307693,0.6428571428571429,0.5408163265306123,0.057971014492753624,0.3220338983050847,0.2736156351791531,0.4112903225806452,0.2222222222222222,,
15,0.3620689655172414,0.5384615384615384,,,0.10204081632653061,0.27205882352941174,0.46770601336302897,,0.5309734513274337,0.2671232876712329,0.3,0.19117647058823528,,,,0.23300970873786409,0.5675675675675675,0.5136986301369864,0.4090909090909091,0.03389830508474576,0.3854166666666667,,0.42424242424242425,0.16666666666666666,0.06521739130434782,,0.3626373626373626,0.028169014084507043,0.20689655172413793,0.2615803814713896,0.48872180451127817,0.047619047619047616,,0.05128205128205128
16,0.36507936507936506,,,,0.029411764705882353,0.24817518248175183,0.4608294930875576,,0.5043859649122807,0.25,0.2558139534883721,0.22674418604651161,0.5869565217391305,,0.3333333333333333,0.2672413793103448,0.734375,0.5147058823529411,0.5098039215686274,,0.39344262295081966,,0.45384615384615384,0.13636363636363635,,0.5,0.5617977528089888,,0.20967741935483872,0.2632978723404255,0.4161073825503356,0.18181818181818182,,0.16216216216216217
17,0.41509433962264153,0.45,,,,0.2871287128712871,0.4578313253012048,,0.5091743119266054,0.36283185840707965,0.17647058823529413,0.1794871794871795,,,,0.2553191489361702,0.7708333333333334,0.4383561643835616,0.391304347826087,0.03389830508474576,0.3949579831932773,,0.46153846153846156,0.10526315789473684,0.030303030303030304,0.46153846153846156,0.5353535353535354,0.047619047619047616,0.21428571428571427,0.24404761904761904,0.3565217391304348,0.1111111111111111,,0.0625
18,0.41509433962264153,,,,0.05,0.2634730538922156,0.4894179894179894,,0.5727272727272728,0.2857142857142857,0.19444444444444445,0.20930232558139536,,,,0.2288135593220339,,0.6095890410958904,0.3409090909090909,0.02857142857142857,0.4107142857142857,,0.4943820224719101,0.3333333333333333,0.08108108108108109,,0.4645161290322581,,0.24489795918367346,0.3024523160762943,0.45652173913043476,,0.3076923076923077,0.1388888888888889
19,0.4594594594594595,0.5,,0.07692307692307693,0.08333333333333333,0.2563291139240506,0.43103448275862066,,0.5185185185185185,0.3900709219858156,0.23076923076923078,0.14705882352941177,,,,0.20869565217391303,0.6,0.5112781954887218,0.5636363636363636,0.019230769230769232,0.44715447154471544,,0.43103448275862066,0.15151515151515152,,,0.5089285714285714,,0.21212121212121213,0.2823529411764706,0.3942307692307692,,0.2857142857142857,0.1388888888888889
20,0.4375,0.6428571428571429,,,,0.31365313653136534,0.4175257731958763,0.25,0.4830917874396135,0.3263888888888889,0.3333333333333333,0.15568862275449102,,,,0.2033898305084746,0.6538461538461539,0.45806451612903226,0.46938775510204084,0.04918032786885246,0.39855072463768115,,0.3870967741935484,0.16216216216216217,,0.5714285714285714,0.475,0.029850746268656716,0.21794871794871795,0.2841726618705036,0.4,0.07692307692307693,,0.037037037037037035
21,0.38571428571428573,,,,,0.2006269592476489,0.4219512195121951,0.15384615384615385,0.5533980582524272,0.2887323943661972,0.12,0.18232044198895028,0.4090909090909091,,,0.26548672566371684,0.4727272727272727,0.42735042735042733,0.5714285714285714,,0.4095238095238095,,0.5227272727272727,0.07894736842105263,0.015151515151515152,0.4,0.5754716981132075,0.05,0.16666666666666666,0.29213483146067415,0.29365079365079366,0.2,,
22,0.5396825396825397,0.6341463414634146,0.2,,,0.2264808362369338,0.4376731301939058,,0.5477386934673367,0.3247863247863248,,0.19424460431654678,0.52,,,0.20202020202020202,0.7377049180327869,0.43548387096774194,0.45652173913043476,,0.45652173913043476,,0.4132231404958678,0.15,0.0784313725490196,0.5384615384615384,0.5098039215686274,,0.20967741935483872,0.297029702970297,0.3096774193548387,,0.5333333333333333,
