cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
0,0.75,,,0.7297297297297297,0.8387096774193549,0.6322188449848024,0.5,,0.3463687150837989,0.6050420168067226,,0.84375,,,,0.7727272727272727,0.3269230769230769,0.4672897196261682,0.5365853658536586,0.42857142857142855,0.6,0.5714285714285714,0.5340909090909091,0.47058823529411764,0.8333333333333334,0.4166666666666667,0.30985915492957744,0.28169014084507044,0.7222222222222222,0.6186770428015564,0.4125874125874126,,,
1,0.78,0.41818181818181815,,0.7666666666666667,0.9523809523809523,0.6678321678321678,0.5151515151515151,0.7,0.3404255319148936,0.55625,0.7567567567567568,0.7867298578199052,0.3902439024390244,,,0.8490566037735849,0.18518518518518517,0.4411764705882353,0.37777777777777777,0.30952380952380953,0.5211267605633803,0.45454545454545453,0.55,0.6956521739130435,,0.3,0.4943820224719101,0.2698412698412698,0.711864406779661,0.6597222222222222,0.4634146341463415,0.5454545454545454,,
2,0.6521739130434783,0.4411764705882353,,,0.9069767441860465,0.6756756756756757,0.5578034682080925,,0.31216931216931215,0.562874251497006,0.7391304347826086,0.8154506437768241,,,,0.7398373983739838,0.40229885057471265,0.43859649122807015,0.42424242424242425,,0.5662650602409639,,0.603448275862069,0.8095238095238095,0.926829268292683,0.3333333333333333,0.4787234042553192,0.29850746268656714,0.8115942028985508,0.6626984126984127,0.4375,0.7272727272727273,,
3,0.7592592592592593,0.54,,0.6521739130434783,0.875,0.680921052631579,0.5440251572327044,,0.36,0.625,,0.7613168724279835,,,0.375,0.7524752475247525,0.34523809523809523,0.42857142857142855,0.46,0.5370370370370371,0.627906976744186,,0.5393258426966292,0.5357142857142857,0.8837209302325582,0.5,0.432,0.3375,0.8082191780821918,0.6597938144329897,0.39568345323741005,0.8461538461538461,,
4,0.6338028169014085,0.5666666666666667,,0.696969696969697,0.8518518518518519,0.7090909090909091,0.49444444444444446,,0.27102803738317754,0.5866666666666667,0.6216216216216216,0.759656652360515,,,,0.8148148148148148,0.26865671641791045,0.5267175572519084,0.43859649122807015,0.5416666666666666,0.61,0.45714285714285713,0.4636363636363636,0.64,0.8571428571428571,0.7777777777777778,0.45161290322580644,0.36231884057971014,0.8103448275862069,0.6221374045801527,0.4496124031007752,,0.5882352941176471,
5,0.527027027027027,0.3684210526315789,0.5,,0.7872340425531915,0.7067039106145251,0.5115089514066496,0.7857142857142857,0.24107142857142858,0.5147058823529411,,0.8288770053475936,,,,0.7422680412371134,0.24358974358974358,0.4779874213836478,0.4878048780487805,,0.5242718446601942,0.7272727272727273,,0.5517241379310345,0.7924528301886793,0.4166666666666667,0.41284403669724773,0.2727272727272727,0.7419354838709677,0.6358024691358025,0.5177304964539007,0.7222222222222222,,0.8529411764705882
6,0.7384615384615385,0.5227272727272727,,,0.8727272727272727,0.6478405315614618,0.49884526558891457,,0.2894736842105263,0.574585635359116,,0.7988165680473372,,,,0.7722772277227723,0.21212121212121213,0.5165562913907285,0.375,0.5,0.5392156862745098,0.5769230769230769,0.5339805825242718,0.5806451612903226,0.9310344827586207,0.625,0.4166666666666667,0.3,0.6909090909090909,0.652027027027027,0.5503875968992248,,,0.8846153846153846
7,0.6166666666666667,0.4166666666666667,,,0.6904761904761905,0.6624605678233438,0.5692307692307692,,0.3090909090909091,0.519774011299435,0.6571428571428571,0.7914691943127962,,,,0.7422680412371134,0.2558139534883721,0.4195804195804196,0.4418604651162791,0.5714285714285714,0.5247524752475248,0.6785714285714286,0.49523809523809526,0.574468085106383,0.9210526315789473,0.5,0.4067796610169492,0.2753623188405797,0.7868852459016393,0.5905044510385756,0.44761904761904764,0.8235294117647058,,0.8666666666666667
8,0.5538461538461539,0.35294117647058826,,,0.875,0.6906666666666667,0.5444444444444444,,0.31683168316831684,0.5444444444444444,,0.7243243243243244,0.39215686274509803,,,0.7734375,0.2542372881355932,0.503448275862069,0.40384615384615385,0.5,0.5677966101694916,0.6842105263157895,0.5670103092783505,0.5172413793103449,0.85,0.6666666666666666,0.47619047619047616,0.2564102564102564,0.8135593220338984,0.6271186440677966,0.4369747899159664,0.6666666666666666,,
9,0.5223880597014925,0.43333333333333335,,0.9,0.7142857142857143,0.6584615384615384,0.5594936708860759,0.7857142857142857,0.28703703703703703,0.5486111111111112,,0.7639751552795031,,,,0.7169811320754716,0.24050632911392406,0.44370860927152317,0.3877551020408163,,0.5909090909090909,0.7777777777777778,0.6407766990291263,0.5483870967741935,0.7878787878787878,0.5,0.4657534246575342,0.21568627450980393,,0.647239263803681,0.45217391304347826,,,0.8571428571428571
10,,0.3870967741935484,,0.7407407407407407,0.926829268292683,0.6653696498054474,0.5139318885448917,,0.28365384615384615,0.5328467153284672,,0.7305699481865285,0.5333333333333333,,,0.8333333333333334,0.2716049382716049,0.460431654676259,0.36,,0.4594594594594595,0.7916666666666666,0.5700934579439252,0.5714285714285714,0.8085106382978723,0.5333333333333333,0.4,0.453125,0.7368421052631579,0.6351351351351351,0.4583333333333333,,,0.9130434782608695
11,,,,,,0.6270491803278688,0.5310880829015544,,0.24074074074074073,0.4666666666666667,,0.765625,0.5121951219512195,,,0.7191011235955056,0.35526315789473684,0.5299145299145299,0.575,0.5945945945945946,0.5391304347826087,0.6363636363636364,0.6944444444444444,0.78125,0.8048780487804879,0.14285714285714285,0.36923076923076925,0.2698412698412698,0.6923076923076923,0.6121673003802282,0.4752475247524752,0.7368421052631579,,0.7916666666666666
12,0.6071428571428571,,,,0.8461538461538461,0.6718146718146718,0.4715909090909091,,0.2647058823529412,0.46226415094339623,0.7586206896551724,0.7482993197278912,0.38181818181818183,,,0.7906976744186046,0.30357142857142855,0.509090909090909,0.42424242424242425,0.5675675675675675,0.5773195876288659,,0.5742574257425742,0.56,0.8709677419354839,0.42857142857142855,0.4827586206896552,,0.7358490566037735,0.644,0.4435483870967742,0.6842105263157895,,0.7931034482758621
13,0.5952380952380952,0.2692307692307692,0.2,0.5185185185185185,0.90625,0.6394052044609665,0.5232876712328767,,0.2641509433962264,0.48031496062992124,0.6052631578947368,0.7814207650273224,,,,0.84375,0.30303030303030304,0.45323741007194246,0.4489795918367347,0.391304347826087,0.5583333333333333,0.7333333333333333,0.6235294117647059,0.68,0.7948717948717948,,0.3382352941176471,0.32075471698113206,0.74,0.5678233438485805,0.45217391304347826,0.7647058823529411,,0.7619047619047619
14,0.6363636363636364,0.391304347826087,,0.7142857142857143,0.7959183673469388,0.5606557377049181,0.4785553047404063,0.7333333333333333,0.3401015228426396,0.5797101449275363,0.8571428571428571,0.7663551401869159,0.48333333333333334,,,0.8043478260869565,0.25,0.417910447761194,0.5,0.43103448275862066,0.5508474576271186,0.72,0.5346534653465347,0.6666666666666666,0.8846153846153846,0.2857142857142857,0.42857142857142855,0.391304347826087,0.6440677966101694,0.6449511400651465,0.5483870967741935,0.7222222222222222,,
15,0.603448275862069,0.41025641025641024,,,0.8571428571428571,0.5661764705882353,0.48997772828507796,,0.35398230088495575,0.5,0.6333333333333333,0.7647058823529411,,,,0.7475728155339806,0.33783783783783783,0.4383561643835616,0.5227272727272727,0.423728813559322,0.5520833333333334,,0.5252525252525253,0.4666666666666667,0.8913043478260869,,0.6263736263736264,0.4225352112676056,0.7586206896551724,0.6566757493188011,0.45864661654135336,0.9047619047619048,,0.9230769230769231
16,0.5873015873015873,,,,0.9117647058823529,0.583941605839416,0.4769585253456221,,0.3508771929824561,0.5517241379310345,0.6744186046511628,0.75,0.391304347826087,,0.3333333333333333,0.646551724137931,0.203125,0.4485294117647059,0.37254901960784315,,0.5081967213114754,,0.5076923076923077,0.5,,0.3333333333333333,0.4044943820224719,,0.7096774193548387,0.6037234042553191,0.5100671140939598,0.6363636363636364,,0.7837837837837838
17,0.5283018867924528,0.5,,,,0.6138613861386139,0.5012048192771085,,0.3440366972477064,0.45132743362831856,0.7352941176470589,0.8034188034188035,,,,0.7021276595744681,0.20833333333333334,0.5136986301369864,0.4782608695652174,0.5084745762711864,0.5798319327731093,,0.5153846153846153,0.6052631578947368,0.8787878787878788,0.46153846153846156,0.3434343434343434,0.3492063492063492,0.7321428571428571,0.6428571428571429,0.5739130434782609,0.8333333333333334,,0.875
18,0.5660377358490566,,,,0.875,0.6467065868263473,0.46296296296296297,,0.3,0.48872180451127817,0.7777777777777778,0.7034883720930233,,,,0.7288135593220338,,0.3424657534246575,0.5454545454545454,0.42857142857142855,0.5178571428571429,,0.48314606741573035,0.48484848484848486,0.8648648648648649,,0.5096774193548387,,0.7142857142857143,0.6158038147138964,0.45652173913043476,,0.6153846153846154,0.7777777777777778
19,0.5,0.45,,0.6153846153846154,0.8888888888888888,0.6234177215189873,0.5295566502463054,,0.3333333333333333,0.46808510638297873,0.7307692307692307,0.7647058823529411,,,,0.7304347826086957,0.32727272727272727,0.41353383458646614,0.36363636363636365,0.5961538461538461,0.5040650406504065,,0.5517241379310345,0.7272727272727273,,,0.45535714285714285,,0.7121212121212122,0.6205882352941177,0.5480769230769231,,0.6428571428571429,0.7777777777777778
20,0.5416666666666666,0.3333333333333333,,,,0.5793357933579336,0.5180412371134021,0.6666666666666666,0.3526570048309179,0.3819444444444444,0.6190476190476191,0.7604790419161677,,,,0.7033898305084746,0.25,0.47096774193548385,0.46938775510204084,0.5573770491803278,0.5869565217391305,,0.5483870967741935,0.5945945945945946,,0.2857142857142857,0.49166666666666664,0.47761194029850745,0.7435897435897436,0.6115107913669064,0.5166666666666667,0.8461538461538461,,0.9259259259259259
21,0.6,,,,,0.6614420062695925,0.5390243902439025,0.7692307692307693,0.2961165048543689,0.5,0.8,0.7513812154696132,0.5681818181818182,,,0.6637168141592921,0.36363636363636365,0.5299145299145299,0.35714285714285715,,0.5238095238095238,,0.4393939393939394,0.7368421052631579,0.9242424242424242,0.2,0.4056603773584906,0.45,0.7361111111111112,0.6095505617977528,0.6190476190476191,0.7666666666666667,,
22,0.4444444444444444,0.3170731707317073,0.2,,,0.6027874564459931,0.5263157894736842,,0.2663316582914573,0.4188034188034188,,0.7482014388489209,0.46,,,0.7373737373737373,0.18032786885245902,0.5241935483870968,0.41304347826086957,,0.5,,0.5619834710743802,0.65,0.8627450980392157,0.15384615384615385,0.45098039215686275,,0.7258064516129032,0.6006600660066007,0.632258064516129,,0.4,
