cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-13,0.2114353782013103,0.155564263322884,0.24742268041237114,0.2440506329113924,0.2206148282097649,0.19706109822119103,0.147537982793337,0.28205128205128205,0.24641148325358853,0.19605263157894737,0.20975283901135605,0.29431072210065645,0.13439849624060152,0.14308426073131955,0.18666666666666668,0.25229357798165136,0.2501756851721715,0.18577648766328012,0.1469135802469136,0.2685851318944844,0.2780672666982473,0.3472803347280335,0.30268199233716475,0.2190923317683881,0.30930232558139537,0.2590023125206475,0.20359281437125748,0.2631578947368421,0.19653179190751446,0.3239861949956859,0.16693944353518822,0.21489161168708765,0.4097287184284378,0.2566295979469632,0.17173120333391215,0.2555031446540881,0.19112769485903813,0.311796849887496,0.3105924596050269,0.2158273381294964
-12,0.21903719912472647,0.15638575152041703,0.2343839541547278,0.25309374470249196,0.2154939936258887,0.18779589689637033,0.1685955136448064,0.2929427430093209,0.2698706099815157,0.2171372930866602,0.21875,0.3,0.19784172661870503,0.15214297010912542,0.22141560798548093,0.24247226624405704,0.2713947990543735,0.2529137529137529,0.17232597623089982,0.3210702341137124,0.3000171144959781,0.35658914728682173,0.321256038647343,0.20734597156398105,0.3178988326848249,0.26526315789473687,0.2843866171003718,0.25045045045045045,0.19905660377358492,0.32538955087076077,0.18810511756569848,0.21923076923076923,0.4006329113924051,0.2641566265060241,0.17800426641384215,0.28841743119266056,0.22512896094325718,0.32441016333938294,0.2977594339622642,0.20348837209302326
-11,0.21317991631799163,0.15536105032822758,0.21683537559936067,0.2512348833248169,0.22224915172079496,0.1932418162618796,0.16784574837009295,0.296373779637378,0.2594594594594595,0.23408071748878923,0.22521521799500138,0.2826585179526356,0.21919431279620852,0.16286644951140064,0.1936056838365897,0.2343032159264931,0.23428079242032732,0.24436936936936937,0.18448438978240303,0.2435064935064935,0.30080307262569833,0.34183673469387754,0.29218106995884774,0.20824295010845986,0.3218608169440242,0.26363444935775954,0.24715162138475022,0.25788999098286747,0.19772727272727272,0.32499218016890835,0.20566502463054187,0.2161642078255292,0.3917525773195876,0.24566128067025733,0.1801873857404022,0.28948758584257794,0.21119773210489015,0.3088107638888889,0.29739130434782607,0.21578947368421053
-10,0.23338384931803421,0.14247239429033126,0.22855620671283963,0.23550611093701035,0.19861660079051383,0.19381227058206607,0.16545657637531416,0.30918220946915353,0.2476007677543186,0.1977834612105712,0.24421296296296297,0.3115415657788539,0.19844357976653695,0.15988894332843379,0.1801470588235294,0.254985754985755,0.25979557069846676,0.237045203969129,0.18,0.26753670473083196,0.28662310866574964,0.3333333333333333,0.296969696969697,0.20921985815602837,0.313717848791894,0.25334886429819453,0.23427529626253418,0.2442817932296432,0.1849112426035503,0.3385467579015966,0.20737913486005088,0.21752837326607818,0.38819444444444445,0.2566293459045374,0.17753011370032645,0.2846199175014732,0.20615846789335335,0.33412732784755306,0.2828282828282828,0.2315270935960591
-9,0.2157308009909166,0.15984930032292788,0.20364741641337386,0.24781624069880298,0.18959649975692758,0.19003464438557163,0.16489503056072283,0.2935082872928177,0.283363802559415,0.22390722569134702,0.24281984334203655,0.28242517267843437,0.18857901726427623,0.15592377796188897,0.19285714285714287,0.2574123989218329,0.2767932489451477,0.21753607103218647,0.1601231716705158,0.3087248322147651,0.29027962716378164,0.3551912568306011,0.27912087912087913,0.2364066193853428,0.31245166279969067,0.24795531617793737,0.28532608695652173,0.26476014760147604,0.18966435801811402,0.34683458134785566,0.19077306733167082,0.20867526377491208,0.4714131607335491,0.26138032305433184,0.18130182892195842,0.29521276595744683,0.20259128386336867,0.3190305919745729,0.2883977900552486,0.1872146118721461
-8,0.19464663066447524,0.14876291888506107,0.20349854227405248,0.23658051689860835,0.18538681948424068,0.18881869114316366,0.15954022988505748,0.30479183032207385,0.2668269230769231,0.20368663594470046,0.241489023226217,0.2728013029315961,0.20247295208655333,0.15687775014348573,0.20363636363636364,0.2296875,0.24703087885985747,0.20617283950617285,0.17167381974248927,0.26691042047531993,0.3004784688995215,0.3869209809264305,0.3013698630136986,0.21997621878715815,0.31693989071038253,0.24076974714701274,0.24083769633507854,0.24212106053026514,0.19267214150347442,0.38102893890675243,0.1899070385126162,0.22948438634713145,0.452991452991453,0.2490527040992077,0.16784053156146178,0.26588921282798833,0.1570827489481066,0.31730326737229636,0.2972972972972973,0.23404255319148937
-7,0.20093457943925233,0.1519674355495251,0.20722713864306785,0.23358925143953935,0.17587503615851896,0.1854036122373756,0.169108049311095,0.3261734287987271,0.19654427645788336,0.23809523809523808,0.19470102090422947,0.24344885883347422,0.16800804828973842,0.1352325381843144,0.17926186291739896,0.1976112920738328,0.2564102564102564,0.2264957264957265,0.14805278403604763,0.24752475247524752,0.29116797358646307,0.3478854024556617,0.27123287671232876,0.20303030303030303,0.3191899710703954,0.2635206786850477,0.22419186652763295,0.2310398749022674,0.18746736292428198,0.36473807662236124,0.14557425018288223,0.19370294318959616,0.45056320400500627,0.24429967426710097,0.15050719509318236,0.2571669477234401,0.16777041942604856,0.31163434903047094,0.2988734261100066,0.25
-6,0.21292929292929294,0.16007287870900572,0.2108167770419426,0.25,0.2019476002782286,0.18265763785067277,0.15697104677060134,0.3163659793814433,0.21693121693121692,0.22099447513812154,0.22178406309491433,0.27903871829105475,0.2298411916779515,0.15855096882898062,0.20701168614357263,0.21525096525096524,0.25263157894736843,0.2409900130264872,0.14805825242718446,0.23116219667943805,0.29863318499682134,0.41713483146067415,0.31363636363636366,0.21407333994053518,0.31917211328976036,0.25514074665601916,0.2687358062074186,0.2682274247491639,0.19163926726162517,0.3738796414852753,0.19450033534540576,0.21289605336297943,0.3798910351659237,0.24584882280049566,0.17399093687427547,0.2698819907644946,0.2250280583613917,0.3252879002997318,0.3004793289394847,0.22330097087378642
-5,0.1965829145728643,0.1495518565941101,0.2129032258064516,0.24421673653159448,0.19990840393863063,0.1934328968903437,0.16296221458880583,0.2830687830687831,0.18571428571428572,0.2181964573268921,0.21626691678949483,0.23345454545454544,0.23352629634191402,0.1617323633902893,0.17103235747303544,0.22851153039832284,0.26391259815636736,0.24136423261915171,0.16187175043327556,0.26540880503144654,0.28545663223479256,0.3829236739974127,0.2974683544303797,0.1997971602434077,0.31836584468163415,0.2634908820245627,0.2567140600315956,0.24948875255623723,0.20606060606060606,0.3527531956735497,0.21496062992125983,0.20277777777777778,0.4526431718061674,0.2503276539973788,0.17481767481767482,0.2664783427495292,0.21532934131736528,0.32073992788838374,0.3060327606871754,0.21875
-4,0.19136051675413807,0.20488295997986408,0.21652231845436376,0.2407951598962835,0.21999020088192062,0.19248224151539067,0.1439026802492335,0.30935251798561153,0.15875912408759124,0.21742881794650562,0.21559888579387188,0.2325962325962326,0.23157761458597112,0.1638455217748562,0.1643192488262911,0.24115755627009647,0.2661570535093815,0.26011288805268107,0.14299706170421156,0.22894736842105262,0.2969747899159664,0.3876146788990826,0.3256880733944954,0.22151898734177214,0.3270057306590258,0.2522704339051463,0.25945017182130586,0.26256410256410256,0.1921606118546845,0.36691542288557216,0.2073073868149325,0.22044198895027625,0.44801306477953184,0.24467790987005805,0.1694662981075909,0.260847371107708,0.21708112515287403,0.32081351484336557,0.2970178926441352,0.15355805243445692
-3,0.2047523872973573,0.14474820143884892,0.2221356196414653,0.23744531933508312,0.23335903366743768,0.15263571990558616,0.14598237428719543,0.3075447570332481,0.14112903225806453,0.24245374878286272,0.20860401328136277,0.22783603431839847,0.21501934106976123,0.15713289152424137,0.17767295597484276,0.23775388291517324,0.2587261604893847,0.2571292775665399,0.15484074424471775,0.20280612244897958,0.2772983737139064,0.35958005249343833,0.2808219178082192,0.19536423841059603,0.3202846975088968,0.24526765723590474,0.2413515687851971,0.2588774341351661,0.1959079283887468,0.36469693127060615,0.20486985726280438,0.20387243735763097,0.4415204678362573,0.24944196428571427,0.1747423810567858,0.26766004415011035,0.2405980969642048,0.32522235274374894,0.3146113146113146,0.20454545454545456
