cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV
-12,2223,3563,301,1375,926,3395,3492,194,372,2623,940,688,1576,0,70,455,719,35,4173,157,0,4377,467,916,824,2436,28,1002,597,1738,2759,783,466,629,0
-11,2314,3783,295,1447,885,3291,3579,156,385,2449,960,700,1582,0,91,466,662,22,4230,161,0,2894,470,925,804,2327,38,1026,641,1641,2743,753,399,630,0
-10,2235,3712,317,1461,859,3167,3290,103,390,2519,890,647,1446,0,105,497,818,33,4189,148,0,3058,431,939,884,2208,41,972,558,1608,2589,767,402,650,0
-9,2305,3696,298,1435,841,3277,3397,110,371,2486,953,597,1460,0,114,444,739,26,4189,139,0,2956,469,837,890,2007,51,1057,617,1655,2562,720,411,626,0
-8,1708,2655,257,1043,707,2463,2589,97,307,1952,779,462,1130,0,82,353,631,15,3126,136,0,2215,364,702,661,1452,45,677,443,1184,1981,570,244,497,0
-7,1938,2967,319,1469,709,2770,4099,115,331,5476,919,11066,2471,87,207,2079,2730,21,4703,154,71,2360,479,3363,692,1625,84,859,544,2081,2780,3707,317,489,3189
-6,2469,3711,331,1709,992,5303,5544,120,1055,4885,1772,6917,2026,34,220,1774,2366,31,5312,213,56,2923,613,3626,955,2704,78,1119,733,2283,2908,2389,435,639,1841
-5,2612,3758,332,1386,952,4085,5138,124,839,4884,1401,6906,2106,44,189,1745,2317,29,5064,193,46,3244,520,3500,907,2853,85,1150,637,2122,2731,2315,438,600,1140
-4,2678,4783,290,1305,865,4251,4727,280,713,4681,1296,6813,1910,34,143,1643,2181,29,3850,188,47,2990,530,5042,819,3335,75,1142,690,2075,2674,2331,705,646,1739
-3,2402,4063,279,1291,918,6980,4825,192,619,4489,1200,6515,1840,37,126,1614,2407,26,3628,158,56,2955,578,3994,855,3247,82,1058,639,1931,2595,2243,708,682,1940
-2,2313,3722,321,1223,771,3659,4674,193,661,4142,1191,6021,1644,32,117,1629,2136,28,3361,162,52,2849,458,3905,689,3164,69,1042,620,1749,2458,1893,676,628,1644
-1,2211,3826,288,1075,822,3634,4346,172,682,4035,1117,5805,1697,41,128,1622,2182,26,3307,169,42,2706,480,3703,733,3185,74,1084,577,1774,2443,1903,719,593,1668
0,2014,3576,312,1153,958,4131,4392,171,739,4014,1184,6045,1683,30,134,1571,2099,29,3631,207,58,3046,666,3832,667,3130,64,1019,631,1889,2655,2031,675,604,1558
1,2183,4571,340,1153,910,4120,5024,230,782,4495,1428,6915,2000,34,243,1739,2342,29,4081,197,114,3087,735,3755,768,3547,78,1126,624,2029,2881,2306,771,659,1635
2,3360,4337,357,1140,927,4244,5432,206,790,4546,1386,6998,1889,37,283,1815,2493,34,4322,284,589,3010,693,3385,906,2749,88,1089,615,2274,2987,2362,682,656,1786
3,2329,4326,309,1020,858,4255,7329,215,815,4312,1414,6758,1871,41,243,1936,2481,32,5115,186,628,3088,699,4025,899,3139,87,1219,684,2303,3010,2164,793,636,1735
4,2658,3806,292,975,900,4483,6047,202,848,4666,1423,6943,1927,21,234,1934,2482,34,5512,179,663,3123,704,4067,894,3345,86,1064,681,2294,3057,2226,778,594,1431
5,2577,3766,312,1014,856,4231,5966,200,926,4602,1242,6665,1997,43,198,1796,2422,24,5526,197,715,3284,683,4303,841,3324,87,936,683,2232,2932,2215,771,661,1865
6,2353,4164,279,969,849,4191,5955,214,889,4511,1473,6473,1969,34,277,1913,2375,14,4915,282,577,3127,638,4177,858,3260,94,1285,685,2198,2899,2236,860,737,1719
7,2493,3829,302,961,865,4051,5648,200,913,4607,1351,6430,2007,33,209,1769,2289,35,5040,208,620,2816,696,4209,843,3607,87,896,702,2209,2722,2200,824,684,1733
8,2531,3727,320,938,859,4087,5895,223,821,4697,1490,6334,1975,28,246,1970,2330,32,5042,205,662,2971,640,4409,888,3683,89,986,660,2360,2905,2145,869,636,1896
9,2320,3541,289,975,742,3853,5527,191,896,4387,1304,5969,2720,31,348,1590,2182,26,4892,154,646,2741,665,4287,820,3494,94,1007,603,2250,3296,2142,824,636,2063
10,2169,3407,288,919,759,3449,5548,214,895,4321,1302,6004,1856,34,248,1542,2137,21,4599,185,566,2612,659,3856,706,3553,98,861,640,2150,2678,1972,851,645,2089
11,2094,2921,304,870,658,3271,5417,200,773,3746,1280,5451,1665,13,241,1369,2052,27,4571,140,591,2470,578,3655,656,3280,87,900,581,2086,2532,1983,771,517,1727
12,2016,2907,326,795,745,3285,4969,178,783,3797,1250,5404,1479,18,225,1399,1817,22,4487,152,570,2301,581,3454,602,3383,84,870,524,1894,2052,1818,802,521,1920
13,1961,2855,278,897,710,3386,4933,162,840,3700,1121,5043,1590,35,267,1522,1892,39,4657,165,579,2402,635,3223,534,3698,104,847,621,1770,2041,1871,812,550,1748
14,2564,3144,299,913,801,3669,5536,166,843,4105,1114,5883,1858,19,250,1405,2332,23,4899,206,623,2440,586,3568,533,3490,99,974,551,2018,2480,2026,805,545,1939
15,2361,3432,302,927,714,3636,5798,190,934,4473,1314,6497,1848,32,293,1905,2343,26,5071,194,569,2448,581,4254,549,3680,147,1050,592,2086,2783,2196,897,630,2207
16,2451,3334,327,931,708,3594,5467,217,877,4116,1382,5905,1879,29,313,1712,2494,23,4936,188,604,2469,497,4094,456,3652,134,1086,599,2091,2696,2253,909,502,2124
17,2436,3643,316,920,777,3607,5858,187,927,3499,1279,4866,1886,29,300,1475,1716,26,4976,197,793,2594,591,4066,1194,3603,175,1184,601,2071,2696,1916,855,524,2104
18,2314,3497,322,987,697,3874,5512,181,959,4153,1234,6213,1869,23,342,1748,2316,26,5135,177,667,2698,519,4301,888,3570,266,1259,635,2029,2584,2122,884,560,2146
19,2207,3503,273,1011,661,3779,5778,174,955,4113,853,6167,1790,37,260,1615,2353,29,5049,249,655,2663,562,4397,962,3687,350,966,635,2113,2645,1987,812,533,2013
20,2638,3722,312,1037,517,3643,5740,172,926,4148,685,5552,1852,6,237,1681,2581,30,5113,338,632,2633,568,4311,1005,3590,408,1173,724,2088,2482,2072,953,667,1987
21,2493,3581,315,1024,42,3807,5674,223,952,4035,880,5750,1800,1,216,1745,2661,37,5467,290,672,2377,499,4298,848,3705,409,989,584,2106,2517,2231,1020,638,2089
22,2325,3317,325,977,82,3414,5535,191,947,3695,818,5106,1756,0,225,1602,2294,36,5325,312,577,2593,513,4108,970,3695,357,1149,652,1979,2512,1997,953,632,1750
23,2290,3104,352,870,120,3221,4988,190,863,3839,814,5227,1646,0,256,1610,2263,11,5081,237,543,2386,470,4342,840,3440,364,1026,591,1840,2431,2103,804,628,2139
24,2160,2928,304,812,153,3132,4974,160,835,3291,741,4652,1542,1,209,1593,2214,18,4850,247,578,2495,435,3962,824,3446,286,1090,531,1810,2250,2074,761,568,1943
25,2052,2875,303,822,105,3015,4683,160,766,2969,699,4312,1270,0,185,1440,1947,16,4682,242,464,2316,371,3703,766,3202,281,1029,546,1730,2043,1995,802,513,1704
26,2026,2610,293,888,568,2971,4733,149,822,3183,651,3971,980,0,216,1389,1898,41,5091,290,463,2397,386,3540,830,3450,286,1081,552,1688,2038,1692,868,600,1729
27,1956,2542,284,814,579,2522,4727,191,876,2979,707,3501,1622,0,215,1334,1935,34,4565,271,546,2202,390,3196,746,3499,242,1023,500,1728,2104,1586,843,482,1568
28,1870,2722,284,778,543,2303,4528,180,824,3050,612,3791,1373,0,221,1274,1874,24,4751,239,473,2159,341,3104,927,3336,275,1050,498,1736,2049,1476,786,451,1712
