cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,661,514,88,805,317,1410,1570,126,1,307,980,299,859,643,9,126,398,485,502,83,1404,89,58,278,98,1103,352,1352,293,919,39,364,364,681,1670,121,521,1479,231,430,15
-11,625,589,89,725,300,1837,1378,159,2,237,947,219,907,559,5,130,439,448,496,67,1248,104,23,277,134,1051,287,1566,291,843,45,372,250,699,1640,118,666,1474,129,237,11
-10,634,835,82,659,294,2157,1610,138,1,146,1005,208,998,543,5,89,425,430,538,67,1201,107,45,224,126,1087,361,1421,299,887,38,364,251,586,1694,117,893,1528,229,495,12
-9,579,647,88,688,295,1443,1543,136,0,186,883,213,839,535,9,98,418,439,470,72,1154,92,38,285,122,1066,292,1478,293,911,48,320,260,704,1656,104,756,1349,169,405,11
-8,566,635,79,1006,291,1166,1338,140,1,181,872,186,825,492,4,108,403,394,437,45,993,82,29,236,103,921,293,1317,273,965,29,362,246,676,1682,75,733,1336,153,388,17
-7,535,581,101,837,280,1273,1314,126,0,192,803,174,761,515,6,115,350,437,380,88,921,77,24,237,3,978,269,1302,237,870,47,354,228,633,1535,82,660,1279,158,387,15
-6,530,661,73,993,316,1892,1588,184,0,221,879,215,878,575,4,117,394,444,482,100,1519,60,14,252,253,1077,327,1429,313,961,37,356,213,647,1943,110,731,1427,171,333,8
-5,635,754,77,1064,302,1750,1663,195,0,222,878,214,995,629,6,114,361,426,495,88,1339,76,43,248,293,970,326,1354,323,967,38,344,264,657,1829,146,742,1390,195,411,9
-4,754,668,85,1049,280,1724,1991,211,1,221,819,223,903,552,6,131,400,577,519,93,1471,67,40,277,277,1060,335,1291,315,858,51,345,245,663,1992,116,797,1433,122,375,16
-3,658,626,71,1037,301,1794,1634,244,0,208,910,292,907,558,1,123,431,494,504,69,1646,75,25,241,292,982,272,1568,291,924,50,330,256,738,2234,118,797,1399,102,379,8
-2,661,623,78,853,301,1657,1757,225,0,215,926,282,901,402,4,123,386,482,484,71,1620,56,33,264,241,1084,370,1436,282,911,45,350,290,661,2171,100,640,1368,74,371,8
-1,559,715,88,1026,253,1666,1716,241,0,199,814,282,808,531,9,152,372,465,463,40,1593,63,20,264,293,993,355,1506,284,955,40,333,254,651,2162,124,703,1406,91,357,28
0,515,636,68,913,262,1538,1639,233,1,222,863,288,789,641,3,134,394,410,410,15,1511,47,26,270,291,965,330,1380,318,994,47,275,259,679,1963,109,713,1380,87,375,10
1,567,634,84,968,252,1561,1715,238,0,233,988,305,930,626,3,143,398,480,524,11,1588,71,38,296,320,930,338,1485,238,1098,45,277,298,652,2041,103,724,1447,85,435,15
2,535,675,75,881,299,1512,1578,268,1,211,844,322,809,647,4,164,388,444,436,16,1691,64,29,234,332,1017,330,1438,278,1110,52,329,249,717,1992,114,678,1468,96,474,14
3,527,674,73,936,257,1419,1587,262,0,205,804,301,717,588,7,153,349,446,383,19,1645,59,24,271,299,895,314,1329,234,1071,48,281,227,686,2110,86,650,1481,85,477,11
4,528,517,78,908,252,1438,1551,236,0,205,839,259,724,564,4,182,372,475,393,15,1457,72,35,239,276,830,329,1270,213,1066,37,300,236,743,1958,12,619,1425,72,485,15
5,509,471,79,887,297,1412,1432,225,0,215,729,270,749,484,3,82,334,361,400,13,1511,46,30,234,316,858,281,1200,159,1085,37,297,199,643,1760,17,627,1343,57,410,13
6,463,429,86,848,225,1378,1332,217,0,191,713,245,608,451,1,87,353,332,358,23,1326,35,21,221,286,753,313,1082,201,1123,41,256,199,555,1651,14,604,1341,70,370,12
7,505,547,58,931,250,1469,1547,206,0,233,820,238,754,516,4,91,343,433,380,20,1576,43,28,277,273,882,370,1201,172,1234,35,262,204,625,1814,13,692,1406,71,398,11
8,546,469,85,864,225,1486,1554,208,0,221,816,190,721,528,5,83,358,366,431,13,1667,51,23,249,298,789,302,1248,168,1143,54,315,216,678,1946,19,594,1379,76,437,9
9,538,507,93,991,268,1471,1495,260,0,255,873,209,772,535,10,93,368,375,448,22,1662,61,20,265,302,893,299,1412,157,1210,49,345,236,694,2084,11,670,1433,82,466,16
10,533,578,72,958,248,1526,1625,249,1,259,767,222,570,585,4,113,361,319,375,13,1742,31,23,321,304,879,307,1386,238,1187,56,350,243,672,2126,20,558,1373,53,438,10
11,527,530,75,935,264,1501,1623,258,0,259,878,189,1133,527,4,89,313,411,474,23,1585,50,24,230,354,883,301,1297,212,1102,40,333,275,683,2173,15,661,1293,67,449,12
12,512,562,68,922,210,1519,1506,239,0,284,832,186,909,530,5,88,335,361,466,21,1664,43,20,286,356,847,319,1359,178,1047,38,302,239,644,2038,13,636,1384,77,434,10
13,507,576,82,973,218,1423,1585,258,1,255,928,135,967,559,0,71,349,369,409,17,1623,60,0,245,328,937,307,1387,191,1153,56,316,264,635,2027,19,637,1394,74,396,14
14,628,583,79,1029,157,1427,1582,260,0,210,844,140,911,533,0,79,379,381,457,27,1698,47,0,225,369,881,295,1376,214,1140,57,325,281,664,2122,17,658,1305,101,490,10
15,549,531,84,989,149,1495,1480,274,0,259,856,145,912,533,0,62,355,343,442,30,1725,55,27,280,329,885,271,1364,188,1175,63,309,260,599,2174,20,571,1345,62,425,7
16,511,538,91,881,155,1380,1396,256,0,235,859,127,875,518,0,83,364,339,441,16,1700,38,16,215,338,906,278,1382,165,1090,48,308,258,667,2106,12,537,1305,92,403,9
17,447,487,84,904,155,1329,1362,235,0,247,775,119,759,510,0,79,354,370,408,12,1729,54,24,204,360,826,260,1282,171,1077,44,313,209,640,2030,16,534,1304,74,456,3
18,468,416,80,814,138,1234,1298,177,0,242,659,116,776,464,0,62,299,284,376,15,1629,47,14,224,374,896,237,1093,137,1042,41,280,205,600,1869,4,589,1190,72,372,3
19,433,387,75,739,150,1140,1313,183,0,204,664,120,671,276,0,71,283,291,358,18,1460,44,28,201,334,798,201,1098,167,1048,43,296,209,512,1700,7,450,1200,53,372,2
20,437,374,74,803,206,1174,1200,227,0,212,601,99,579,397,0,61,244,277,313,18,1444,45,36,253,338,851,241,947,158,1069,36,253,219,474,1796,11,437,1281,65,316,9
21,376,380,72,750,164,1089,1201,212,1,208,626,97,627,438,0,61,313,274,365,23,1541,32,11,208,349,712,206,949,172,1037,22,296,208,590,1863,9,445,1197,27,371,5
