cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.01234157408856204,0.0035002692514808833,0.0011961722488038277,0.006990391807145734,0.0013094718463553033,0.009785751352954258,0.006323413755486211,0.00026652452025586353,0.0,0.003257328990228013,0.006746247764211836,0.004222972972972973,0.0012300123001230013,0.01797381498953104,0.0,0.006507592190889371,0.0,0.0005117707267144319,0.0069521348591116035,0.010738255033557046,0.0,0.006424825174825175,0.0,0.0006377551020408164,0.012471655328798185,0.0010689470871191875,0.0015868993314507758,0.002857142857142857,0.000992481203007519,0.002986857825567503,0.0017761989342806395,0.005366726296958855,0.008547008547008548,0.0006596306068601583,0.018755578522102693,0.002637687275796582,0.0,0.007310851169736187,0.0016402500086328947,0.0007342143906020558,0.0,0.0
-11,0.008637572980563153,0.004497287061651069,0.0016910935738444193,0.005177907594264472,0.005237887385421213,0.009795109217622578,0.00441965824592505,0.0,0.0,0.004608294930875576,0.007442691277165823,0.0008257638315441783,0.00950946643717728,0.022742741956595723,0.0,0.0006251953735542357,0.002457002457002457,0.0007243935309973047,0.006871534741064055,0.016901408450704224,0.0,0.006010685663401603,0.004329004329004329,0.0,0.011494252873563218,0.0,0.0010057832537088258,0.0018198362147406734,0.0005587435819993959,0.006765749778172138,0.003032951215750784,0.019417475728155338,0.008391608391608392,0.0006134969325153375,0.017101784534038333,0.003015873015873016,0.0,0.00644468313641246,0.0016698473282442748,0.0015015015015015015,0.0,0.0
-10,0.010176547683293501,0.004137072563520539,0.002745688252521965,0.006651463321930825,0.005307386112339673,0.00858066336608265,0.004149216689933302,0.0009302325581395349,0.0022222222222222222,0.0,0.0055248618784530384,0.005272407732864675,0.0040650406504065045,0.024792788512300705,0.0,0.002257336343115124,0.0024449877750611247,0.00047036688617121356,0.006655346187554777,0.017336222703783963,0.0033333333333333335,0.00391893262987013,0.0044444444444444444,0.0,0.001564945226917058,0.00016908394078304654,0.00250929673873696,0.002843601895734597,0.0,0.0033587102552619795,0.0034103827207275484,0.020114942528735632,0.010721944245889922,0.0008130081300813008,0.01941646645721678,0.0026254826254826255,0.0,0.003811338732729871,0.0016465905888982813,0.002167630057803468,0.0,0.0
-9,0.011185913063046168,0.0071151358344113845,0.0023796303640834454,0.00757641229510558,0.003133393017009848,0.007494889847831024,0.00445299189426403,0.0009208103130755065,0.0,0.008156606851549755,0.004982871379632514,0.003389830508474576,0.005689900426742532,0.027455229372802353,0.0,0.004301075268817204,0.0021413276231263384,0.0004710315591144607,0.006650041562759767,0.012694202349374763,0.006006006006006006,0.006728225478225478,0.0,0.0,0.004784688995215311,0.002285261010803052,0.002438812706127408,0.005842259006815969,0.0006143697859406325,0.0038688461166457105,0.0028641571194762683,0.011666666666666667,0.010723860589812333,0.0,0.019298287232528348,0.0031353553019145804,0.002531645569620253,0.0036900369003690036,0.0007134656388387732,0.002250562640660165,0.0,0.0
-8,0.014972999509081982,0.006899641577060932,0.004247954688483322,0.01103230890464933,0.0006016847172081829,0.009928455499983438,0.00528247141150367,0.0,0.0,0.0018656716417910447,0.006064690026954178,0.004183782139053705,0.011242116808335619,0.02917628137892455,0.0,0.002403846153846154,0.005681818181818182,0.00011610626044956345,0.005567928730512249,0.007836990595611285,0.0,0.0078111748142619675,0.0,0.0,0.016227180527383367,0.003115264797507788,0.0013736263736263735,0.0063532401524777635,0.0,0.0,0.0012075317232910355,0.01956759715380405,0.014326647564469915,0.0,0.018682858477347034,0.003037937166567872,0.0027124773960217,0.005317014446227929,0.001706846219041341,0.002717391304347826,0.0,0.0
-7,0.01689900936841633,0.008559431524547804,0.003861003861003861,0.008418128263489089,0.002971171605235686,0.012271615594878434,0.01235181137823697,0.0010111223458038423,0.0,0.002066115702479339,0.012757543208671028,0.0017857142857142857,0.013477766473158178,0.016751478659348857,0.0,0.00202020202020202,0.0014347202295552368,0.002928812624905244,0.005621107003595483,0.011323434152174997,0.0,0.01776494721799659,0.0,0.0,0.06269699292955107,0.0006729475100942127,0.002901856284720654,0.018769551616266946,0.00469391374854305,0.0036126466880031034,0.0032682834406972338,0.019959677419354838,0.018172733010730063,0.0,0.02476875642343268,0.006005974855815111,0.008670520231213872,0.006421142008066228,0.004306864064602961,0.003349192437711281,0.02946553214119524,0.0
-6,0.012499553905999073,0.005967565597667639,0.003975014196479273,0.008032424465733235,0.001607717041800643,0.017617601330585386,0.0057730288145034685,0.0,0.0,0.04649196956889264,0.005147012529119184,0.012581367676909077,0.005121167492301513,0.019964547147193104,0.05620514007872193,0.0019342359767891683,0.0027063599458728013,0.0,0.002069993376021197,0.0052580163199632225,0.007912184138103578,0.006360483219360305,0.0019157088122605363,0.003389830508474576,0.010262257696693273,0.0024679170779861796,0.0026861025572365777,0.00462312101222018,0.0006348482875374399,0.002553702869160282,0.0028943852973323074,0.0071794871794871795,0.014720203760581318,0.001981178801386825,0.01787512588116818,0.003332312624961723,0.0021691973969631237,0.0027010804321728693,0.0013771733516956446,0.007543017206882753,0.004466069288282633,0.004857142857142857
-5,0.01112155388471178,0.004084938236445837,0.0029743943443400296,0.00476854503349187,0.0023355391202802647,0.009959257582616569,0.0037431797995178275,0.0,0.002074688796680498,0.0038509316770186336,0.005280490574608222,0.0048543689320388345,0.005284522074825427,0.015092123323830642,0.017057569296375266,0.0017985611510791368,0.0057306590257879654,0.00034494653328734045,0.0026717557251908397,0.0045013030087656955,0.0011976047904191617,0.0033102018026641145,0.0016611295681063123,0.0,0.011224489795918367,0.002974714923153198,0.00213857998289136,0.0016926201760324982,0.0002837620031327325,0.0005704506560182544,0.0016282225237449117,0.01195219123505976,0.005341880341880342,0.0011799874134675896,0.012080536912751677,0.0023720254036269034,0.0035398230088495575,0.006508298080052067,0.0008755531366099529,0.0018357044515832951,0.008877615726062143,0.0
-4,0.01196704603363343,0.005888665325285044,0.004407627383557362,0.006689234935680433,0.0012620950778291964,0.007497497284287205,0.004453522635949638,0.00149812734082397,0.0,0.009394572025052192,0.005648467846353043,0.0040671929149018096,0.005750564442986434,0.02352007796296759,0.02702702702702703,0.0018181818181818182,0.004552352048558422,0.0013601876809423979,0.004066142586066685,0.005761863568956994,0.0016781411359724611,0.006082662083531775,0.0,0.0,0.008134056360565384,0.0009302325581395349,0.0020792277631183406,0.0065353460972017675,0.0030871526953217764,0.0,0.00905714983088671,0.009111533957845433,0.012599568227499441,0.0010887316276537834,0.015584970111016226,0.007178869955836918,0.0,0.008778119033784344,0.0016661112962345886,0.0016142050040355124,0.010575296108291032,0.12327188940092167
-3,0.01004347174336681,0.0059814574818064,0.003310104529616725,0.006598179812465527,0.0029978586723768737,0.006494544126375382,0.007824532714723052,0.0024154589371980675,0.0,0.008454106280193236,0.005694400506168934,0.004366241372097888,0.006880312193527296,0.02289635538366503,0.017546583850931677,0.0018018018018018018,0.003472222222222222,0.0019157088122605363,0.0045045045045045045,0.00580604962048261,0.0,0.006219112955355839,0.0,0.0,0.004593175853018373,0.0032171581769436996,0.0016638935108153079,0.005689001264222503,0.001665061376723979,0.0024739913727480334,0.0038195675292449485,0.015819209039548022,0.008709853021230268,0.0,0.014145900156262851,0.003867832847424684,0.0016420361247947454,0.004600051111679019,0.0006667777962993832,0.0009317979528259901,0.007665505226480835,0.0
