cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.03285870755750274,0.024828832987152855,0.017494019138755982,0.02599821644324262,0.01543306104633036,0.03336051597598043,0.03159169901311617,0.006870409855484482,0.008623321123321124,0.017159143787808282,0.03080527257173964,0.01731418918918919,0.039448251625373396,0.07329532554678236,0.0,0.045320731329408115,0.013368983957219251,0.0045693814885217135,0.026793404700381444,0.039549376797698946,0.013668430335097003,0.022465034965034963,0.022564935064935066,0.029081632653061223,0.039002267573696146,0.022008856990150417,0.006661356889435957,0.033163265306122444,0.010150375939849625,0.022401433691756272,0.008170515097690942,0.0596728852542806,0.03156796906796907,0.011873350923482849,0.05971954714144783,0.019495439731776514,0.05302755620014503,0.04705388252862121,0.00881418557270624,0.010357667295993288,0.0,0.02481203007518797
-11,0.03594523686349863,0.026164378573249335,0.028949911418908035,0.02274001298164867,0.019034108623807444,0.03694560051222696,0.028967843600728814,0.008581752484191508,0.01882845188284519,0.013824884792626729,0.030217326585293244,0.018845110298454645,0.03958691910499139,0.07866698081101599,0.0,0.03040012503907471,0.022376272376272377,0.004447439353099731,0.02781054618379144,0.0636317907444668,0.022988505747126436,0.023234957384556675,0.008658008658008658,0.022004608294930873,0.03761288998357964,0.023293509142565748,0.006726175509177772,0.03295203431691148,0.007671398369072787,0.02586512866015972,0.0120803989101938,0.07784327323162274,0.0243006993006993,0.012489044697633655,0.05593192333113021,0.021400226757369616,0.023373651520104607,0.05301067795539269,0.010027603598691384,0.016355641355641354,0.0,0.01904761904761905
-10,0.03149333127746511,0.026396719630958482,0.022880735437683045,0.025357007112993428,0.025589183041637705,0.037567657696944826,0.030304792926942766,0.009235880398671096,0.014047619047619047,0.009447356924421144,0.031011575901078666,0.017888526236505147,0.04355400696864112,0.09253246753246754,0.0,0.037568526281844566,0.010653161019909187,0.0015286923800564441,0.039165205959684486,0.052175362560426736,0.029404761904761902,0.020958045860389612,0.018730158730158732,0.006703652334720297,0.01939414263357925,0.03000300593672503,0.011287721723105276,0.03991198375084631,0.008913043478260869,0.029310344827586206,0.013452065176203107,0.08943232465399953,0.025656080874093743,0.012862950058072009,0.06282341526520052,0.016784335355763926,0.029746363297277135,0.05327366773293405,0.008805297266835729,0.018682906688687037,0.0,0.0
-9,0.03728012601732738,0.03386619848456847,0.028337431585627033,0.029016506784201885,0.022781046169586906,0.03848386201327378,0.03194537663276369,0.003683241252302026,0.01602063144732729,0.022605453274295036,0.025437113493793656,0.02046004842615012,0.031294452347083924,0.09069288848911058,0.0,0.04646697388632873,0.01261853777913735,0.004912186259336518,0.0367236670229189,0.041540356195528615,0.03421278421278421,0.027879527879527882,0.005208333333333333,0.015914786967418545,0.02796764638869902,0.019037546271813855,0.012228779725742059,0.0324801780497983,0.011187997154497835,0.024881516587677725,0.013736263736263736,0.07708333333333334,0.03683933358866335,0.012839265398992362,0.06387294206955449,0.018812131811487484,0.04276672694394213,0.047989306423676485,0.006199770378874856,0.023818454613653412,0.0,0.01680672268907563
-8,0.04592538046146293,0.03419098822324629,0.02976190476190476,0.03455101504746894,0.029289152484098333,0.03918386274055182,0.03678955453149002,0.004561003420752566,0.00434981684981685,0.013059701492537313,0.029467093441150043,0.01437699680511182,0.04572251165341377,0.08891860709041326,0.0,0.06310096153846154,0.03196022727272727,0.003250975292587776,0.04685014317531021,0.04853336318853561,0.03736772486772487,0.02671574447874614,0.00670995670995671,0.025483630952380956,0.05346276441611127,0.021278371161548734,0.014434523809523809,0.03825558177527682,0.009059951231817034,0.01857678404070157,0.010335652885796152,0.10036945812807882,0.03059762586983217,0.013432364096080911,0.06734169613665177,0.0245850622406639,0.018874321880650996,0.06957263242375601,0.008204633204633204,0.02228907867494824,0.0,0.0
-7,0.04850060513694025,0.03300341454411222,0.03819635962493106,0.03971415182755389,0.022364088974544286,0.04418788663501654,0.05539550080579288,0.005597284414271269,0.014492753623188406,0.01734061393152302,0.0718093936139049,0.025510204081632654,0.09268657609671435,0.11724036873234933,0.0,0.04588744588744589,0.014705882352941176,0.013214113431190132,0.029941256899782245,0.06427824007175245,0.04806587514362313,0.0635343198266722,0.014814359478731252,0.03190287972896669,0.24390919158361019,0.026749663526244954,0.012273610044713426,0.07563682407269477,0.03864718998631734,0.04550964988846863,0.0202728306176582,0.12111175115207372,0.052098674521354936,0.012828535669586983,0.0936896197327852,0.04299614123895274,0.05697770437654831,0.0783652242472026,0.024043453182080367,0.022849630649805937,0.15703317157481886,0.011494252873563218
-6,0.03539309803361764,0.024198250728862974,0.017786160460777158,0.03628276660701126,0.024101401010564998,0.05962776150703258,0.030055198257963236,0.0041356492969396195,0.007827788649706457,0.09367075232459847,0.03188419484144473,0.059512143907048363,0.03779431172656504,0.08834519346035147,0.21110210696920584,0.04586902459242885,0.015706553257297508,0.0033406219630709427,0.01879553985427247,0.025830364325939544,0.06742556917688267,0.023579607039394594,0.006089217296113848,0.019249394673123487,0.04762583482651898,0.015970949090396275,0.010995447851117954,0.03879636638909917,0.008253027737986716,0.028109508787742227,0.012791968586811319,0.06901098901098902,0.04455389916847704,0.01393900799547159,0.05474032513307438,0.03041410739052903,0.031453362255965296,0.0363574001028983,0.009025403929862529,0.028441376550620248,0.05196621197420239,0.024
-5,0.029570453912559178,0.028220782457014704,0.02196310026726442,0.020885729226325356,0.020630595562475672,0.03951367781155015,0.023868435840266825,0.005967604433077579,0.010595732068761115,0.014875776397515528,0.02538558420911362,0.025615464632454923,0.038832011808565,0.0735204835814592,0.09128464818763327,0.03166752312435766,0.017140810478919362,0.003400187256689499,0.01643947655398037,0.03162757640369581,0.01822070145423439,0.020539203956289383,0.007237778832463218,0.012578616352201259,0.046485260770975055,0.0144840286139245,0.010318648417450813,0.02696908147145114,0.007911284647340582,0.01654306902452938,0.013636363636363636,0.06950768355150826,0.022512210012210015,0.010796884833228446,0.053969319271332694,0.025862728594383655,0.02781289506953224,0.043605597136348845,0.007223313377032111,0.014751196485937194,0.0588142041851617,0.007194244604316547
-4,0.03272464752845252,0.036284372904091214,0.03336980306345733,0.025037237643872716,0.018195204038704248,0.03296662335726001,0.0271803604913704,0.010486891385767791,0.006644518272425249,0.021473307485833582,0.029127104013810964,0.018194070080862535,0.03793828756681654,0.08531572503061045,0.13046975546975548,0.03915584415584415,0.013657056145675266,0.004654587201757013,0.019043101111412306,0.030493079584775085,0.014802065404475042,0.022938106972024933,0.006934812760055479,0.03759398496240601,0.04051471241888168,0.012408637873754153,0.008584121046127125,0.02773686794305351,0.016593445737354547,0.0157003843323248,0.025375710450155166,0.0546692037470726,0.026948559517605896,0.010362392098919045,0.05447114798096865,0.029137208817452947,0.022108843537414966,0.05713732326166957,0.009996667777407531,0.01020408163265306,0.0625,0.2129032258064516
-3,0.03182618797781442,0.029732828232479313,0.0235191637630662,0.027206287920573634,0.015478739675741818,0.02567380419729413,0.0316023654237417,0.004083275822406257,0.006607929515418502,0.021609730848861284,0.026472183305463914,0.02904727044551349,0.0405003677672442,0.08656299519243682,0.07422360248447206,0.0323037323037323,0.02021329365079365,0.008196496989600437,0.02046039546039546,0.03055964653902798,0.027506654835847383,0.022869445544967365,0.009952229299363057,0.02422145328719723,0.041854143232095985,0.016353887399463807,0.007343203504363476,0.04476496954373061,0.009565137201057443,0.01738137528546054,0.014728819567529245,0.07437449556093624,0.02476864452912357,0.011445279866332498,0.05430134057077062,0.024533527696793005,0.0331925873797795,0.0314097239969333,0.004988926725882885,0.00895638629283489,0.04199946395068346,0.01870748299319728
