cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WY
-9,0.0654827822601909,0.07754155625150567,0.05444555444555445,0.07209612817089453,0.06296675499879548,0.12486002239641657,0.07805733827807511,0.02251552795031056,0.06040429619280475,0.0875,0.07388147566718996,0.11764269829503336,0.16450433660669486,0.12301587301587301,0.07936507936507937,0.07785714285714286,0.062219371391917896,0.05847707802732115,0.06967213114754098,0.05269757530081343,0.06341575091575091,0.08536585365853659,0.04190429823341216,0.041901716192594946,0.15756302521008406,0.03924812030075188,0.07910547396528704,0.040249433106575964,0.18214285714285716,0.05735311295409414,0.060376919497440666,0.13231248853841923,0.08868896269005241,0.12226162497901628,0.0233704137392662,0.08636286055640895,0.07007233273056057
-8,0.06848249027237355,0.08437281162464987,0.05716567777270652,0.15998871331828443,0.06362284723082642,0.1262888869304662,0.07627321523070332,0.02049463853337945,0.04244000749906262,0.09176530220834019,0.07032172373081463,0.11071770662287904,0.18798003072196623,0.11894132653061225,0.06071428571428572,0.06130063965884861,0.05423543919559856,0.06981488247472901,0.02583586626139818,0.05155381765795431,0.0910218253968254,0.08992149491375498,0.029183460217942974,0.04237366928548185,0.14325778388278387,0.040066564260112646,0.06875318498386275,0.03712726564022608,0.14747899159663866,0.061821048942880506,0.03968858885017421,0.1537138688160089,0.08030650823656495,0.111840597644255,0.019025367156208277,0.06839309428950863,0.036585365853658534
-7,0.06826929244980434,0.07778143515470703,0.07606679035250463,0.08329349904397705,0.0625901875901876,0.11839122220607469,0.0771391369047619,0.022195834855681405,0.044592665298474166,0.08889705466674204,0.0811138014527845,0.10083263093149873,0.15131079027355623,0.18107769423558898,0.0878956372968349,0.07533889468196037,0.05157409168727411,0.07703966462431473,0.06349206349206349,0.057255379493187,0.06448412698412699,0.09186882300089848,0.021047307812013697,0.04322660098522167,0.16038635821607442,0.04400546053159882,0.0818997756170531,0.033888752756677284,0.14578754578754577,0.06570051333416801,0.054586717630195895,0.1384772442863729,0.08489607643941682,0.1079136690647482,0.013059701492537313,0.0702781112444978,0.08783783783783784
-6,0.07210940737670948,0.07704788286505738,0.0445326278659612,0.07655221072436501,0.06341883808171957,0.11624967591392274,0.07663787483702737,0.013884912682507874,0.05237085748896772,0.09182159810126582,0.07166726339658672,0.11251851851851852,0.18294072948328266,0.09532760472610097,0.06382079459002535,0.08939014202172096,0.042821383872698016,0.08715782253538691,0.04267161410018553,0.05333909855955393,0.06337737407101568,0.11289147851420248,0.027762167022591884,0.03734998064266357,0.16728820042073053,0.0452123332248617,0.07572903014416776,0.04644731908511437,0.15379851362510322,0.06695331695331695,0.05734632683658171,0.12281953180727578,0.08964475977708491,0.10227615315043714,0.012504736642667677,0.06881533101045297,0.07259316770186336
-5,0.09204339963833634,0.08252883304469583,0.07452981192476991,0.08333922386371669,0.06744604316546762,0.12413793103448276,0.07244897959183673,0.03132200460829493,0.050161176193096936,0.09108432698922266,0.06274290425156048,0.11135566887100629,0.16800063775510204,0.15773809523809523,0.09734693877551019,0.06213803088803089,0.05701121114319687,0.08112661855232435,0.02321428571428571,0.05592645980325216,0.08853118712273642,0.10845147219193021,0.031427337774488036,0.047112244897959184,0.14751552795031056,0.04347265221878225,0.07758484609313337,0.03938164861320251,0.11962908556738891,0.06021462639109698,0.053486259368612316,0.15802121312562148,0.08676043143001272,0.08278541542139868,0.016566547775483387,0.09479624299348584,0.09263392857142856
-4,0.2849565965726259,0.08510676998071956,0.05698611733094491,0.07869553857208178,0.06137873754152824,0.11314057723198094,0.07433671871504631,0.03365243004418263,0.04202712181435586,0.10326101918894365,0.0600418410041841,0.10036816794045458,0.1622812898035798,0.23109243697478993,0.0680367118914605,0.10425824175824176,0.06049397687767807,0.07712155963302753,0.047619047619047616,0.07065245511460651,0.0785225048923679,0.09045086119554205,0.03182640144665461,0.04066288169403099,0.1652089407191448,0.03946570670708602,0.08678455095393206,0.057131665827318004,0.1744017403915881,0.06077188940092165,0.03856266432953549,0.13180240320427236,0.07454560340592763,0.12149116152037023,0.025194148455842516,0.10260482846251588,0.04503105590062112
-3,0.09795523625310859,0.0794172932330827,0.08082706766917293,0.0890668568834706,0.06037674216027874,0.12112751711387598,0.07945542829263759,0.01638076490438695,0.041401155898043863,0.08860344953060185,0.05748987854251012,0.10403662498769323,0.16790311330923846,0.1532258064516129,0.13,0.10846560846560847,0.04753192442685386,0.06817245817245816,0.07005494505494506,0.06066224303929222,0.06551901336073998,0.09644683293331942,0.03625314333612741,0.04038453762484331,0.14781746031746032,0.05393226783073998,0.06837324525185798,0.03446777366085723,0.17552471225457006,0.070556275545808,0.035359675785207705,0.13655905868155077,0.07534092523320232,0.10455103249830738,0.023691215616681457,0.08112824675324674,0.10086872586872588
-2,0.09494984434451746,0.09028109571587833,0.08751828376401755,0.08257925811834169,0.0656260879656493,0.11780037600410186,0.07710163792168348,0.028199404761904762,0.0434005434005434,0.08574593975991623,0.06417031098153547,0.09983478278497436,0.13038822879248413,0.1869747899159664,0.115,0.08688699360341152,0.05233922703802222,0.07285609513332285,0.0125,0.06133692147553886,0.08518189884649513,0.08932325558113925,0.028938559550804446,0.03418392768168553,0.16769602577873255,0.044305222088835534,0.07298319327731093,0.03728856407427836,0.15201005025125627,0.06761678158686996,0.04880437023294166,0.13882406655844157,0.06928159208537535,0.11725089256734826,0.02837156760514425,0.09329628965764475,0.13500784929356358
-1,0.10058904691148376,0.06922297738857666,0.07319770013268465,0.09273102005660146,0.05822284003421729,0.12072981366459627,0.0815249483318571,0.011331038439472176,0.056472990399770745,0.07924778435175411,0.06615532118887824,0.10221640696245192,0.12621753246753248,0.2096695821185617,0.21052631578947367,0.12292358803986711,0.06226820946447115,0.07282507499741388,0.011494252873563218,0.0678936888799274,0.05885873902633679,0.09619150690579263,0.023994236950016623,0.03589898125826269,0.14517502365184484,0.04196293902176255,0.06790173504134911,0.0415757463206277,0.15409717186366934,0.15326383260885582,0.04669936644185572,0.13595614911404386,0.0741342852595439,0.13034146811999614,0.01745371156786139,0.08795309168443496,0.12175324675324677
0,0.08991191852463529,0.08388228415513546,0.09018499486125386,0.07006420545746388,0.06146431279107549,0.1294099644999388,0.07711683458997798,0.025096525096525095,0.05461456859971711,0.08724000498194047,0.06710853355426678,0.10584144051885987,0.13991225434220805,0.10952380952380951,0.2914285714285714,0.10286372613561555,0.06007074667575861,0.06204358740301232,0.03571428571428571,0.0646562026930125,0.08325289575289575,0.0911154345006485,0.022306295399515737,0.04289744106387266,0.161252446183953,0.04428181108508978,0.07142857142857142,0.03588237930879914,0.17312348668280872,0.05813299896229679,0.038815526210484196,0.13723887839011184,0.06818399501939562,0.11844165025501185,0.013665978070872399,0.10729713051527306,0.059098639455782316
1,0.0961010718169109,0.08709550118389897,0.0728615520282187,0.07845484907681644,0.0685131195335277,0.1196656482530922,0.0778997501228029,0.020974025974025975,0.04683980615657635,0.090849082823791,0.05375909458367017,0.10817224047941233,0.17095653722835766,0.17828571428571427,0.59375,0.08460884353741496,0.0635998337259249,0.06272328871528605,0.05,0.0715020301314243,0.043754674644727,0.09203643578643578,0.025104958583910132,0.03932293820828853,0.16904179052281867,0.04506599193052041,0.07154243206315469,0.03772893772893773,0.12578038927653323,0.07019787644787645,0.04677795031055901,0.14087168691991198,0.08121924169959105,0.11611478518244463,0.019652722967640094,0.09727390389904546,0.12301587301587302
2,0.09520735627338356,0.07911246690457005,0.07924836601307189,0.08563819228478793,0.062224136074927335,0.12008095482671753,0.08822611876075731,0.02244258872651357,0.05729701952723536,0.08955795419189622,0.05802098066949552,0.10384727697474083,0.27805280528052806,0.1998229043683589,,0.13879210220673635,0.06493851525732502,0.059546186895810954,0.04778672032193159,0.0585757746190817,0.04414374445430346,0.10685589063967442,0.022201492537313433,0.03645150720838794,0.1394422310756972,0.04782562504426659,0.06826697892271663,0.03798168720708211,0.16268945501451143,0.07064840499306518,0.03996044671940437,0.1458839918946302,0.07833806168207194,0.1220290437666449,0.0157761217694625,0.10062186906201416,0.057319223985890656
3,0.10725815750028825,0.08139780811382427,0.051098901098901105,0.09302774737655314,0.07371757248503345,0.11557408109132247,0.08404148817284411,0.029679068446464073,0.0418627599817823,0.0889935064935065,0.059843830005120335,0.10282819709236528,0.19906503809104073,0.12337662337662336,,0.08827042522694696,0.05914858780188293,0.06261504992469459,0.019305019305019305,0.062862143004206,0.09228187919463088,0.09100323297635886,0.020139634801288938,0.042053628334699084,0.13916417352281227,0.05255891016200294,0.07896825396825397,0.040033222591362126,0.13807069219440352,0.06823979591836735,0.04219342604298357,0.1355271366188397,0.10426929392446635,0.1282996894409938,0.015753876608380072,0.11424216027874565,0.1425
4,0.08442613438551701,0.0834543325526932,0.07513777024162781,0.08063655167812103,0.06366177044066033,0.1251685272070323,0.0819311515899969,0.01977898782831518,0.0458377239199157,0.08570374080615822,0.06795721791343508,0.11315547378104876,0.1868981246832235,0.16949648711943793,,0.10612659698025552,0.04906702045707438,0.06631638738994604,0.07352941176470588,0.06651556689557829,0.032924107142857144,0.11023583993814033,0.027424032278401213,0.039439747814873194,0.16097376863559162,0.055069511025886864,0.06589180050718513,0.03342829573128705,0.14641867827463395,0.0534234411996843,0.04700390794615719,0.13619219839834668,0.0751223174926125,0.11365968801313629,0.01168379184620484,0.10545486851457002,0.0689033189033189
5,0.10836666467673571,0.08068308809834233,0.061678004535147386,0.08229895433686903,0.05938972531892886,0.11631055388780975,0.08348831802859469,0.02183373349339736,0.040991219182708545,0.07826717750795842,0.08000927643784787,0.11164746361228695,0.17769287348806798,0.14017857142857143,,0.047619047619047616,0.04081632653061224,0.07496109554933084,0.04039812646370024,0.05547023344130459,0.09167604049493813,0.10272717173961342,0.01852221335461559,0.044229613303947105,0.1892954192546584,0.05118825928881794,0.06579209896249003,0.03663964765965422,0.2069408740359897,0.06100266193433895,0.039552432995055946,0.13485725985725985,0.08239360523107614,0.1168660479588005,0.015082838386995936,0.10199922360248447,0.07095238095238095
6,0.09029973875979651,0.07009892564620784,0.08140589569160997,0.0733366935483871,0.06092248558616272,0.10885558189281377,0.07536347872482325,0.023462524023062137,0.04091383602344817,0.08255548000247265,0.08425579655946147,0.1054189989454044,0.15756302521008403,0.18778801843317974,,0.08872328458942631,0.05308948863636364,0.05988612836438923,0.016071428571428573,0.05753409828967309,0.05260243632336656,0.09118912007439266,0.020129288274449566,0.041015107341637956,0.19715320910973083,0.04694757796947578,0.066997191997192,0.03384657434402332,0.15439132851584214,0.06116136410896237,0.04226791726791727,0.13358390231092437,0.07078891257995736,0.11351326398719765,0.00979197139606696,0.09411569882976376,0.0
7,0.09953997024957302,0.09147295012679628,0.052372962607861936,0.0851750765543869,0.07061815336463224,0.11892703057587695,0.0788752888812805,0.019292091836734693,0.034084249084249084,0.08776730651146648,0.04647912453907458,0.10980416956512573,0.1575167738328208,0.1480836236933798,,0.065671992481203,0.04256644518272425,0.0590207232832182,0.02950310559006211,0.05977402022756005,0.08132530120481928,0.08328523328523328,0.02866541353383459,0.0412059686888454,0.2047016274864376,0.054594842757670826,0.08272594752186589,0.03230986639260021,0.1474241870661308,0.062370062370062374,0.049977179370150615,0.1462861567391184,0.0702517006802721,0.12378274418151719,0.017703862660944206,0.10211706102117062,0.060240963855421686
8,0.11787912839554426,0.08245655642275021,0.08981264637002341,0.08177316510649844,0.055299539170506916,0.11674719247845392,0.07822386260921964,0.03202548625083836,0.0466960518384569,0.09348120166415681,0.057580174927113696,0.10788922060598362,0.1664854678553309,0.16345151199165797,,0.07854507116499736,0.029030800512086754,0.07343358395989974,0.029411764705882353,0.05798091799896854,0.0730952380952381,0.09246744277821625,0.03275056879415639,0.0452833031946956,0.23938492063492064,0.05666866028708134,0.06830357142857142,0.039017857142857146,0.16193977591036415,0.066187527642636,0.0487012987012987,0.13914743112434846,0.07694820555568072,0.1206512381627589,0.012718658892128282,0.0613041055173695,0.08296130952380952
