cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MD,ME,MI,MO,MS,MT,NC,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI,WV,WY
-19,0.15831595411887384,0.16959739598487053,0.16990392648287383,0.17836300839635563,0.1461017891906925,0.22555635319454415,0.17032112711810624,0.09377982818962774,0.12926716141001857,0.16188473649320517,0.1259093915343915,0.20868506493506492,0.26895509802543743,0.3130081300813008,,0.20510204081632652,0.12684023991275897,0.18136207101294383,0.08653846153846154,0.11623960371819961,0.1837979094076655,0.16999237417386884,0.16105325957262176,0.0723555173432924,0.33066666666666666,0.1438895686754359,0.11403361344537814,0.09138273238504796,0.2793017456359102,0.13374795828621688,0.10230817217716782,0.21673015873015875,0.14467082793546107,0.20994165170556553,0.039060489060489055,0.16666666666666666,,0.21150278293135436
-18,0.11850965551783628,0.12578695787346494,0.0985812133072407,0.14456356867071152,0.10717047840017678,0.179879118425669,0.1474593605339649,0.039804908747640026,0.10051803148037457,0.14542857142857143,0.1,0.22559454515217028,0.1860103233642022,0.18823529411764706,,0.12585034013605442,0.10858294930875576,0.12514260362530105,0.05543710021321962,0.08690304156344618,0.11448140900195695,0.10971428571428571,0.10465262892447358,0.08658927488521181,0.2141206251375743,0.09085213032581455,0.11065815904525582,0.06571488244420576,0.2821223316912972,0.08635496183206107,0.09083191850594227,0.18984501016901606,0.11615959747954482,0.19298841209487597,0.025330396475770924,0.14436234263820472,,0.14353099730458221
-17,0.11484029335111219,0.12752822435871863,0.09656545545047288,0.11146788990825689,0.12733041329739445,0.1757979177334016,0.13496532246532247,0.06379570297776102,0.10601233299075026,0.12801792303637322,0.0952052997507543,0.13696114440363424,0.20362867711819624,0.19191522762951335,,0.15219155844155843,0.10263975155279503,0.10160965794768612,0.10086872586872588,0.08949537846615038,0.14108251996450755,0.09184718969555035,0.12863002995181666,0.07303132938187976,0.26782713085234094,0.08469742063492064,0.10064641241111828,0.061902819855511534,0.3183186195826645,0.10591603053435114,0.09840487919305653,0.1962673545254533,0.10504201680672268,0.16376568678012723,0.013863385971355124,0.15616922281578494,,0.16846361185983827
-16,0.13106913833054912,0.12688774101967587,0.15307567786321327,0.12283785465405674,0.12714172245546354,0.20745125124481995,0.1346713256944198,0.0625,0.12068619582664526,0.15216832141571068,0.12413861648555527,0.1809554373739226,0.24032604032604035,0.27631578947368424,,0.22035040431266847,0.09938816163915766,0.1275195506113008,0.15365448504983387,0.10966785290628707,0.0862736660929432,0.07271171941830624,0.13070500927643786,0.08460683523200889,0.28715728715728717,0.103439763001975,0.1128673196794301,0.07931554024967714,0.25955033824114604,0.11775412087912088,0.08235564757303888,0.20574572127139365,0.1181184971815947,0.21402240520873228,0.016097818437719916,0.13704819277108435,,0.18443496801705758
-15,0.1423535167491654,0.1481611394557823,0.2279375914188201,0.13008491987398985,0.14949023461491218,0.22548697367055323,0.15969414495357892,0.080588719637711,0.12093807480073575,0.17186594298361174,0.11586262194307097,0.2239456833738132,0.26974346076458755,0.21807359307359306,,0.23025551684088272,0.10657852305707836,0.132412672623883,0.20857142857142857,0.12347498414356602,0.18129770992366412,0.10448328267477203,0.10496562261268143,0.09396541049242581,0.30782312925170063,0.13785799017115744,0.1375,0.09375880529726684,0.2786321327397815,0.11516179171965522,0.12317540081359178,0.19622814384973658,0.1390146712552074,0.21627478921743262,0.029133029133029134,0.1921962701430382,,0.1997354497354497
-14,0.23679093151204703,0.2402445543231324,0.2554156908665105,0.1760148744964363,0.18892965041001294,0.3100528112664035,0.2403461725987323,0.10040431266846361,0.14524647887323944,0.4035246197812305,0.17289167575427117,0.4900421294523171,0.3377788554801164,0.4258760107816712,,0.34523809523809523,0.31004366812227074,0.3204230235783634,0.14826839826839824,0.18045714285714287,0.21614100185528756,0.24107142857142858,0.24370235333112364,0.1609705237859617,0.39295860389610393,0.1971316085489314,0.18301320528211285,0.1343937575030012,0.41550814956855225,0.23391295293627656,0.15703095859753824,0.35852113357191223,0.24792321508756174,0.37498892236795467,0.024220032840722498,0.23589494163424124,,0.11320754716981132
-13,0.1533613445378151,0.12183601355736641,0.2053049289891395,0.12013232514177694,0.14150510204081632,0.28045049385690196,0.18881013944039154,0.07337804117280099,0.1142762031576945,0.19026137051399877,0.10186382245205776,0.18425324675324675,0.3987574504902903,0.31142857142857144,,0.18265813788201848,0.09344446789055356,0.12387647501883003,0.10822510822510822,0.17389666784828073,0.17346938775510204,0.41526117054751416,0.13626327724072085,0.10045971890315525,0.29928221288515405,0.1496638655462185,0.19804573615160348,0.07906143987938183,0.25360230547550433,0.11067193675889328,0.09687373532982597,0.23627812516701405,0.16620258610387437,0.18402354375762126,0.02129598939343719,0.14765585187701716,0.3897618620389121,0.19794188861985473
-12,0.12757417102966842,0.12290268456375839,0.14970501474926254,0.2133978776476557,0.1326600647122267,0.22722660364271585,0.1591343558834113,0.08534663865546217,0.22582198131374367,0.16458775246702942,0.20844668568774466,0.18360665126668066,0.2785556954059157,0.2759216589861751,0.3598265895953757,0.16610512129380053,0.10684802264328956,0.12319476971116315,0.13416988416988418,0.11018975624807158,0.11317907444668007,0.1258762788935203,0.10226228755167661,0.09943115177105324,0.2450519302371154,0.10050944597749946,0.1135077793493635,0.07523227071258097,0.2672684458398744,0.12225274725274725,0.11497730711043873,0.19921741605008536,0.14783338455355666,0.19036255055017398,0.025842696629213482,0.14218958611481974,0.209436353988562,0.12624584717607973
-11,0.12589721862227096,0.139752306945119,0.10864888123924268,0.16814136529656876,0.12871127366609295,0.2116883116883117,0.13711515834885774,0.12120136324907697,0.08603692417996056,0.16155977165883142,0.12068724356583364,0.1839724824355972,0.2873866833385433,0.2561867266591676,0.20188749074759438,0.13145100972326104,0.1287392382898001,0.1125169571115517,0.10273972602739725,0.10968617984308993,0.1335034013605442,0.12506531507994567,0.11603907867494824,0.09931414739107047,0.2769773145309626,0.08524702984642132,0.10465788257050393,0.06785830960937135,0.2244299128101945,0.11509465111160026,0.08329583802024747,0.20434972359615944,0.1424746199057658,0.2050985221674877,0.009256225425950197,0.16531664212076583,0.32420329670329673,0.13768796992481205
-10,0.13282318958090508,0.13436976930354416,0.14335664335664336,0.13766282699967702,0.1474517983989176,0.13005448310675555,0.14346708887043189,0.062003968253968256,0.09058848299821035,0.15633925545819818,0.11546741938570472,0.18380445795339415,0.26521915584415584,0.22839861751152074,0.16904761904761906,0.14607728337236534,0.10104304879846676,0.12859627329192547,0.10173160173160173,0.11753221930974225,0.09264069264069263,0.13981132075471697,0.11377306903622693,0.10837781850051789,0.2919139465875371,0.0984763768521107,0.09191307445671536,0.07746550324675325,0.21335322640805668,0.09941089837997055,0.09168443496801705,0.21788162565797528,0.16219158200290276,0.2554765495941967,0.10468119451170298,0.11164229471316085,0.20944844629055154,0.16380952380952382
-9,0.1299767969203185,0.1360493201916709,0.16108891108891107,0.1446962730567426,0.13020958805107202,0.2142238654168614,0.15283157058443814,0.06591614906832298,0.08575394071577278,0.15210638832997986,0.13475125822686798,0.18316094245011855,0.23688266074116548,0.23526077097505668,0.1320546737213404,0.13976190476190478,0.11346266901822458,0.11019350556519962,0.10772833723653395,0.10210256137457775,0.12087912087912088,0.12141319942611191,0.12362637362637362,0.09864182309895005,0.24690402476780185,0.09033834586466165,0.1391192061981786,0.07692396686565783,0.2606227106227106,0.09803177198925359,0.10760818985574686,0.19330338040222508,0.1571963570308806,0.22950940070505288,0.04483801717408274,0.1775900324287421,0.18368115318416522,0.13421658986175114
-8,0.13475541967759866,0.1509957870547683,0.12460063897763578,0.23387605042016807,0.14344566968157602,0.21710025863380497,0.1514095350074186,0.08171912832929783,0.07732873851294904,0.1558921036769138,0.13516684045881125,0.18725241641578197,0.2580837173579109,0.22895408163265304,0.11428571428571428,0.11833688699360341,0.09827201354679803,0.12878420599008833,0.08966565349544073,0.10719535609287814,0.15848214285714288,0.13138544891640866,0.13699805941185253,0.101318359375,0.24576465201465203,0.0917605393411845,0.13124185844550584,0.07634963944650165,0.2237394957983193,0.10813573180703188,0.09903092334494773,0.22052181767648696,0.15026306240928883,0.20536000733305834,0.04472630173564753,0.1501612597230127,0.19119403923541248,0.09166666666666666
-7,0.11801590865353774,0.14059192141586924,0.14969851576994436,0.15080895612101783,0.1275252525252525,0.20767502864379184,0.14769012082444918,0.06585677749360613,0.0696960696960697,0.15542851489626322,0.1362370723945903,0.16949745906267646,0.22057370820668695,0.2644110275689223,0.13152266894781867,0.11783107403545359,0.10137362637362637,0.1259623609923011,0.09863945578231292,0.10469656578328368,0.11383928571428571,0.1403863432165319,0.054077186430127606,0.10503718312173878,0.25775101359408537,0.09630209588051072,0.1447011892217372,0.0682308257779956,0.21025641025641026,0.11440465756854888,0.09501911132345915,0.20564117763287887,0.14594140572503697,0.1840649929036363,0.04957356076759062,0.1371548619447779,0.19531109377812444,0.20391705069124424
-6,0.12592504884257888,0.13706847224871258,0.10769400352733687,0.15658220474734236,0.13522761837169217,0.20278314028314026,0.15131322578131087,0.05525336387059834,0.07506747638326586,0.16204606471668787,0.12245530182333156,0.18434417783011925,0.2624171041724233,0.2062298603651987,0.11158072696534235,0.17606516290726817,0.10624370594159113,0.1326195987654321,0.10296846011131726,0.100947723617958,0.14657308009909167,0.16452502341067526,0.0521243115656963,0.09434765776229191,0.2778628877824588,0.11690530426293524,0.136090573012939,0.08546587926509186,0.22708505367464904,0.10448110448110448,0.09921824801884772,0.17693405096945722,0.15325672807948296,0.18924478717904533,0.03685107995452823,0.13236062717770036,0.2038622402300353,0.10865191146881288
-5,0.1576401446654611,0.13814971400149217,0.14535814325730292,0.15480440658948333,0.1261562178828366,0.21905967111253952,0.14372381284916202,0.0930299539170507,0.07880937692782233,0.15112646182068332,0.11280788177339901,0.18569452677336495,0.23729272959183675,0.29017857142857145,0.1742857142857143,0.1348938223938224,0.09942508710801394,0.12060421233203088,0.04761904761904762,0.10074385928661828,0.1936619718309859,0.14501090512540896,0.05122748581297804,0.10205249816011121,0.2469429347826087,0.09210526315789473,0.1422882427307206,0.07328654004954582,0.1948218876239442,0.10015898251192369,0.10305473540767658,0.21001823002983097,0.1592242875411034,0.16899627569083636,0.0442556786183593,0.1821693682775337,0.19578754578754579,0.18055555555555555
-4,0.35114682331811714,0.13671902639213188,0.14352888490819524,0.1519617202042862,0.12015503875968993,0.1968758344459279,0.13674292730598642,0.07761413843888071,0.07000085236958745,0.17343694078132313,0.11670082880313698,0.18073262615247346,0.24031306562981836,0.27941176470588236,0.099561053471668,0.14354395604395603,0.10439816355046909,0.12055249158084826,0.07879818594104308,0.11680160341781164,0.13282778864970646,0.12864741641337385,0.05521398432790838,0.09659178187403994,0.2524781341107872,0.09575596816976127,0.14720034995625547,0.10746460746460745,0.23658448150833936,0.09522936740678675,0.0862182296231376,0.17979973297730306,0.14778694251008495,0.2122657613231166,0.05603214737222322,0.16082773643129425,0.1809586045022938,0.0851063829787234
-3,0.17110791685095092,0.12949640287769784,0.1747014595311809,0.16021858181474838,0.1327852787456446,0.20442813043139899,0.1516788935342221,0.06355455568053993,0.0606523534269199,0.15510152099556074,0.1154114669691945,0.1777167861538161,0.24484813898928412,0.23617511520737328,0.16892857142857143,0.16762866762866763,0.09346439305649266,0.1243428940330167,0.12728937728937728,0.10617437911271492,0.1567317574511819,0.13098716477094857,0.05912465572985272,0.09390184645286685,0.2396825396825397,0.10978314440611138,0.12048309804429477,0.07044508485430676,0.23214285714285712,0.11045758149735818,0.08996960486322189,0.19940161914818727,0.14758304077774778,0.1762969702098849,0.059050576752440104,0.14955357142857142,0.1817438286903936,0.19166666666666668
-2,0.16729258289272125,0.1507803790412486,0.1621160409556314,0.16021470396877033,0.133979343158872,0.19869100062932663,0.14007561891917927,0.06956845238095238,0.066283966311775,0.15559180890696145,0.12051948051948053,0.17099384132351167,0.24620060790273557,0.3319327731092437,0.11946428571428572,0.1535181236673774,0.09833614974652281,0.127624335168424,0.033035714285714286,0.11446072076743584,0.13464951197870453,0.12203423766142757,0.053395961559226865,0.08946833909418095,0.25693698532044396,0.10806197478991597,0.11838497395119277,0.06777440706012135,0.20486360373295048,0.11724288627755658,0.09410430839002266,0.1930296266233766,0.14059103556212502,0.1906616590160894,0.05874174487313173,0.17274601183007707,0.19445171763720148,0.29030612244897963
-1,0.17817342390150712,0.14387157725188948,0.20256523662096418,0.17412786841756203,0.11607142857142858,0.2085696794022839,0.15319047619047618,0.07049627079747561,0.07983425414364641,0.1445817887216753,0.11784287616511319,0.1761141363109163,0.22772366522366522,0.3216715257531584,0.2108680792891319,0.19399620313241578,0.10090654660501339,0.12263775844325943,0.058702791461412156,0.11943254541701073,0.13088587390263368,0.13901772830344258,0.0572315882874889,0.09386671335200747,0.25279091769157996,0.09741075917546506,0.10439305592366817,0.0767909373694229,0.21691443074691805,0.21877993074486113,0.0872164316370325,0.19144013880855984,0.13753013749212625,0.21961512491559756,0.04794462374723968,0.18017057569296374,0.1723837352060109,0.2238430583501006
0,0.1612579135700523,0.14871828752642707,0.2068345323741007,0.1587504567044209,0.1274504494747103,0.21453842460387657,0.14738893993196098,0.05198565912851627,0.07152615144418423,0.15133889650018684,0.12251004531076345,0.174094559942357,0.21227237213774866,0.22116402116402117,0.2914285714285714,0.15141540487162605,0.1014421445537835,0.11336454781413813,0.06547619047619048,0.12207482993197279,0.14961389961389962,0.13514452473596442,0.048305084745762714,0.10006462296538633,0.2566536203522505,0.10286885245901639,0.17670248802709965,0.07189923349320902,0.24233252623083135,0.10815894154271878,0.08118247298919568,0.19600081720210427,0.12921527888764583,0.2026081906781801,0.033012871444462105,0.17340327059549523,0.1693217788386695,0.13214285714285715
1,0.16438409361569928,0.14390389121499636,0.15729717813051147,0.14826164475150436,0.1398411581381321,0.21177955993198488,0.15275459098497496,0.054675324675324675,0.07104883420672894,0.15713590883824347,0.1062660393498717,0.18084311019093627,0.24660076000475004,0.31142857142857144,0.59375,0.149234693877551,0.1250435186259719,0.10809863642156238,0.08883928571428572,0.12637625985977213,0.09760658189977561,0.13392857142857142,0.049302167252921816,0.09957556935817805,0.2703706941773037,0.10091978390207208,0.12167633550882283,0.07497964997964998,0.18912963643040764,0.1230453667953668,0.09569099378881987,0.1941919433547029,0.1424075617351638,0.22291078943717338,0.04704025256511444,0.15038019737906486,0.1752844901845219,0.19548872180451127
2,0.14900932708014966,0.13111660593440916,0.16981792717086835,0.16291634578359646,0.12474432124017655,0.2060807409644619,0.15689592869188146,0.06874440799284223,0.08181228198263973,0.15472799942560372,0.10612983877920511,0.17569107712710846,0.3833097595473833,0.339728453364817,,0.2119628339140534,0.11293098053939052,0.10268006700167503,0.11569416498993965,0.11457299556019848,0.1020408163265306,0.14700511322132945,0.05223880597014925,0.09440387297940428,0.2441661923733637,0.10485870104115022,0.11244916115912557,0.07175403575768097,0.21485004837149307,0.11659153952843274,0.08358538855281526,0.1997593718338399,0.14013127766753167,0.24393246570524094,0.03662597114317425,0.15628778718258768,0.17753908170288074,0.1747835497835498
3,0.16643116673395236,0.13444994786235662,0.1201923076923077,0.1602614712985324,0.13205775325742458,0.18910870470637234,0.14983853463564414,0.07455268389662027,0.06498623967975982,0.1579025974025974,0.10666887856668879,0.17263079157903866,0.2627337404772398,0.22132034632034633,,0.16471571906354515,0.09619225136466515,0.10967359636561157,0.056949806949806954,0.10788831661696938,0.1797698945349952,0.12924328147100425,0.04239766081871345,0.09921141398486645,0.23616305160807777,0.10578055964653903,0.13362008179382315,0.08029900332225914,0.19863770250368187,0.10461545729402871,0.07769700800674252,0.18031295487627366,0.16830991875423154,0.24321946169772257,0.03435334872979215,0.18205574912891986,0.16740520670728637,0.24943310657596374
4,0.1646889868863874,0.15095147907647907,0.1426451886392539,0.16100781137681508,0.1377551020408163,0.2202658776462744,0.15217554014270745,0.05565342729019859,0.06365375020788293,0.16394036854453906,0.11636981270657364,0.1875802904609489,0.2678842951270726,0.3029859484777518,,0.16840882694541232,0.11492186419582354,0.12238722473681533,0.10504201680672268,0.12550209147067784,0.08956473214285714,0.17434274115600232,0.053492623880973394,0.10487186842608529,0.24613134553689378,0.11736976669862575,0.1294011544011544,0.07220971373431971,0.21379105658884054,0.10294988161010261,0.09759009986973512,0.18446137948850425,0.14494449032021287,0.2531557881773399,0.03815876698707325,0.1907871357498223,0.19092315626611656,0.12962962962962962
5,0.19842098979165423,0.14866609294320138,0.13299319727891157,0.16535508637236085,0.12481323985748764,0.20673208580556823,0.15602476436887822,0.10624249699879952,0.06396896804994492,0.1561258697918134,0.12649122807017543,0.18848173438802873,0.2642203334423014,0.22380952380952382,,0.1140763997906855,0.12176731988052743,0.1299075229774197,0.12646370023419204,0.11313309107426756,0.1529808773903262,0.16954565652077316,0.042498004788507585,0.10650331059390047,0.24670031055900624,0.11833821051698147,0.12091222030981066,0.07990910368739165,0.26083363936834375,0.1147835945972592,0.08886286755139214,0.19787644787644787,0.14435067306688928,0.22400890510165766,0.0413019693654267,0.18196816770186333,0.17839036755386564,0.1488095238095238
