cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WY
-12,0.5759375,0.5094627594627594,0.5247813411078717,0.5458085203847916,0.5809690091663029,0.5916827513598877,0.5551663747810858,0.4429347826086957,0.6030701754385965,0.48534201954397393,0.5957236842105263,0.544362292051756,0.6236162361623616,0.5925663716814159,0.6334056399132321,0.6016042780748663,0.4420871559633027,0.6050069541029207,0.5242914979757085,0.5709876543209876,0.5792899408284023,0.38095238095238093,0.5353535353535354,0.5761904761904761,0.49331908070550506,0.33569859773610405,0.6314285714285715,0.6572212065813529,0.5397643593519882,0.5365480290853425,0.6871165644171779,0.35826210826210825,0.43733509234828494,0.5869779677737587,0.47241118669690096,0.648936170212766,0.6269129287598945,0.5103850050658562,0.5183973834832379,0.5263157894736842
-11,0.5638266068759342,0.5001443834825297,0.520904729266621,0.5485714285714286,0.5447402880838061,0.5790945638874323,0.5528801629931469,0.42983316977428854,0.6638115631691649,0.4838709677419355,0.5848880597014925,0.5222419928825622,0.6409638554216868,0.5813782991202346,0.6017505470459519,0.547911547911548,0.42177589852008457,0.5809018567639257,0.526431718061674,0.5833333333333334,0.5494438827098079,0.4578313253012048,0.5854922279792746,0.5933908045977011,0.5007649158592555,0.460397284385215,0.6660600545950864,0.6298010180472003,0.5627836611195158,0.5376034544800288,0.6587155963302752,0.3153846153846154,0.4619631901840491,0.596827495042961,0.4466786355475763,0.59,0.633674018289403,0.4974582425562818,0.509704641350211,0.580952380952381
-10,0.5801621958827199,0.510894495412844,0.5126799177518848,0.5720356991075223,0.5183547103051747,0.5872177713037144,0.5412340842311459,0.43461900282220134,0.6766743648960739,0.5076452599388379,0.5773480662983426,0.5651358950328023,0.5948509485094851,0.5913799482056974,0.6297968397291196,0.5965770171149144,0.4171940928270042,0.595360824742268,0.5433333333333333,0.5866666666666667,0.5590111642743222,0.5652173913043478,0.5922330097087378,0.5492957746478874,0.5044713308784851,0.45312140059894035,0.6663507109004739,0.6127195064072141,0.5716342692584593,0.5153467222432739,0.6551724137931034,0.36168691922802,0.4186991869918699,0.5591849935316947,0.45451424648129074,0.6483516483516484,0.6447876447876448,0.48002958579881655,0.5121753246753247,0.46153846153846156
-9,0.5536038764385222,0.4777875845837011,0.49766511007338227,0.5449308755760369,0.5053715308863026,0.5647101059055825,0.5368421052631579,0.4344186046511628,0.6554054054054054,0.4796084828711256,0.5692930551230146,0.5266485998193315,0.5974395448079659,0.5852120748949179,0.6516129032258065,0.5781584582441114,0.4316396018858041,0.573632538569425,0.5129087779690189,0.5105105105105106,0.5591162420382165,0.4716981132075472,0.5879120879120879,0.5470494417862839,0.44579587519830777,0.43256379100850545,0.6611489776046738,0.6093596059113301,0.5688991531947653,0.49631751227495907,0.5796545105566219,0.34584450402144773,0.5096700796359499,0.5642643639986715,0.4395924308588064,0.6,0.597682119205298,0.4452353616532721,0.5264040234702431,0.4369747899159664
-8,0.5216184053946846,0.4568,0.5080357142857143,0.5185621685327048,0.48856799037304455,0.5510105871029837,0.49986817822304247,0.3547646383467279,0.6171617161716172,0.40671641791044777,0.5487421383647799,0.4691780821917808,0.6161228406909789,0.5754601226993865,0.6322115384615384,0.5511363636363636,0.3579254930606282,0.5679012345679012,0.5040322580645161,0.5324074074074074,0.5036300080666846,0.4090909090909091,0.47540983606557374,0.5314401622718052,0.4470404984423676,0.38333333333333336,0.6086404066073697,0.5876288659793815,0.5199568500539374,0.47507163323782237,0.6581196581196581,0.31996179560649474,0.4498525073746313,0.5123773937412424,0.41320754716981134,0.639344262295082,0.6095505617977528,0.3932102834541859,0.53125,0.3956043956043956
-7,0.6519033674963397,0.6048097631012204,0.7667322834645669,0.678745267712277,0.6464305789769533,0.7232744107744108,0.6446554770318021,0.48194014447884415,0.753731343283582,0.6342975206611571,0.6839970501474927,0.6198704103671706,0.6912521440823327,0.7141495950452597,0.707196029776675,0.6745406824146981,0.523448275862069,0.6711509715994021,0.6221719457013575,0.5842696629213483,0.6694915254237288,0.5348837209302325,0.6727272727272727,0.6923076923076923,0.63875088715401,0.6038570976920645,0.7796803652968036,0.7375565610859729,0.7142857142857143,0.632065775950668,0.7523364485981309,0.47845206684256814,0.5957446808510638,0.6972325485336638,0.615915627996165,0.810126582278481,0.7632027257240205,0.5877160720853255,0.6199407699901284,0.5747126436781609
-6,0.5853368952211339,0.4831275720164609,0.6152204836415363,0.5425531914893617,0.5265273311897106,0.6023850085178876,0.5494970884065643,0.3989983305509182,0.6343434343434343,0.46005509641873277,0.5775339301183945,0.5083194675540765,0.6023017902813299,0.6161108879067899,0.659043659043659,0.6050420168067226,0.4221556886227545,0.5987179487179487,0.5567484662576687,0.5119760479041916,0.5639810426540285,0.5555555555555556,0.5285714285714286,0.5855513307984791,0.48755713560182834,0.49976569821930644,0.6671911880409127,0.6120416478044364,0.5691340782122905,0.5393671817512877,0.6378378378378379,0.39101274312541917,0.5175829618623081,0.594971220842169,0.4645413142485361,0.6226415094339622,0.6654357459379616,0.48819742489270385,0.5295404814004376,0.512
-5,0.5787641427328112,0.49328318108543795,0.5914127423822715,0.5470941883767535,0.5286103542234333,0.5926312130691693,0.5424536628420124,0.4043103448275862,0.591792656587473,0.4779116465863454,0.5747062115277001,0.5156110615521855,0.5884520884520884,0.6228478833299574,0.6105675146771037,0.6206896551724138,0.42697201017811703,0.622360248447205,0.5529865125240848,0.42699724517906334,0.5725683890577508,0.5362318840579711,0.5230769230769231,0.585464333781965,0.4908350305498982,0.4796834901625321,0.637633525061627,0.647329650092081,0.5786686838124054,0.5226077812828601,0.6666666666666666,0.3638132295719844,0.46090308370044053,0.5787965616045845,0.4615254523930323,0.6090909090909091,0.7221125370187562,0.48426150121065376,0.537774167343623,0.41007194244604317
-4,0.5754222481071637,0.4728088701161563,0.564673157162726,0.5544074230282581,0.5338662179217502,0.597068348389296,0.5586940572267058,0.43054357204486626,0.6556291390728477,0.40253565768621236,0.5752469494479954,0.5498046875,0.6254826254826255,0.6431502833691616,0.6524271844660194,0.54421768707483,0.4391237901171676,0.6104972375690608,0.47606382978723405,0.47262247838616717,0.5891996142719382,0.611764705882353,0.6686746987951807,0.6464788732394366,0.5200190657769304,0.4561608604161796,0.6261180679785331,0.6282225237449118,0.5429216867469879,0.5067840117345068,0.6457242582897034,0.36955107351984384,0.46271094175285793,0.5755813953488372,0.48634346193240013,0.6022727272727273,0.6213389121338913,0.47830802603036876,0.504313725490196,0.5870967741935483
-3,0.5603803486529318,0.5148872180451127,0.5901374292643492,0.5510688836104513,0.5164882226980728,0.3844805422461143,0.5645509923364118,0.37710736468500444,0.6545454545454545,0.39388489208633093,0.617226368159204,0.535593220338983,0.6167452830188679,0.6340857320356181,0.6303501945525292,0.5623409669211196,0.44124168514412415,0.6025641025641025,0.624420401854714,0.5144508670520231,0.5663047692904226,0.37209302325581395,0.5863874345549738,0.622286541244573,0.4903047091412742,0.47111956263370575,0.6617038875103392,0.628287841191067,0.5717592592592593,0.5452830188679245,0.66,0.36464088397790057,0.46608187134502926,0.5413223140495868,0.4732680075640364,0.6507936507936508,0.6410822749861955,0.4670293797606094,0.5418295543393276,0.48412698412698413
-2,0.5571110404072542,0.5197498354180382,0.5493782004389174,0.5752212389380531,0.5519450800915332,0.5761082777559827,0.5569065178393462,0.39317773788150806,0.6923076923076923,0.3908256880733945,0.5984722683493856,0.562019758507135,0.6279683377308707,0.6447008212749316,0.6195426195426196,0.6363636363636364,0.4599204093234793,0.6357039187227866,0.5474956822107081,0.516728624535316,0.5462692788661943,0.5909090909090909,0.5792682926829268,0.6277955271565495,0.5783316378433367,0.4573412698412698,0.680327868852459,0.6455497382198953,0.5853193517635844,0.5316455696202531,0.6686626746506986,0.33564975677553854,0.4975903614457831,0.5285767650354875,0.46908552388004443,0.5813953488372093,0.6308304891922639,0.4977767896843041,0.5453774385072095,0.40707964601769914
-1,0.550833049982999,0.49586776859504134,0.5580865603644647,0.5429298773432076,0.5249427917620137,0.5852455907453062,0.5563974886339035,0.4144981412639405,0.5529411764705883,0.2847341337907376,0.5710526315789474,0.5286236297198539,0.6362339514978602,0.5964472309299895,0.6526548672566371,0.5250596658711217,0.4436424208772904,0.6270949720670391,0.5137614678899083,0.5376344086021505,0.5523656407900781,0.6078431372549019,0.5510204081632653,0.6153846153846154,0.46726190476190477,0.4720528455284553,0.6373056994818653,0.6301295896328294,0.6040329972502292,0.5193035579106737,0.610204081632653,0.3605351170568562,0.4647887323943662,0.5522279035792549,0.4475904744046503,0.0,0.6353855349671249,0.47743362831858405,0.5506445672191529,0.42201834862385323
0,0.5567263786441868,0.5147009124704292,0.5765957446808511,0.5658227848101266,0.5546038543897216,0.588225511391984,0.5620717452640065,0.40603015075376886,0.8134796238244514,0.42601626016260163,0.6005379959650302,0.5652173913043478,0.6169014084507042,0.6221945137157108,0.6765327695560254,0.6049723756906077,0.45374189746611665,0.5840978593272171,0.639261744966443,0.6524064171122995,0.5697258641239571,0.46153846153846156,0.489010989010989,0.6366322008862629,0.5788473717542748,0.4776847977684798,0.7103825136612022,0.6468459152016546,0.6152304609218436,0.5556388160359685,0.6363636363636364,0.3612815269256987,0.49314251639833034,0.5684880239520959,0.45843966460080204,0.0,0.5984810126582278,0.4759542807849903,0.5580065359477124,0.4659090909090909
1,0.5461346633416458,0.5038377192982456,0.5735677083333334,0.5642600042345967,0.5575836592785746,0.5950727513227513,0.5517176647268631,0.42143432715551976,0.6426966292134831,0.3538230884557721,0.5776727702303603,0.5285024154589372,0.6324062877871826,0.6021447721179625,0.6530172413793104,0.540650406504065,0.44036208732694354,0.6071871127633209,0.6168521462639109,0.5294117647058824,0.5475891736870407,0.5,0.5341880341880342,0.6510948905109489,0.5353045013239188,0.45178244972577697,0.6807980049875312,0.6384767556874382,0.5303678357570573,0.5314422419685577,0.6,0.36892583120204603,0.4809688581314879,0.5686596583442839,0.46541931172736384,0.8435374149659864,0.6100872938894277,0.49278438030560273,0.5710102489019033,0.39316239316239315
2,0.690766751093714,0.4848730415991356,0.5797799174690509,0.5579171094580234,0.516348195329087,0.5902032975828397,0.5742092457420924,0.38654012079378774,0.6573426573426573,0.3433734939759036,0.5620036652412951,0.556830031282586,0.6334841628959276,0.6,0.6443089430894309,0.5304659498207885,0.42540010325245226,0.5965116279069768,0.5828313253012049,0.5247813411078717,0.5504453735684421,0.4897959183673469,0.5673076923076923,0.6629370629370629,0.5238311393554245,0.4715711301926201,0.6496350364963503,0.6400587659157688,0.4984375,0.547270955165692,0.6285714285714286,0.36213720316622694,0.4857299670691548,0.5451348182883939,0.46439834024896265,0.6415094339622641,0.6060913705583756,0.47230507030251384,0.5522151898734177,0.4117647058823529
3,0.6097951344430218,0.48864526233359434,0.572039942938659,0.5576506285218898,0.5014849384811201,0.591915303176131,0.5637005096040768,0.3784722222222222,0.59846547314578,0.343701399688958,0.5778271918678526,0.5334018499486125,0.6104060913705583,0.6119856887298748,0.6378947368421053,0.5912698412698413,0.4830736163353036,0.5883905013192612,0.5131578947368421,0.5357142857142857,0.5629114162121497,0.46551724137931033,0.5628415300546448,0.6068493150684932,0.5624123422159888,0.46753543667123915,0.6504688832054561,0.6100048567265663,0.4815745393634841,0.5731448763250884,0.6265709156193896,0.34803625377643505,0.4906284454244763,0.5349985477781005,0.46462264150943394,0.6548672566371682,0.6370798319327731,0.45554445554445555,0.5390749601275917,0.5858585858585859
4,0.5978953198559955,0.48094575799721834,0.5625446747676912,0.5336775931746744,0.5305006310475389,0.5920283164050477,0.561956932376275,0.40054005400540055,0.6570048309178744,0.3328591749644381,0.5891845979614949,0.5789473684210527,0.5774309723889556,0.615821421578226,0.6686746987951807,0.5676229508196722,0.41805094130675524,0.6675291073738681,0.5007320644216691,0.5525525525525525,0.5569135352061292,0.5882352941176471,0.5864661654135338,0.591304347826087,0.5113327289211242,0.4062214089661482,0.654441727791361,0.6251089799476897,0.5353191489361702,0.5220375722543352,0.6416510318949343,0.35260115606936415,0.46617812852311163,0.5608108108108109,0.4415563448498547,0.6179775280898876,0.6371398078975453,0.4658853076601088,0.5266903914590747,0.5350877192982456
5,0.6212206047032475,0.4998643883916463,0.6311728395061729,0.5837870538415003,0.5040160642570282,0.5748321074512313,0.55049786628734,0.4039282664389411,0.6297169811320755,0.3278463648834019,0.5761862658414383,0.5222584147665581,0.5997458703939009,0.6152597402597403,0.6159844054580896,0.5411255411255411,0.44273972602739725,0.6687737041719343,0.5233380480905233,0.5769230769230769,0.5634979576680282,0.38666666666666666,0.0,0.6144244105409153,0.5255972696245734,0.46261061946902654,0.6466826538768985,0.6414728682170543,0.5317725752508361,0.5212727922774402,0.6280276816608996,0.334113516676419,0.4329896907216495,0.5420697742597479,0.4697392160078727,0.6363636363636364,0.6199233716475095,0.47769812823576263,0.5660211267605634,0.4580152671755725
6,0.5818126520681265,0.4748238977302374,0.5812274368231047,0.5480589578575877,0.5215605749486653,0.5814977973568282,0.5456014362657091,0.3490792634107286,0.6898047722342733,0.3574408901251738,0.5792481203007519,0.5566037735849056,0.632051282051282,0.6280091086532206,0.5711805555555556,0.5877862595419847,0.37951482479784365,0.6848792884371029,0.5637393767705382,0.4924924924924925,0.5578645646721605,0.5230769230769231,0.6127946127946128,0.5697522816166884,0.5747644408029496,0.4647168059424327,0.6152037617554859,0.6253776435045317,0.5407830342577488,0.5241702741702742,0.5922509225092251,0.46857865879375793,0.4684585847504114,0.5453207769276045,0.46884812427697903,0.6825396825396826,0.5965834428383706,0.4593165942986596,0.5623707787732598,0.45
7,0.6175367753100663,0.523032904148784,0.5909090909090909,0.5188465887674331,0.5210712879086254,0.5827203005165128,0.5780155642023346,0.3581967213114754,0.6945107398568019,0.324905183312263,0.5782044042913608,0.5306553911205074,0.6123234916559692,0.6029287998653425,0.6970684039087948,0.5798687089715536,0.4232456140350877,0.7032679738562092,0.5182584269662921,0.4602649006622517,0.5582799634034766,0.453125,0.5642201834862385,0.581081081081081,0.5171451355661882,0.47315436241610737,0.6610558530986993,0.6141223272003978,0.5020508613617719,0.5106943073379401,0.6712062256809338,0.35977011494252875,0.37340619307832423,0.5707858428314337,0.4713730788718122,0.6,0.6157965194109772,0.4563514804202483,0.5316725978647687,0.44366197183098594
8,0.62296918767507,0.47680746307333505,0.611302549965541,0.5245226506926245,0.5170364500792393,0.577254539858418,0.565225459268881,0.40300870942201106,0.689156626506024,0.38763197586727,0.5570391872278665,0.564176245210728,0.6154873164218959,0.5996266123557366,0.6505190311418685,0.5883620689655172,0.4252183406113537,0.6391184573002755,0.5891677675033025,0.543918918918919,0.5664133188563156,0.527027027027027,0.45982142857142855,0.6083231334149327,0.5262333594361785,0.4698144233027954,0.6784565916398714,0.6118881118881119,0.49270664505672607,0.4944777532344588,0.6492146596858639,0.37318255250403876,0.4614065180102916,0.5604917574741548,0.4601841382652237,0.5675675675675675,0.624103299856528,0.4840372793971842,0.5566692367000771,0.4244604316546763
9,0.6022485566697052,0.5161859917598587,0.6386913229018493,0.5410340582683627,0.5187307183781401,0.5678588161799156,0.5606903163950144,0.3775593775593776,0.6189320388349514,0.3626666666666667,0.5753688261706222,0.5113759479956663,0.6212534059945504,0.6156053811659192,0.6402027027027027,0.6778398510242085,0.41820094687006837,0.6422018348623854,0.5539143279172821,0.5089285714285714,0.5066710591335859,0.6,0.46835443037974683,0.5866477272727273,0.5112812248186946,0.46224146224146223,0.6620856911883589,0.6115826260609086,0.48003629764065336,0.5126799177518848,0.6260162601626016,0.3968804159445407,0.4371184371184371,0.5703488372093023,0.5138557806912991,0.6160714285714286,0.6031313818924439,0.47816722146074014,0.5446906035141329,0.47115384615384615
10,0.6043921069382558,0.4911800486618005,0.6171428571428571,0.5135908440629471,0.5131690739167375,0.5823653643083422,0.5694915254237288,0.41754670999187654,0.6522727272727272,0.34102564102564104,0.588811630847029,0.5614224137931034,0.6126237623762376,0.6032282282282282,0.579225352112676,0.6068965517241379,0.4266133637921188,0.6631419939577039,0.576978417266187,0.5387453874538746,0.5475253675709256,0.4772727272727273,0.4945652173913043,0.5862068965517241,0.5350140056022409,0.48982254697286015,0.644927536231884,0.5995818086774699,0.49542217700915564,0.5103763629968343,0.6117021276595744,0.359375,0.4343373493975904,0.5249706227967098,0.4749257670735731,0.6914893617021277,0.6048744460856721,0.48408812729498163,0.5390749601275917,0.49038461538461536
11,0.6198125836680054,0.5382830626450116,0.5933333333333334,0.5421502080140136,0.5241347905282332,0.5760327635327636,0.574664261375025,0.3726372637263726,0.6239067055393586,0.3380281690140845,0.6,0.5243770314192849,0.6602475928473177,0.6027708850289496,0.6204819277108434,0.764456981664316,0.47041763341067283,0.6156351791530945,0.5294117647058824,0.4758364312267658,0.558275789914208,0.40384615384615385,0.5185185185185185,0.5789473684210527,0.5416472778036296,0.4644536652835408,0.6453110492107706,0.6407185628742516,0.5031712473572939,0.5126512651265126,0.602020202020202,0.34056271981242675,0.4720257234726688,0.5372727272727272,0.46973707428974765,0.7157894736842105,0.66,0.5110178384050367,0.550491510277033,0.5405405405405406
