cycle,AL,AR,AZ,CA,CO,FL,GA,IA,IL,IN,KS,KY,LA,MI,MO,MS,MT,NC,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,VA,WA,WI
-12,0.1780281690140845,0.13037934332164489,0.16279069767441862,0.14948932219127206,0.26997840172786175,0.14736842105263157,0.18205377389050859,0.3217391304347826,0.07258064516129033,0.09251101321585903,0.2511904761904762,0.1816860465116279,0.12292993630573248,0.08571428571428572,0.12527472527472527,0.030864197530864196,0.2,0.17498658078368223,0.044585987261146494,0.0,0.14553347041352524,0.055674518201284794,0.11743772241992882,0.07888349514563107,0.19302949061662197,0.0,0.14870259481037923,0.15577889447236182,0.15880322209436135,0.05481955230698949,0.16559691912708602,0.21575342465753425,0.2184557438794727
-11,0.18065591995553085,0.12293853073463268,0.14576271186440679,0.13369467028003612,0.23389830508474577,0.13878562577447337,0.17101179391682184,0.27906976744186046,0.08311688311688312,0.10648148148148148,0.23858447488584475,0.19714285714285715,0.1125158027812895,0.06593406593406594,0.15665236051502146,0.05707762557077625,0.09090909090909091,0.17173333333333332,0.037267080745341616,0.0,0.13165169315825848,0.05106382978723404,0.14823529411764705,0.09203980099502487,0.20068758057584873,0.05263157894736842,0.15886939571150097,0.20124804992199688,0.14381474710542352,0.06519742883379247,0.1487935656836461,0.25806451612903225,0.22117202268431002
-10,0.1766398158803222,0.11955205811138014,0.1829652996845426,0.12085106382978723,0.22933643771827705,0.12983247422680413,0.18773297187394103,0.36893203883495146,0.08461538461538462,0.1091703056768559,0.2660996354799514,0.1901081916537867,0.12586445366528354,0.0761904761904762,0.13883299798792756,0.059322033898305086,0.09090909090909091,0.16072863648540048,0.04054054054054054,0.0,0.12589928057553956,0.06960556844547564,0.12169919632606199,0.08031674208144797,0.19791666666666666,0.024390243902439025,0.14814814814814814,0.17383512544802868,0.15298507462686567,0.047778308647873864,0.17124183006535948,0.2064676616915423,0.23163841807909605
-9,0.18060941828254848,0.1329836470225239,0.14429530201342283,0.13513513513513514,0.24851367419738407,0.13241723922548407,0.192850114791735,0.23636363636363636,0.04582210242587601,0.0917135961383749,0.24517593643586832,0.19262981574539365,0.11164383561643836,0.07017543859649122,0.12612612612612611,0.04895104895104895,0.11538461538461539,0.16385993049986636,0.04316546762589928,0.0,0.12381596752368065,0.08102345415778252,0.13350449293966624,0.07303370786516854,0.20328849028400597,0.0196078431372549,0.1456953642384106,0.17504051863857376,0.16253776435045317,0.05484818805093046,0.12795549374130738,0.18004866180048662,0.2196969696969697
-8,0.1691842900302115,0.12242322254943205,0.16731517509727625,0.11452184179456906,0.26308345120226306,0.12241379310344827,0.18830305715551618,0.27835051546391754,0.048859934853420196,0.09631147540983606,0.20027816411682892,0.19480519480519481,0.11327433628318584,0.04878048780487805,0.13031161473087818,0.05521472392638037,0.26666666666666666,0.16292541636495295,0.029411764705882353,0.0,0.1200902934537246,0.057692307692307696,0.11059907834101383,0.07413010590015129,0.1928374655647383,0.022222222222222223,0.12259970457902511,0.16930022573363432,0.13091216216216217,0.059624108878807515,0.13157894736842105,0.1557377049180328,0.2371638141809291
-7,0.15120967741935484,0.12054074352234322,0.18808777429467086,0.1203281677301732,0.23695345557122707,0.14580896686159844,0.18636847710330137,0.3130434782608696,0.06042296072507553,0.09615384615384616,0.2125340599455041,0.1867704280155642,0.121765601217656,0.0684931506849315,0.1377672209026128,0.06279069767441861,0.09523809523809523,0.15312093628088427,0.02054794520547945,0.0,0.14872881355932202,0.054455445544554455,0.109375,0.06791907514450866,0.23507692307692307,0.0,0.12958115183246074,0.16911764705882354,0.16666666666666666,0.043345008756567424,0.1582089552238806,0.22397476340694006,0.2556390977443609
-6,0.1471226927252986,0.12797446314567615,0.1691842900302115,0.1309255079006772,0.24596774193548387,0.12281757977122215,0.19557522123893806,0.3,0.06157112526539278,0.10459282130451564,0.22244488977955912,0.2140845070422535,0.1055594651653765,0.06930693069306931,0.1553784860557769,0.050156739811912224,0.0967741935483871,0.1703590527119939,0.03431372549019608,0.0,0.14539856312008212,0.03723404255319149,0.14541120381406436,0.07337526205450734,0.22980812137438644,0.0,0.13114754098360656,0.15006821282401092,0.13885839736553238,0.05216989843028624,0.1829105473965287,0.20919540229885059,0.20257826887661143
-5,0.16947422154160285,0.11813739580339178,0.1716867469879518,0.12429831595829992,0.24369747899159663,0.13698206555349413,0.18411867364746945,0.3629032258064516,0.07692307692307693,0.10348749052312357,0.19361702127659575,0.18785310734463276,0.11240073304825901,0.0989010989010989,0.12007874015748031,0.049019607843137254,0.20689655172413793,0.16929133858267717,0.05789473684210526,0.0,0.14087546239210852,0.059322033898305086,0.1423570595099183,0.08093126385809313,0.21683673469387754,0.0,0.12648945921173235,0.17896389324960754,0.14311163895486936,0.06220095693779904,0.1589041095890411,0.2534246575342466,0.23715415019762845
-4,0.13496612819176654,0.11205587610081992,0.16206896551724137,0.10530612244897959,0.22658959537572254,0.14223258525211308,0.18353450943980193,0.371900826446281,0.06361323155216285,0.10458786936236392,0.19616685456595265,0.19257221458046767,0.13783403656821377,0.0847457627118644,0.15098468271334792,0.09315068493150686,0.2413793103448276,0.19923809523809524,0.027472527472527472,0.0,0.13645484949832776,0.06198347107438017,0.12513842746400886,0.06715506715506715,0.2074235807860262,0.0,0.13120899718837864,0.1855072463768116,0.12461820403176542,0.06029882604055496,0.15049226441631505,0.17587939698492464,0.19172932330827067
-3,0.14897260273972604,0.11416693316277582,0.16845878136200718,0.13349917081260365,0.25272331154684097,0.07309562398703404,0.17734971770176022,0.4,0.07344632768361582,0.10379746835443038,0.19089759797724398,0.16753246753246753,0.11678832116788321,0.06666666666666667,0.132,0.07165605095541401,0.038461538461538464,0.19344262295081968,0.058823529411764705,0.0,0.12927241962774957,0.04595588235294118,0.13682864450127877,0.06103286384976526,0.22257336343115125,0.0,0.12677484787018256,0.17370892018779344,0.12418300653594772,0.05672268907563025,0.1634078212290503,0.20666666666666667,0.2255772646536412
