cycle,AL,AR,AZ,CA,CO,FL,GA,IA,ID,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,WA,WI,WV,WY
-12,0.0022857142857142855,0.011387163561076604,0.0,0.07033527696793003,0.041979949874686714,0.032497781721384206,0.016385400313971742,0.0,0.0,0.02002164502164502,0.03888888888888889,0.02435064935064935,0.037209302325581395,0.10225563909774435,0.0,0.0,0.0053475935828877,0.0,0.02702702702702703,0.0024916943521594683,0.05583501006036217,0.0,0.14285714285714285,0.019230769230769232,0.019642857142857142,0.04032258064516129,0.16666666666666666,0.07365003417634997,0.019957983193277313,0.014925373134328358,0.2792207792207792,0.0,0.13319327731092437,0.027777777777777776,0.0,0.08333333333333333,0.08114961961115807,0.0025150905432595573,0.058823529411764705,0.1752232142857143,0.0
-11,0.020833333333333332,0.05555555555555555,0.0,0.06891348088531186,0.03125,0.04230055658627087,0.019253790901835592,0.0,0.0,0.017699115044247787,0.019548872180451125,0.022222222222222223,0.03316326530612245,0.09674502712477397,0.0,0.0,0.005796559461480928,0.010752688172043012,0.1,0.0,0.05135387488328665,0.0,0.0,0.03723404255319149,0.022727272727272728,0.03225806451612903,0.35258358662613987,0.044603174603174596,0.04065934065934066,0.017331932773109245,0.15306122448979592,0.0,0.0641025641025641,0.012195121951219513,0.016574585635359115,0.0,0.03169642857142857,0.008695652173913044,0.045454545454545456,0.07692307692307693,0.0
-10,0.021164021164021163,0.020833333333333332,0.0,0.0938095238095238,0.09615384615384616,0.0236864317366533,0.022849712056474087,0.0,0.0,0.015384615384615385,0.05400696864111498,0.025,0.03708040593286495,0.08898305084745763,0.0,0.0,0.007936507936507936,0.0,0.0,0.044642857142857144,0.054464285714285715,0.0,0.0,0.037037037037037035,0.0,0.0753968253968254,0.2142857142857143,0.05343614718614719,0.0,0.0,0.14285714285714285,0.016917293233082706,0.09523809523809523,0.023483365949119376,0.015957446808510637,0.0,0.05540858318636096,0.011834319526627219,0.0,0.05405405405405406,0.0
-9,0.03488372093023256,0.038690476190476185,0.0,0.03773584905660377,0.05525606469002696,0.014164305949008499,0.021588486140724946,0.005580357142857143,0.0,0.0,0.041666666666666664,0.019230769230769232,0.03571428571428571,0.07457983193277311,0.0,0.0,0.011904761904761904,0.011467889908256881,0.038461538461538464,0.05612244897959184,0.03842676311030741,0.0,0.0,0.02127659574468085,0.014925373134328358,0.04948364888123924,0.06666666666666667,0.05894848645778014,0.05,0.008928571428571428,0.2,0.005995828988529718,0.1289198606271777,0.015384615384615385,0.014175257731958763,0.06666666666666667,0.08550316678395496,0.010808270676691729,0.0,0.14285714285714285,0.0
-8,0.02040816326530612,0.02127659574468085,0.0,0.09567901234567901,0.03839285714285714,0.011989795918367347,0.025538988515011084,0.0,0.0,0.020487264673311186,0.022212543554006967,0.0,0.02023121387283237,0.06527093596059114,0.0,0.0,0.0,0.02646683673469388,0.0,0.0,0.057580174927113696,0.0,0.0,0.02040816326530612,0.0,0.055900621118012424,0.16454081632653064,0.07112970711297072,0.004464285714285714,0.005022321428571429,0.049107142857142856,0.0,0.101288056206089,0.04591836734693878,0.0,0.0,0.045744680851063826,0.005434782608695652,0.045454545454545456,0.09693877551020408,0.0
-7,0.010752688172043012,0.046875,0.0,0.07093933463796478,0.015037593984962405,0.014799412915851271,0.012770241627808394,0.0,0.0,0.008278145695364239,0.04252998909487459,0.0,0.05434782608695652,0.11679536679536678,0.0,0.0,0.01282051282051282,0.041286727456940224,0.025,0.0,0.08668154761904762,0.09090909090909091,0.0,0.10347985347985347,0.0,0.02914614121510673,0.11538461538461539,0.04327286470143613,0.018867924528301886,0.0,0.05357142857142857,0.0,0.10040431266846361,0.012195121951219513,0.011140235910878114,0.0,0.03696741854636591,0.0,0.0,0.047619047619047616,0.0
-6,0.01282051282051282,0.08232445520581114,0.0,0.06578947368421052,0.03142857142857143,0.02005269320843091,0.014912280701754385,0.0,0.0,0.013245033112582781,0.04007936507936508,0.0,0.10326819407008087,0.12723214285714285,0.0,0.0,0.0036287242169595114,0.015384615384615385,0.018601190476190476,0.019798136645962732,0.03461538461538462,0.0,0.0,0.06936813186813187,0.058823529411764705,0.024412296564195298,0.22373949579831934,0.09459858323494687,0.032913165266106444,0.01282051282051282,0.1978021978021978,0.006654835847382431,0.09212283044058746,0.0,0.003401360544217687,0.0,0.059402332361516035,0.005681818181818182,0.0,0.3670634920634921,0.0
-5,0.03537735849056604,0.05970149253731343,0.0,0.08163265306122448,0.06512605042016807,0.024174528301886794,0.01695402298850575,0.022727272727272728,0.0,0.00625,0.025535714285714283,0.0,0.060765064319566686,0.10894660894660893,0.0,0.0,0.011627906976744186,0.0009481668773704172,0.0,0.0,0.027777777777777776,0.0,0.0,0.05555555555555555,0.02127659574468085,0.046218487394957986,0.1935483870967742,0.059782608695652176,0.0,0.0,0.2222222222222222,0.0018796992481203009,0.06578947368421052,0.011627906976744186,0.00390625,0.0,0.016015374759769378,0.016574585635359115,0.0,0.17669172932330826,0.0
-4,0.020202020202020204,0.05172413793103448,0.0,0.04054054054054054,0.00415282392026578,0.026950043821209465,0.01785714285714286,0.0,0.0,0.015625,0.03168202764976958,0.02380952380952381,0.05150375939849624,0.09485714285714286,0.0,0.0,0.006134969325153374,0.00234192037470726,0.0,0.0,0.01607142857142857,0.0,0.0,0.043478260869565216,0.0,0.08080808080808081,0.18571428571428572,0.008076094759511845,0.0,0.015151515151515152,0.17346938775510207,0.0,0.06075110456553755,0.011654135338345865,0.004603794642857143,0.0,0.041,0.0,0.0873015873015873,0.2,0.0
-3,0.0549936788874842,0.022222222222222223,0.0,0.06838905775075989,0.008163265306122448,0.019459206001875586,0.016534391534391533,0.0,0.0,0.012218045112781956,0.02712912087912088,0.05178571428571428,0.021485486624928853,0.0740418118466899,0.0,0.0,0.005649717514124294,0.020134228187919462,0.02432712215320911,0.0,0.051662174303683736,0.0,0.0,0.08403361344537814,0.04878048780487805,0.011111111111111112,0.10049833887043189,0.10441176470588236,0.0,0.015384615384615385,0.2727272727272727,0.008695652173913044,0.044452887537993924,0.0,0.0175,0.0,0.028535534816941852,0.0015360983102918587,0.0,0.16666666666666666,0.0
-2,0.06602641056422569,0.06416464891041163,0.0,0.01659959758551308,0.022222222222222223,0.02468487394957983,0.01267875571281144,0.0,0.0,0.034653465346534656,0.025906735751295335,0.06060606060606061,0.044603174603174596,0.12566137566137567,0.0,0.1,0.015090543259557344,0.007352941176470588,0.046875,0.012987012987012988,0.039533995416348354,0.0,0.0,0.0,0.0,0.037388392857142856,0.2220982142857143,0.048701298701298704,0.0,0.015384615384615385,0.25,0.0,0.10714285714285714,0.0,0.008403361344537815,0.0,0.02958152958152958,0.003296703296703297,0.058823529411764705,0.09523809523809523,0.0
-1,0.010309278350515464,0.04918032786885246,0.0,0.09574468085106383,0.0699195171026157,0.02936677883144693,0.011881801901088304,0.0,0.0,0.0074850299401197605,0.03333333333333333,0.04878048780487805,0.06133133881824982,0.1192722371967655,0.0,0.14285714285714285,0.0038402457757296467,0.014598540145985401,0.0,0.0,0.013345864661654135,0.045454545454545456,0.0,0.0,0.017857142857142856,0.04950495049504951,0.11813186813186814,0.05350788002033554,0.0,0.01639344262295082,0.18181818181818182,0.00078064012490242,0.08493031358885017,0.0,0.014186507936507938,0.0,0.024961597542242704,0.011235955056179775,0.0625,0.18592436974789917,0.0
0,0.05726092089728454,0.03467908902691511,0.0,0.05952380952380953,0.04971988795518207,0.029227716727716728,0.01288117770767613,0.0,0.0,0.0016828721017202693,0.027110389610389612,0.07692307692307693,0.06138907175773535,0.07328042328042328,0.0,0.0,0.006405279503105589,0.016,0.0,0.18181818181818182,0.04033041788143829,0.0,0.0,0.025974025974025976,0.0,0.018849206349206348,0.20935960591133004,0.0724907063197026,0.016129032258064516,0.009740259740259742,0.1,0.005376344086021506,0.000992063492063492,0.0,0.008341165413533835,0.0,0.038298872180451124,0.003663003663003663,0.047619047619047616,0.04,0.0
1,0.057065217391304345,0.06,0.0,0.08116883116883117,0.0,0.03128815628815629,0.01406133133881825,0.0,0.0,0.0,0.015743440233236154,0.025,0.01914580265095729,0.053442959917780065,0.0,0.06666666666666667,0.005780346820809248,0.0004549590536851683,0.037037037037037035,0.14814814814814814,0.022606382978723406,0.03571428571428571,0.0,0.022222222222222223,0.03935860058309038,0.01636904761904762,0.040178571428571425,0.026293588301462317,0.0,0.0,0.15546218487394958,0.009625126646403243,0.13301749271137028,0.0,0.005148992112182296,0.0,0.0158355795148248,0.01915922619047619,0.0,0.09768907563025209,0.0
2,0.06122448979591837,0.046511627906976744,0.0,0.023529411764705882,0.0548941798941799,0.026594263436368698,0.017688502473392296,0.0,0.0,0.00510204081632653,0.022081413210445468,0.08,0.03208556149732621,0.22250566893424034,0.0,0.14285714285714285,0.004127781765972721,0.01775147928994083,0.02,0.26904761904761904,0.03571428571428571,0.0,0.0,0.08454810495626822,0.022727272727272728,0.022702104097452935,0.0,0.07779503105590062,0.01818181818181818,0.0,0.0,0.0,0.08095238095238096,0.0,0.023297067171239357,0.0,0.04432234432234432,0.0013513513513513514,0.0625,0.10344827586206896,0.0
3,0.028169014084507043,0.0260989010989011,0.0,0.08562271062271062,0.045758928571428575,0.025240384615384616,0.017776523702031602,0.016666666666666666,0.0,0.005952380952380952,0.03571428571428571,0.02564102564102564,0.04407294832826748,0.15333333333333332,0.0,0.0,0.0,0.008547008547008548,0.037037037037037035,0.2902597402597403,0.024096385542168676,0.0,0.0,0.058497536945812806,0.0,0.020202020202020204,0.018472906403940885,0.039070891514500536,0.02040816326530612,0.00468384074941452,0.2857142857142857,0.009259259259259259,0.08392857142857144,0.0,0.017962806424344883,0.0,0.022416413373860182,0.0,0.21428571428571427,0.125,0.0
4,0.12008281573498963,0.042091836734693876,0.0,0.029591836734693875,0.03165584415584415,0.03599773242630386,0.01746119733924612,0.0,0.0,0.0,0.018633540372670808,0.0,0.021200260926288326,0.06976190476190476,0.0,0.1111111111111111,0.0039451827242524915,0.008064516129032258,0.0,0.1218487394957983,0.011974789915966386,0.0,0.0,0.00974025974025974,0.022222222222222223,0.01079734219269103,0.0,0.03933291378225299,0.0,0.0,0.4,0.00510204081632653,0.06663763066202091,0.0,0.010638297872340425,0.0,0.012969924812030076,0.009345794392523364,0.0,0.13043478260869565,0.0
5,0.0425531914893617,0.01913265306122449,0.0,0.06,0.0,0.05178087495160666,0.013964950711938665,0.0,0.0,0.0,0.030916844349680166,0.0,0.05430780559646539,0.10218253968253968,0.0,0.0,0.00442008486562942,0.032467532467532464,0.017477203647416412,0.03246753246753247,0.036980749746707196,0.0,0.0,0.02838827838827839,0.03214285714285715,0.0078125,0.037037037037037035,0.037055667337357476,0.023255813953488372,0.0,0.2857142857142857,0.014449291166848418,0.079476861167002,0.001152073732718894,0.013605442176870748,0.0,0.01990049751243781,0.005208333333333333,0.16666666666666666,0.09693877551020409,0.0
6,0.03459821428571429,0.07692307692307693,0.0,0.045714285714285714,0.041353383458646614,0.048619447779111646,0.01755593803786575,0.0,0.0,0.000496031746031746,0.025362318840579712,0.0,0.05,0.11511479591836735,0.0,0.0,0.017972350230414744,0.037037037037037035,0.022727272727272728,0.3474025974025974,0.04642857142857143,0.0,0.0,0.07589285714285714,0.023571428571428573,0.002747252747252747,0.045454545454545456,0.021156832298136644,0.0008210180623973727,0.0,0.0,0.0,0.07366071428571429,0.01282051282051282,0.009900990099009901,0.0,0.02,0.010638297872340425,0.2857142857142857,0.06785714285714287,0.0
7,0.06200941915227629,0.022594752186588924,0.0,0.05791505791505791,0.011243386243386243,0.03782051282051282,0.015035714285714286,0.0,0.0,0.012146482958665699,0.023148148148148147,0.03333333333333333,0.032327586206896554,0.11061946902654868,0.0,0.1,0.0,0.02127659574468085,0.0,0.06302521008403361,0.04301499605367009,0.0,0.0,0.0018159806295399514,0.017241379310344827,0.007042253521126761,0.0,0.058333333333333334,0.015567765567765566,0.0,0.12857142857142856,0.010467980295566502,0.0594059405940594,0.022727272727272728,0.006600660066006601,0.0,0.020311442112389978,0.00393028024606972,0.109375,0.03125,0.0
8,0.06865079365079366,0.027529761904761904,0.0,0.03526785714285714,0.029317697228144993,0.06138392857142857,0.012973908029407526,0.03225806451612903,0.0,0.011243386243386243,0.005025125628140704,0.0,0.022470238095238095,0.0862312030075188,0.0,0.1,0.013333333333333334,0.03278688524590164,0.018194070080862535,0.10892857142857144,0.015685328185328185,0.0,0.0,0.024390243902439025,0.045454545454545456,0.050857142857142865,0.037037037037037035,0.03796518607442977,0.04878048780487805,0.0,0.25,0.0,0.056338028169014086,0.0,0.0069065794256633955,0.0,0.02466456195737964,0.008069336521219366,0.0,0.05267857142857143,0.07692307692307693
9,0.03195488721804512,0.043478260869565216,0.25,0.042989417989417994,0.0,0.0513742409715564,0.009123055162659122,0.0,0.0,0.014530812324929972,0.016483516483516484,0.03225806451612903,0.06363903586125808,0.09523809523809525,0.0,0.07142857142857142,0.0055248618784530384,0.02,0.0425531914893617,0.3090659340659341,0.03549517966695881,0.0,0.0,0.0121580547112462,0.014705882352941176,0.021557271557271558,0.0,0.04216867469879518,0.0,0.01050420168067227,0.14285714285714285,0.0058823529411764705,0.14673913043478262,0.031914893617021274,0.01611295681063123,0.0,0.02223719676549865,0.0020491803278688526,0.06666666666666667,0.07142857142857142,0.0
10,0.0684931506849315,0.05895691609977324,0.0,0.02,0.02401477832512315,0.028428888184985745,0.014210526315789474,0.0,0.0,0.0005985634477254589,0.014044943820224719,0.0,0.04410354745925216,0.07852839931153184,0.0,0.0,0.005494505494505495,0.013590391908975978,0.0,0.20689655172413793,0.023508137432188065,0.0,0.0,0.03571428571428571,0.0,0.030469530469530468,0.0,0.02573742047426258,0.05263157894736842,0.0,0.22023809523809523,0.0,0.11454703832752612,0.05119047619047619,0.01980108499095841,0.0,0.029503105590062112,0.004695503699487763,0.0753968253968254,0.08482142857142856,0.0
11,0.03535714285714286,0.03076923076923077,0.0,0.0273109243697479,0.0,0.03276466836734694,0.009785257386536704,0.0,0.0,0.0,0.01744186046511628,0.0,0.07058823529411765,0.11599241466498104,0.0,0.07142857142857142,0.006024096385542169,0.007653061224489796,0.0,0.3181818181818182,0.012142857142857143,0.0,0.0,0.02040816326530612,0.0,0.027608915906788246,0.08333333333333333,0.03984651711924439,0.0,0.01694915254237288,0.14285714285714285,0.015714285714285715,0.06407563025210083,0.011637239165329055,0.016041877744005402,0.0,0.011428571428571429,0.008551307847082495,0.0,0.027777777777777776,0.0
12,0.04305740987983978,0.015384615384615385,0.0,0.10522959183673468,0.029761904761904764,0.02328255245760276,0.014201046798029558,0.0,0.0,0.005154639175257732,0.027321428571428573,0.0,0.01076320939334638,0.07218844984802432,0.0,0.0,0.005263157894736842,0.013888888888888888,0.0,0.406015037593985,0.006393298059964727,0.0,0.0,0.09672619047619048,0.006053268765133172,0.028633004926108378,0.05,0.016442715700141445,0.0,0.0,0.42857142857142855,0.004629629629629629,0.054945054945054944,0.010101010101010102,0.00989010989010989,0.0,0.03331043956043956,0.013508512213175426,0.1111111111111111,0.05102040816326531,0.0
13,0.09807256235827665,0.0392156862745098,0.0,0.06547619047619048,0.0,0.00662020905923345,0.005016249823371485,0.0,0.0,0.010582010582010581,0.027061855670103094,0.0291005291005291,0.014084507042253521,0.07464285714285715,0.0,0.17532467532467533,0.0,0.018353174603174604,0.043478260869565216,0.19693877551020406,0.026105873821609858,0.00974025974025974,0.0,0.011243386243386243,0.0,0.018112244897959182,0.0,0.034552845528455285,0.016483516483516484,0.013186813186813187,0.2222222222222222,0.00032175032175032174,0.06488933601609657,0.011564625850340135,0.00821917808219178,0.0,0.011363636363636364,0.008080155138978667,0.0,0.11764705882352941,0.0
14,0.061454311454311454,0.014492753623188406,0.0,0.018292682926829267,0.1,0.024898848428260192,0.010699216395418926,0.0,0.0,0.012711864406779662,0.018578643578643576,0.049107142857142856,0.03214285714285714,0.0527073732718894,0.0,0.023809523809523808,0.013736263736263738,0.03361344537815126,0.03389830508474576,0.15789473684210525,0.03592561284868977,0.0,0.0,0.03571428571428571,0.012658227848101266,0.034161490683229816,0.06666666666666667,0.01652892561983471,0.023291925465838508,0.022504892367906065,0.3794642857142857,0.0049261083743842365,0.0518796992481203,0.011494252873563218,0.010446428571428572,0.0,0.0019352568613652356,0.013256394260761072,0.03571428571428571,0.030303030303030304,0.0
15,0.027472527472527472,0.01639344262295082,0.0,0.019320843091334895,0.03333333333333333,0.026698350573105954,0.007308619650391803,0.0,0.0,0.005319148936170213,0.005050505050505051,0.1092436974789916,0.006846780162842339,0.06585845347313238,0.0,0.1130952380952381,0.02457757296466974,0.015458422174840086,0.0,0.22727272727272727,0.013668430335097003,0.04220779220779221,0.0,0.018518518518518517,0.017857142857142856,0.01652892561983471,0.07142857142857142,0.021291208791208792,0.012422360248447204,0.0,0.15384615384615385,0.005952380952380952,0.0273972602739726,0.0,0.004862093352192362,0.0,0.048701298701298704,0.0,0.0,0.03571428571428571,0.08333333333333333
16,0.0027239709443099276,0.05128205128205128,0.1,0.03634085213032582,0.09090909090909091,0.029678068410462777,0.00763388061991714,0.0,0.0,0.009852216748768473,0.016179952644041044,0.027255639097744363,0.03308270676691729,0.055701179554390565,0.0,0.023809523809523808,0.0,0.018259935553168634,0.0,0.06666666666666667,0.04276895943562611,0.07142857142857142,0.0,0.022727272727272728,0.046511627906976744,0.023809523809523808,0.0,0.013988095238095239,0.0,0.013937282229965157,0.11507936507936509,0.01097366320830008,0.05379188712522046,0.005,0.018961708394698087,0.0,0.005533199195171025,0.018641114982578397,0.0,0.03477443609022556,0.0
17,0.021799628942486087,0.03571428571428571,0.0,0.0,0.09375,0.02255197853789403,0.0038384512683578105,0.0,0.0,0.005657708628005657,0.008605851979345956,0.038461538461538464,0.013503909026297087,0.02564102564102564,0.0,0.01984126984126984,0.0,0.017526455026455025,0.007653061224489796,0.06632653061224489,0.027753872633390703,0.0,0.0,0.0017857142857142857,0.0,0.0,0.0,0.008116883116883118,0.018601190476190476,0.01694915254237288,0.16233766233766234,0.0,0.06095238095238095,0.011235955056179775,0.0007288629737609329,0.5,0.010926288323548597,0.0045871559633027525,0.0,0.04662698412698413,0.0
